% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 33.00 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 300.000 000 Hz, 5.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:52:37 -0400
% Time (s), Channel A (Input 1) (V)
-1.533438400000e-02, 5.911090e-01
-1.530193600000e-02, 5.715682e-01
-1.526948800000e-02, 5.569126e-01
-1.523704000000e-02, 5.532487e-01
-1.520459200000e-02, 5.581339e-01
-1.517214400000e-02, 5.715682e-01
-1.513969600000e-02, 5.947729e-01
-1.510724800000e-02, 6.253054e-01
-1.507480000000e-02, 6.692721e-01
-1.504235200000e-02, 7.230093e-01
-1.500990400000e-02, 7.852956e-01
-1.497745600000e-02, 8.512458e-01
-1.494500800000e-02, 9.294089e-01
-1.491256000000e-02, 1.007572e+00
-1.488011200000e-02, 1.090620e+00
-1.484766400000e-02, 1.172448e+00
-1.481521600000e-02, 1.251832e+00
-1.478276800000e-02, 1.323889e+00
-1.475032000000e-02, 1.384954e+00
-1.471787200000e-02, 1.433806e+00
-1.468542400000e-02, 1.460674e+00
-1.465297600000e-02, 1.471666e+00
-1.462052800000e-02, 1.463117e+00
-1.458808000000e-02, 1.428920e+00
-1.455563200000e-02, 1.377626e+00
-1.452318400000e-02, 1.310454e+00
-1.449073600000e-02, 1.220078e+00
-1.445828800000e-02, 1.123596e+00
-1.442584000000e-02, 1.014900e+00
-1.439339200000e-02, 9.037616e-01
-1.436094400000e-02, 7.901808e-01
-1.432849600000e-02, 6.802638e-01
-1.429604800000e-02, 5.813386e-01
-1.426360000000e-02, 4.934050e-01
-1.423115200000e-02, 4.176844e-01
-1.419870400000e-02, 3.578408e-01
-1.416625600000e-02, 3.138740e-01
-1.413380800000e-02, 2.845628e-01
-1.410136000000e-02, 2.723498e-01
-1.406891200000e-02, 2.711285e-01
-1.403646400000e-02, 2.857841e-01
-1.400401600000e-02, 3.077675e-01
-1.397156800000e-02, 3.358574e-01
-1.393912000000e-02, 3.712751e-01
-1.390667200000e-02, 4.079140e-01
-1.387422400000e-02, 4.494382e-01
-1.384177600000e-02, 4.897411e-01
-1.380932800000e-02, 5.276014e-01
-1.377688000000e-02, 5.630191e-01
-1.374443200000e-02, 5.947729e-01
-1.371198400000e-02, 6.204202e-01
-1.367953600000e-02, 6.387396e-01
-1.364708800000e-02, 6.533952e-01
-1.361464000000e-02, 6.582804e-01
-1.358219200000e-02, 6.533952e-01
-1.354974400000e-02, 6.424035e-01
-1.351729600000e-02, 6.228628e-01
-1.348484800000e-02, 5.984368e-01
-1.345240000000e-02, 5.630191e-01
-1.341995200000e-02, 5.202736e-01
-1.338750400000e-02, 4.738642e-01
-1.335505600000e-02, 4.274548e-01
-1.332260800000e-02, 3.749390e-01
-1.329016000000e-02, 3.248657e-01
-1.325771200000e-02, 2.747924e-01
-1.322526400000e-02, 2.332682e-01
-1.319281600000e-02, 2.027357e-01
-1.316036800000e-02, 1.819736e-01
-1.312792000000e-02, 1.758671e-01
-1.309547200000e-02, 1.868588e-01
-1.306302400000e-02, 2.149487e-01
-1.303057600000e-02, 2.650220e-01
-1.299812800000e-02, 3.297509e-01
-1.296568000000e-02, 4.103566e-01
-1.293323200000e-02, 5.080606e-01
-1.290078400000e-02, 6.143137e-01
-1.286833600000e-02, 7.303371e-01
-1.283588800000e-02, 8.475819e-01
-1.280344000000e-02, 9.636053e-01
-1.277099200000e-02, 1.072301e+00
-1.273854400000e-02, 1.168784e+00
-1.270609600000e-02, 1.255496e+00
-1.267364800000e-02, 1.323889e+00
-1.264120000000e-02, 1.376405e+00
-1.260875200000e-02, 1.405716e+00
-1.257630400000e-02, 1.416707e+00
-1.254385600000e-02, 1.409380e+00
-1.251140800000e-02, 1.387396e+00
-1.247896000000e-02, 1.349536e+00
-1.244651200000e-02, 1.300684e+00
-1.241406400000e-02, 1.238398e+00
-1.238161600000e-02, 1.170005e+00
-1.234916800000e-02, 1.102833e+00
-1.231672000000e-02, 1.027113e+00
-1.228427200000e-02, 9.623840e-01
-1.225182400000e-02, 8.927699e-01
-1.221937600000e-02, 8.255985e-01
-1.218692800000e-02, 7.620909e-01
-1.215448000000e-02, 7.059111e-01
-1.212203200000e-02, 6.582804e-01
-1.208958400000e-02, 6.143137e-01
-1.205713600000e-02, 5.764534e-01
-1.202468800000e-02, 5.471422e-01
-1.199224000000e-02, 5.251588e-01
-1.195979200000e-02, 5.092819e-01
-1.192734400000e-02, 5.043967e-01
-1.189489600000e-02, 5.080606e-01
-1.186244800000e-02, 5.202736e-01
-1.183000000000e-02, 5.410357e-01
-1.179755200000e-02, 5.752321e-01
-1.176510400000e-02, 6.155350e-01
-1.173265600000e-02, 6.656082e-01
-1.170020800000e-02, 7.266732e-01
-1.166776000000e-02, 7.962873e-01
-1.163531200000e-02, 8.720079e-01
-1.160286400000e-02, 9.550562e-01
-1.157041600000e-02, 1.036883e+00
-1.153796800000e-02, 1.124817e+00
-1.150552000000e-02, 1.207865e+00
-1.147307200000e-02, 1.286028e+00
-1.144062400000e-02, 1.351979e+00
-1.140817600000e-02, 1.405716e+00
-1.137572800000e-02, 1.443576e+00
-1.134328000000e-02, 1.460674e+00
-1.131083200000e-02, 1.457010e+00
-1.127838400000e-02, 1.431363e+00
-1.124593600000e-02, 1.384954e+00
-1.121348800000e-02, 1.319003e+00
-1.118104000000e-02, 1.233513e+00
-1.114859200000e-02, 1.135809e+00
-1.111614400000e-02, 1.027113e+00
-1.108369600000e-02, 9.147533e-01
-1.105124800000e-02, 7.999512e-01
-1.101880000000e-02, 6.875916e-01
-1.098635200000e-02, 5.886664e-01
-1.095390400000e-02, 4.958476e-01
-1.092145600000e-02, 4.213483e-01
-1.088900800000e-02, 3.627260e-01
-1.085656000000e-02, 3.212018e-01
-1.082411200000e-02, 2.967758e-01
-1.079166400000e-02, 2.870054e-01
-1.075921600000e-02, 2.943332e-01
-1.072676800000e-02, 3.163166e-01
-1.069432000000e-02, 3.431852e-01
-1.066187200000e-02, 3.810455e-01
-1.062942400000e-02, 4.274548e-01
-1.059697600000e-02, 4.750855e-01
-1.056452800000e-02, 5.251588e-01
-1.053208000000e-02, 5.764534e-01
-1.049963200000e-02, 6.240841e-01
-1.046718400000e-02, 6.692721e-01
-1.043473600000e-02, 7.107963e-01
-1.040228800000e-02, 7.449927e-01
-1.036984000000e-02, 7.730826e-01
-1.033739200000e-02, 7.950660e-01
-1.030494400000e-02, 8.072790e-01
-1.027249600000e-02, 8.146068e-01
-1.024004800000e-02, 8.085003e-01
-1.020760000000e-02, 7.938447e-01
-1.017515200000e-02, 7.706400e-01
-1.014270400000e-02, 7.388862e-01
-1.011025600000e-02, 7.022472e-01
-1.007780800000e-02, 6.533952e-01
-1.004536000000e-02, 5.984368e-01
-1.001291200000e-02, 5.398144e-01
-9.980464000000e-03, 4.811920e-01
-9.948016000000e-03, 4.164631e-01
-9.915568000000e-03, 3.566195e-01
-9.883120000000e-03, 3.028823e-01
-9.850672000000e-03, 2.589155e-01
-9.818224000000e-03, 2.271617e-01
-9.785776000000e-03, 2.100635e-01
-9.753328000000e-03, 2.137274e-01
-9.720880000000e-03, 2.296043e-01
-9.688432000000e-03, 2.747924e-01
-9.655984000000e-03, 3.370787e-01
-9.623536000000e-03, 4.176844e-01
-9.591088000000e-03, 5.141671e-01
-9.558640000000e-03, 6.240841e-01
-9.526192000000e-03, 7.413288e-01
-9.493744000000e-03, 8.622375e-01
-9.461296000000e-03, 9.794822e-01
-9.428848000000e-03, 1.088178e+00
-9.396400000000e-03, 1.185882e+00
-9.363952000000e-03, 1.267709e+00
-9.331504000000e-03, 1.331216e+00
-9.299056000000e-03, 1.375183e+00
-9.266608000000e-03, 1.397167e+00
-9.234160000000e-03, 1.398388e+00
-9.201712000000e-03, 1.381290e+00
-9.169264000000e-03, 1.348315e+00
-9.136816000000e-03, 1.299463e+00
-9.104368000000e-03, 1.238398e+00
-9.071920000000e-03, 1.167562e+00
-9.039472000000e-03, 1.096727e+00
-9.007024000000e-03, 1.018564e+00
-8.974576000000e-03, 9.465071e-01
-8.942128000000e-03, 8.695653e-01
-8.909680000000e-03, 7.975086e-01
-8.877232000000e-03, 7.278945e-01
-8.844784000000e-03, 6.680508e-01
-8.812336000000e-03, 6.106498e-01
-8.779888000000e-03, 5.630191e-01
-8.747440000000e-03, 5.190523e-01
-8.714992000000e-03, 4.824133e-01
-8.682544000000e-03, 4.555447e-01
-8.650096000000e-03, 4.347826e-01
-8.617648000000e-03, 4.201270e-01
-8.585200000000e-03, 4.176844e-01
-8.552752000000e-03, 4.213483e-01
-8.520304000000e-03, 4.360039e-01
-8.487856000000e-03, 4.604299e-01
-8.455408000000e-03, 4.946263e-01
-8.422960000000e-03, 5.361505e-01
-8.390512000000e-03, 5.898877e-01
-8.358064000000e-03, 6.546165e-01
-8.325616000000e-03, 7.291158e-01
-8.293168000000e-03, 8.072790e-01
-8.260720000000e-03, 8.952125e-01
-8.228272000000e-03, 9.855887e-01
-8.195824000000e-03, 1.075965e+00
-8.163376000000e-03, 1.167562e+00
-8.130928000000e-03, 1.248168e+00
-8.098480000000e-03, 1.317782e+00
-8.066032000000e-03, 1.381290e+00
-8.033584000000e-03, 1.420371e+00
-8.001136000000e-03, 1.441133e+00
-7.968688000000e-03, 1.439912e+00
-7.936240000000e-03, 1.414265e+00
-7.903792000000e-03, 1.366634e+00
-7.871344000000e-03, 1.299463e+00
-7.838896000000e-03, 1.212750e+00
-7.806448000000e-03, 1.115046e+00
-7.774000000000e-03, 1.003908e+00
-7.741552000000e-03, 8.891061e-01
-7.709104000000e-03, 7.755252e-01
-7.676656000000e-03, 6.668295e-01
-7.644208000000e-03, 5.679043e-01
-7.611760000000e-03, 4.811920e-01
-7.579312000000e-03, 4.079140e-01
-7.546864000000e-03, 3.529556e-01
-7.514416000000e-03, 3.150953e-01
-7.481968000000e-03, 2.943332e-01
-7.449520000000e-03, 2.906693e-01
-7.417072000000e-03, 3.004397e-01
-7.384624000000e-03, 3.236444e-01
-7.352176000000e-03, 3.553982e-01
-7.319728000000e-03, 3.981436e-01
-7.287280000000e-03, 4.433317e-01
-7.254832000000e-03, 4.934050e-01
-7.222384000000e-03, 5.446996e-01
-7.189936000000e-03, 5.923303e-01
-7.157488000000e-03, 6.424035e-01
-7.125040000000e-03, 6.851490e-01
-7.092592000000e-03, 7.266732e-01
-7.060144000000e-03, 7.596483e-01
-7.027696000000e-03, 7.865169e-01
-6.995248000000e-03, 8.085003e-01
-6.962800000000e-03, 8.194920e-01
-6.930352000000e-03, 8.219346e-01
-6.897904000000e-03, 8.170494e-01
-6.865456000000e-03, 8.023938e-01
-6.833008000000e-03, 7.791891e-01
-6.800560000000e-03, 7.449927e-01
-6.768112000000e-03, 7.046898e-01
-6.735664000000e-03, 6.570591e-01
-6.703216000000e-03, 5.996581e-01
-6.670768000000e-03, 5.422570e-01
-6.638320000000e-03, 4.799707e-01
-6.605872000000e-03, 4.164631e-01
-6.573424000000e-03, 3.578408e-01
-6.540976000000e-03, 3.028823e-01
-6.508528000000e-03, 2.576942e-01
-6.476080000000e-03, 2.271617e-01
-6.443632000000e-03, 2.112848e-01
-6.411184000000e-03, 2.137274e-01
-6.378736000000e-03, 2.344895e-01
-6.346288000000e-03, 2.796776e-01
-6.313840000000e-03, 3.383000e-01
-6.281392000000e-03, 4.225696e-01
-6.248944000000e-03, 5.178310e-01
-6.216496000000e-03, 6.253054e-01
-6.184048000000e-03, 7.413288e-01
-6.151600000000e-03, 8.634588e-01
-6.119152000000e-03, 9.794822e-01
-6.086704000000e-03, 1.088178e+00
-6.054256000000e-03, 1.187103e+00
-6.021808000000e-03, 1.267709e+00
-5.989360000000e-03, 1.332438e+00
-5.956912000000e-03, 1.373962e+00
-5.924464000000e-03, 1.395945e+00
-5.892016000000e-03, 1.395945e+00
-5.859568000000e-03, 1.380068e+00
-5.827120000000e-03, 1.347093e+00
-5.794672000000e-03, 1.298241e+00
-5.762224000000e-03, 1.237176e+00
-5.729776000000e-03, 1.170005e+00
-5.697328000000e-03, 1.096727e+00
-5.664880000000e-03, 1.019785e+00
-5.632432000000e-03, 9.416219e-01
-5.599984000000e-03, 8.671227e-01
-5.567536000000e-03, 7.950660e-01
-5.535088000000e-03, 7.242306e-01
-5.502640000000e-03, 6.643869e-01
-5.470192000000e-03, 6.057646e-01
-5.437744000000e-03, 5.544700e-01
-5.405296000000e-03, 5.092819e-01
-5.372848000000e-03, 4.763068e-01
-5.340400000000e-03, 4.469956e-01
-5.307952000000e-03, 4.237909e-01
-5.275504000000e-03, 4.115779e-01
-5.243056000000e-03, 4.066927e-01
-5.210608000000e-03, 4.091353e-01
-5.178160000000e-03, 4.201270e-01
-5.145712000000e-03, 4.433317e-01
-5.113264000000e-03, 4.763068e-01
-5.080816000000e-03, 5.166097e-01
-5.048368000000e-03, 5.727895e-01
-5.015920000000e-03, 6.350758e-01
-4.983472000000e-03, 7.083537e-01
-4.951024000000e-03, 7.889595e-01
-4.918576000000e-03, 8.756718e-01
-4.886128000000e-03, 9.672692e-01
-4.853680000000e-03, 1.060088e+00
-4.821232000000e-03, 1.151685e+00
-4.788784000000e-03, 1.234734e+00
-4.756336000000e-03, 1.311676e+00
-4.723888000000e-03, 1.371519e+00
-4.691440000000e-03, 1.415486e+00
-4.658992000000e-03, 1.437470e+00
-4.626544000000e-03, 1.439912e+00
-4.594096000000e-03, 1.415486e+00
-4.561648000000e-03, 1.370298e+00
-4.529200000000e-03, 1.304348e+00
-4.496752000000e-03, 1.222521e+00
-4.464304000000e-03, 1.121153e+00
-4.431856000000e-03, 1.014900e+00
-4.399408000000e-03, 8.964338e-01
-4.366960000000e-03, 7.852956e-01
-4.334512000000e-03, 6.765999e-01
-4.302064000000e-03, 5.752321e-01
-4.269616000000e-03, 4.885198e-01
-4.237168000000e-03, 4.152418e-01
-4.204720000000e-03, 3.602834e-01
-4.172272000000e-03, 3.199805e-01
-4.139824000000e-03, 2.992184e-01
-4.107376000000e-03, 2.955545e-01
-4.074928000000e-03, 3.053249e-01
-4.042480000000e-03, 3.273083e-01
-4.010032000000e-03, 3.590621e-01
-3.977584000000e-03, 4.018075e-01
-3.945136000000e-03, 4.482169e-01
-3.912688000000e-03, 4.970689e-01
-3.880240000000e-03, 5.471422e-01
-3.847792000000e-03, 5.972155e-01
-3.815344000000e-03, 6.485100e-01
-3.782896000000e-03, 6.912555e-01
-3.750448000000e-03, 7.340010e-01
-3.718000000000e-03, 7.669761e-01
-3.685552000000e-03, 7.938447e-01
-3.653104000000e-03, 8.133855e-01
-3.620656000000e-03, 8.255985e-01
-3.588208000000e-03, 8.268198e-01
-3.555760000000e-03, 8.219346e-01
-3.523312000000e-03, 8.072790e-01
-3.490864000000e-03, 7.828530e-01
-3.458416000000e-03, 7.498779e-01
-3.425968000000e-03, 7.083537e-01
-3.393520000000e-03, 6.595017e-01
-3.361072000000e-03, 6.045433e-01
-3.328624000000e-03, 5.434783e-01
-3.296176000000e-03, 4.787494e-01
-3.263728000000e-03, 4.176844e-01
-3.231280000000e-03, 3.566195e-01
-3.198832000000e-03, 3.041036e-01
-3.166384000000e-03, 2.589155e-01
-3.133936000000e-03, 2.296043e-01
-3.101488000000e-03, 2.125061e-01
-3.069040000000e-03, 2.149487e-01
-3.036592000000e-03, 2.381534e-01
-3.004144000000e-03, 2.821202e-01
-2.971696000000e-03, 3.456278e-01
-2.939248000000e-03, 4.250122e-01
-2.906800000000e-03, 5.239375e-01
-2.874352000000e-03, 6.314119e-01
-2.841904000000e-03, 7.474353e-01
-2.809456000000e-03, 8.683440e-01
-2.777008000000e-03, 9.819248e-01
-2.744560000000e-03, 1.091842e+00
-2.712112000000e-03, 1.188324e+00
-2.679664000000e-03, 1.270152e+00
-2.647216000000e-03, 1.332438e+00
-2.614768000000e-03, 1.376405e+00
-2.582320000000e-03, 1.400831e+00
-2.549872000000e-03, 1.404494e+00
-2.517424000000e-03, 1.387396e+00
-2.484976000000e-03, 1.354421e+00
-2.452528000000e-03, 1.310454e+00
-2.420080000000e-03, 1.253053e+00
-2.387632000000e-03, 1.188324e+00
-2.355184000000e-03, 1.113825e+00
-2.322736000000e-03, 1.041768e+00
-2.290288000000e-03, 9.672692e-01
-2.257840000000e-03, 8.915487e-01
-2.225392000000e-03, 8.219346e-01
-2.192944000000e-03, 7.535418e-01
-2.160496000000e-03, 6.949194e-01
-2.128048000000e-03, 6.362971e-01
-2.095600000000e-03, 5.874451e-01
-2.063152000000e-03, 5.434783e-01
-2.030704000000e-03, 5.129458e-01
-1.998256000000e-03, 4.811920e-01
-1.965808000000e-03, 4.616512e-01
-1.933360000000e-03, 4.518808e-01
-1.900912000000e-03, 4.445530e-01
-1.868464000000e-03, 4.494382e-01
-1.836016000000e-03, 4.640938e-01
-1.803568000000e-03, 4.885198e-01
-1.771120000000e-03, 5.214949e-01
-1.738672000000e-03, 5.642404e-01
-1.706224000000e-03, 6.167563e-01
-1.673776000000e-03, 6.814851e-01
-1.641328000000e-03, 7.547631e-01
-1.608880000000e-03, 8.341476e-01
-1.576432000000e-03, 9.184172e-01
-1.543984000000e-03, 1.008793e+00
-1.511536000000e-03, 1.096727e+00
-1.479088000000e-03, 1.183439e+00
-1.446640000000e-03, 1.265266e+00
-1.414192000000e-03, 1.336102e+00
-1.381744000000e-03, 1.392281e+00
-1.349296000000e-03, 1.428920e+00
-1.316848000000e-03, 1.449683e+00
-1.284400000000e-03, 1.444797e+00
-1.251952000000e-03, 1.421593e+00
-1.219504000000e-03, 1.372741e+00
-1.187056000000e-03, 1.308012e+00
-1.154608000000e-03, 1.221300e+00
-1.122160000000e-03, 1.119932e+00
-1.089712000000e-03, 1.016121e+00
-1.057264000000e-03, 9.025403e-01
-1.024816000000e-03, 7.877382e-01
-9.923680000000e-04, 6.753786e-01
-9.599200000000e-04, 5.801173e-01
-9.274720000000e-04, 4.885198e-01
-8.950240000000e-04, 4.140205e-01
-8.625760000000e-04, 3.578408e-01
-8.301280000000e-04, 3.163166e-01
-7.976800000000e-04, 2.955545e-01
-7.652320000000e-04, 2.857841e-01
-7.327840000000e-04, 2.931119e-01
-7.003360000000e-04, 3.126527e-01
-6.678880000000e-04, 3.431852e-01
-6.354400000000e-04, 3.810455e-01
-6.029920000000e-04, 4.262335e-01
-5.705440000000e-04, 4.738642e-01
-5.380960000000e-04, 5.214949e-01
-5.056480000000e-04, 5.715682e-01
-4.732000000000e-04, 6.179776e-01
-4.407520000000e-04, 6.607230e-01
-4.083040000000e-04, 6.998046e-01
-3.758560000000e-04, 7.352223e-01
-3.434080000000e-04, 7.596483e-01
-3.109600000000e-04, 7.779678e-01
-2.785120000000e-04, 7.901808e-01
-2.460640000000e-04, 7.938447e-01
-2.136160000000e-04, 7.889595e-01
-1.811680000000e-04, 7.730826e-01
-1.487200000000e-04, 7.486566e-01
-1.162720000000e-04, 7.169028e-01
-8.382400000000e-05, 6.765999e-01
-5.137600000000e-05, 6.277480e-01
-1.892800000000e-05, 5.752321e-01
1.352000000000e-05, 5.153884e-01
4.596800000000e-05, 4.543234e-01
7.841600000000e-05, 3.920371e-01
1.108640000000e-04, 3.358574e-01
1.433120000000e-04, 2.857841e-01
1.757600000000e-04, 2.454812e-01
2.082080000000e-04, 2.161700e-01
2.406560000000e-04, 2.015144e-01
2.731040000000e-04, 2.076209e-01
3.055520000000e-04, 2.320469e-01
3.380000000000e-04, 2.772350e-01
3.704480000000e-04, 3.395213e-01
4.028960000000e-04, 4.225696e-01
4.353440000000e-04, 5.178310e-01
4.677920000000e-04, 6.265267e-01
5.002400000000e-04, 7.413288e-01
5.326880000000e-04, 8.610162e-01
5.651360000000e-04, 9.794822e-01
5.975840000000e-04, 1.085735e+00
6.300320000000e-04, 1.183439e+00
6.624800000000e-04, 1.266488e+00
6.949280000000e-04, 1.331216e+00
7.273760000000e-04, 1.372741e+00
7.598240000000e-04, 1.399609e+00
7.922720000000e-04, 1.405716e+00
8.247200000000e-04, 1.392281e+00
8.571680000000e-04, 1.359306e+00
8.896160000000e-04, 1.320225e+00
9.220640000000e-04, 1.262824e+00
9.545120000000e-04, 1.201759e+00
9.869600000000e-04, 1.130923e+00
1.019408000000e-03, 1.058867e+00
1.051856000000e-03, 9.843674e-01
1.084304000000e-03, 9.123107e-01
1.116752000000e-03, 8.475819e-01
1.149200000000e-03, 7.816317e-01
1.181648000000e-03, 7.193454e-01
1.214096000000e-03, 6.643869e-01
1.246544000000e-03, 6.179776e-01
1.278992000000e-03, 5.740108e-01
1.311440000000e-03, 5.373718e-01
1.343888000000e-03, 5.117245e-01
1.376336000000e-03, 4.934050e-01
1.408784000000e-03, 4.811920e-01
1.441232000000e-03, 4.775281e-01
1.473680000000e-03, 4.836346e-01
1.506128000000e-03, 4.995115e-01
1.538576000000e-03, 5.239375e-01
1.571024000000e-03, 5.581339e-01
1.603472000000e-03, 6.008794e-01
1.635920000000e-03, 6.546165e-01
1.668368000000e-03, 7.193454e-01
1.700816000000e-03, 7.914021e-01
1.733264000000e-03, 8.707866e-01
1.765712000000e-03, 9.550562e-01
1.798160000000e-03, 1.041768e+00
1.830608000000e-03, 1.128481e+00
1.863056000000e-03, 1.210308e+00
1.895504000000e-03, 1.287250e+00
1.927952000000e-03, 1.351979e+00
1.960400000000e-03, 1.409380e+00
1.992848000000e-03, 1.443576e+00
2.025296000000e-03, 1.460674e+00
2.057744000000e-03, 1.453346e+00
2.090192000000e-03, 1.425257e+00
2.122640000000e-03, 1.377626e+00
2.155088000000e-03, 1.309233e+00
2.187536000000e-03, 1.222521e+00
2.219984000000e-03, 1.124817e+00
2.252432000000e-03, 1.018564e+00
2.284880000000e-03, 9.062042e-01
2.317328000000e-03, 7.950660e-01
2.349776000000e-03, 6.863703e-01
2.382224000000e-03, 5.850025e-01
2.414672000000e-03, 4.958476e-01
2.447120000000e-03, 4.189057e-01
2.479568000000e-03, 3.615047e-01
2.512016000000e-03, 3.138740e-01
2.544464000000e-03, 2.870054e-01
2.576912000000e-03, 2.723498e-01
2.609360000000e-03, 2.735711e-01
2.641808000000e-03, 2.857841e-01
2.674256000000e-03, 3.089888e-01
2.706704000000e-03, 3.395213e-01
2.739152000000e-03, 3.761603e-01
2.771600000000e-03, 4.127992e-01
2.804048000000e-03, 4.555447e-01
2.836496000000e-03, 4.958476e-01
2.868944000000e-03, 5.373718e-01
2.901392000000e-03, 5.752321e-01
2.933840000000e-03, 6.069859e-01
2.966288000000e-03, 6.314119e-01
2.998736000000e-03, 6.546165e-01
3.031184000000e-03, 6.656082e-01
3.063632000000e-03, 6.704934e-01
3.096080000000e-03, 6.704934e-01
3.128528000000e-03, 6.595017e-01
3.160976000000e-03, 6.411822e-01
3.193424000000e-03, 6.143137e-01
3.225872000000e-03, 5.813386e-01
3.258320000000e-03, 5.398144e-01
3.290768000000e-03, 4.934050e-01
3.323216000000e-03, 4.408891e-01
3.355664000000e-03, 3.920371e-01
3.388112000000e-03, 3.395213e-01
3.420560000000e-03, 2.894480e-01
3.453008000000e-03, 2.454812e-01
3.485456000000e-03, 2.112848e-01
3.517904000000e-03, 1.868588e-01
3.550352000000e-03, 1.758671e-01
3.582800000000e-03, 1.868588e-01
3.615248000000e-03, 2.112848e-01
3.647696000000e-03, 2.552516e-01
3.680144000000e-03, 3.187592e-01
3.712592000000e-03, 3.969223e-01
3.745040000000e-03, 4.909624e-01
3.777488000000e-03, 5.947729e-01
3.809936000000e-03, 7.095750e-01
3.842384000000e-03, 8.268198e-01
3.874832000000e-03, 9.440645e-01
3.907280000000e-03, 1.053981e+00
3.939728000000e-03, 1.155349e+00
3.972176000000e-03, 1.242062e+00
4.004624000000e-03, 1.312897e+00
4.037072000000e-03, 1.367855e+00
4.069520000000e-03, 1.402052e+00
4.101968000000e-03, 1.419150e+00
4.134416000000e-03, 1.415486e+00
4.166864000000e-03, 1.397167e+00
4.199312000000e-03, 1.364192e+00
4.231760000000e-03, 1.317782e+00
4.264208000000e-03, 1.261602e+00
4.296656000000e-03, 1.198095e+00
4.329104000000e-03, 1.134587e+00
4.361552000000e-03, 1.066194e+00
4.394000000000e-03, 9.929165e-01
4.426448000000e-03, 9.245237e-01
4.458896000000e-03, 8.610162e-01
4.491344000000e-03, 8.036151e-01
4.523792000000e-03, 7.498779e-01
4.556240000000e-03, 6.973620e-01
4.588688000000e-03, 6.570591e-01
4.621136000000e-03, 6.179776e-01
4.653584000000e-03, 5.923303e-01
4.686032000000e-03, 5.715682e-01
4.718480000000e-03, 5.605765e-01
4.750928000000e-03, 5.569126e-01
4.783376000000e-03, 5.617978e-01
4.815824000000e-03, 5.752321e-01
4.848272000000e-03, 6.021007e-01
4.880720000000e-03, 6.362971e-01
4.913168000000e-03, 6.790425e-01
4.945616000000e-03, 7.303371e-01
4.978064000000e-03, 7.938447e-01
5.010512000000e-03, 8.646801e-01
5.042960000000e-03, 9.391793e-01
5.075408000000e-03, 1.021006e+00
5.107856000000e-03, 1.102833e+00
5.140304000000e-03, 1.184661e+00
5.172752000000e-03, 1.261602e+00
5.205200000000e-03, 1.331216e+00
5.237648000000e-03, 1.389839e+00
5.270096000000e-03, 1.436248e+00
5.302544000000e-03, 1.463117e+00
5.334992000000e-03, 1.471666e+00
