% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 6.600 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 1.200 000 000 kHz, 10.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 10:00:44 -0400
% Time (s), Channel A (V)
-2.4496320000e-03, 4.6409381786e-02
-2.4490880000e-03, 4.8851980828e-02
-2.4485440000e-03, 4.8851980828e-02
-2.4480000000e-03, 4.8851980828e-02
-2.4474560000e-03, 4.8851980828e-02
-2.4469120000e-03, 4.8851980828e-02
-2.4463680000e-03, 5.1294579869e-02
-2.4458240000e-03, 4.8851980828e-02
-2.4452800000e-03, 4.8851980828e-02
-2.4447360000e-03, 4.8851980828e-02
-2.4441920000e-03, 4.8851980828e-02
-2.4436480000e-03, 4.8851980828e-02
-2.4431040000e-03, 4.8851980828e-02
-2.4425600000e-03, 4.8851980828e-02
-2.4420160000e-03, 4.8851980828e-02
-2.4414720000e-03, 4.8851980828e-02
-2.4409280000e-03, 4.8851980828e-02
-2.4403840000e-03, 5.1294579869e-02
-2.4398400000e-03, 4.8851980828e-02
-2.4392960000e-03, 4.8851980828e-02
-2.4387520000e-03, 4.8851980828e-02
-2.4382080000e-03, 5.1294579869e-02
-2.4376640000e-03, 4.8851980828e-02
-2.4371200000e-03, 4.8851980828e-02
-2.4365760000e-03, 5.1294579869e-02
-2.4360320000e-03, 5.1294579869e-02
-2.4354880000e-03, 4.8851980828e-02
-2.4349440000e-03, 4.8851980828e-02
-2.4344000000e-03, 5.1294579869e-02
-2.4338560000e-03, 4.8851980828e-02
-2.4333120000e-03, 5.1294579869e-02
-2.4327680000e-03, 4.8851980828e-02
-2.4322240000e-03, 4.6409381786e-02
-2.4316800000e-03, 4.8851980828e-02
-2.4311360000e-03, 4.8851980828e-02
-2.4305920000e-03, 4.8851980828e-02
-2.4300480000e-03, 5.1294579869e-02
-2.4295040000e-03, 4.8851980828e-02
-2.4289600000e-03, 4.8851980828e-02
-2.4284160000e-03, 4.8851980828e-02
-2.4278720000e-03, 4.8851980828e-02
-2.4273280000e-03, 4.8851980828e-02
-2.4267840000e-03, 5.1294579869e-02
-2.4262400000e-03, 4.8851980828e-02
-2.4256960000e-03, 4.8851980828e-02
-2.4251520000e-03, 4.8851980828e-02
-2.4246080000e-03, 4.8851980828e-02
-2.4240640000e-03, 5.1294579869e-02
-2.4235200000e-03, 4.8851980828e-02
-2.4229760000e-03, 5.1294579869e-02
-2.4224320000e-03, 4.8851980828e-02
-2.4218880000e-03, 5.1294579869e-02
-2.4213440000e-03, 5.1294579869e-02
-2.4208000000e-03, 4.8851980828e-02
-2.4202560000e-03, 4.8851980828e-02
-2.4197120000e-03, 4.8851980828e-02
-2.4191680000e-03, 5.1294579869e-02
-2.4186240000e-03, 5.1294579869e-02
-2.4180800000e-03, 4.8851980828e-02
-2.4175360000e-03, 4.8851980828e-02
-2.4169920000e-03, 5.1294579869e-02
-2.4164480000e-03, 5.1294579869e-02
-2.4159040000e-03, 4.8851980828e-02
-2.4153600000e-03, 4.8851980828e-02
-2.4148160000e-03, 5.1294579869e-02
-2.4142720000e-03, 4.8851980828e-02
-2.4137280000e-03, 5.1294579869e-02
-2.4131840000e-03, 4.8851980828e-02
-2.4126400000e-03, 4.8851980828e-02
-2.4120960000e-03, 4.8851980828e-02
-2.4115520000e-03, 4.8851980828e-02
-2.4110080000e-03, 5.1294579869e-02
-2.4104640000e-03, 4.8851980828e-02
-2.4099200000e-03, 4.8851980828e-02
-2.4093760000e-03, 5.1294579869e-02
-2.4088320000e-03, 5.1294579869e-02
-2.4082880000e-03, 5.1294579869e-02
-2.4077440000e-03, 4.8851980828e-02
-2.4072000000e-03, 4.8851980828e-02
-2.4066560000e-03, 5.1294579869e-02
-2.4061120000e-03, 4.8851980828e-02
-2.4055680000e-03, 4.8851980828e-02
-2.4050240000e-03, 4.8851980828e-02
-2.4044800000e-03, 5.1294579869e-02
-2.4039360000e-03, 5.1294579869e-02
-2.4033920000e-03, 4.8851980828e-02
-2.4028480000e-03, 4.8851980828e-02
-2.4023040000e-03, 5.1294579869e-02
-2.4017600000e-03, 4.8851980828e-02
-2.4012160000e-03, 4.8851980828e-02
-2.4006720000e-03, 4.8851980828e-02
-2.4001280000e-03, 4.8851980828e-02
-2.3995840000e-03, 4.6409381786e-02
-2.3990400000e-03, 4.8851980828e-02
-2.3984960000e-03, 4.8851980828e-02
-2.3979520000e-03, 4.8851980828e-02
-2.3974080000e-03, 4.8851980828e-02
-2.3968640000e-03, 4.8851980828e-02
-2.3963200000e-03, 5.1294579869e-02
-2.3957760000e-03, 4.8851980828e-02
-2.3952320000e-03, 4.8851980828e-02
-2.3946880000e-03, 4.8851980828e-02
-2.3941440000e-03, 5.1294579869e-02
-2.3936000000e-03, 5.1294579869e-02
-2.3930560000e-03, 5.1294579869e-02
-2.3925120000e-03, 4.8851980828e-02
-2.3919680000e-03, 4.8851980828e-02
-2.3914240000e-03, 5.1294579869e-02
-2.3908800000e-03, 4.8851980828e-02
-2.3903360000e-03, 4.8851980828e-02
-2.3897920000e-03, 5.1294579869e-02
-2.3892480000e-03, 5.1294579869e-02
-2.3887040000e-03, 5.1294579869e-02
-2.3881600000e-03, 5.1294579869e-02
-2.3876160000e-03, 5.1294579869e-02
-2.3870720000e-03, 5.1294579869e-02
-2.3865280000e-03, 4.8851980828e-02
-2.3859840000e-03, 4.8851980828e-02
-2.3854400000e-03, 5.1294579869e-02
-2.3848960000e-03, 4.8851980828e-02
-2.3843520000e-03, 5.1294579869e-02
-2.3838080000e-03, 5.1294579869e-02
-2.3832640000e-03, 5.1294579869e-02
-2.3827200000e-03, 4.8851980828e-02
-2.3821760000e-03, 5.1294579869e-02
-2.3816320000e-03, 4.8851980828e-02
-2.3810880000e-03, 4.8851980828e-02
-2.3805440000e-03, 5.1294579869e-02
-2.3800000000e-03, 5.1294579869e-02
-2.3794560000e-03, 5.1294579869e-02
-2.3789120000e-03, 5.1294579869e-02
-2.3783680000e-03, 5.1294579869e-02
-2.3778240000e-03, 4.8851980828e-02
-2.3772800000e-03, 5.1294579869e-02
-2.3767360000e-03, 5.1294579869e-02
-2.3761920000e-03, 5.1294579869e-02
-2.3756480000e-03, 4.8851980828e-02
-2.3751040000e-03, 5.1294579869e-02
-2.3745600000e-03, 5.3737178911e-02
-2.3740160000e-03, 4.8851980828e-02
-2.3734720000e-03, 4.8851980828e-02
-2.3729280000e-03, 5.1294579869e-02
-2.3723840000e-03, 4.8851980828e-02
-2.3718400000e-03, 5.1294579869e-02
-2.3712960000e-03, 5.1294579869e-02
-2.3707520000e-03, 4.8851980828e-02
-2.3702080000e-03, 5.1294579869e-02
-2.3696640000e-03, 5.1294579869e-02
-2.3691200000e-03, 4.8851980828e-02
-2.3685760000e-03, 5.1294579869e-02
-2.3680320000e-03, 5.1294579869e-02
-2.3674880000e-03, 5.1294579869e-02
-2.3669440000e-03, 4.8851980828e-02
-2.3664000000e-03, 5.1294579869e-02
-2.3658560000e-03, 5.1294579869e-02
-2.3653120000e-03, 5.1294579869e-02
-2.3647680000e-03, 5.1294579869e-02
-2.3642240000e-03, 5.3737178911e-02
-2.3636800000e-03, 5.1294579869e-02
-2.3631360000e-03, 4.8851980828e-02
-2.3625920000e-03, 5.1294579869e-02
-2.3620480000e-03, 5.1294579869e-02
-2.3615040000e-03, 5.1294579869e-02
-2.3609600000e-03, 5.1294579869e-02
-2.3604160000e-03, 5.1294579869e-02
-2.3598720000e-03, 5.1294579869e-02
-2.3593280000e-03, 5.1294579869e-02
-2.3587840000e-03, 5.1294579869e-02
-2.3582400000e-03, 5.1294579869e-02
-2.3576960000e-03, 5.1294579869e-02
-2.3571520000e-03, 5.1294579869e-02
-2.3566080000e-03, 5.1294579869e-02
-2.3560640000e-03, 5.1294579869e-02
-2.3555200000e-03, 5.1294579869e-02
-2.3549760000e-03, 5.1294579869e-02
-2.3544320000e-03, 5.1294579869e-02
-2.3538880000e-03, 4.8851980828e-02
-2.3533440000e-03, 5.3737178911e-02
-2.3528000000e-03, 5.1294579869e-02
-2.3522560000e-03, 5.1294579869e-02
-2.3517120000e-03, 5.1294579869e-02
-2.3511680000e-03, 5.1294579869e-02
-2.3506240000e-03, 5.1294579869e-02
-2.3500800000e-03, 5.1294579869e-02
-2.3495360000e-03, 5.1294579869e-02
-2.3489920000e-03, 5.3737178911e-02
-2.3484480000e-03, 5.1294579869e-02
-2.3479040000e-03, 5.3737178911e-02
-2.3473600000e-03, 5.1294579869e-02
-2.3468160000e-03, 5.1294579869e-02
-2.3462720000e-03, 5.1294579869e-02
-2.3457280000e-03, 4.8851980828e-02
-2.3451840000e-03, 4.8851980828e-02
-2.3446400000e-03, 5.1294579869e-02
-2.3440960000e-03, 5.1294579869e-02
-2.3435520000e-03, 5.1294579869e-02
-2.3430080000e-03, 5.1294579869e-02
-2.3424640000e-03, 5.1294579869e-02
-2.3419200000e-03, 5.3737178911e-02
-2.3413760000e-03, 5.1294579869e-02
-2.3408320000e-03, 5.1294579869e-02
-2.3402880000e-03, 5.1294579869e-02
-2.3397440000e-03, 5.3737178911e-02
-2.3392000000e-03, 5.1294579869e-02
-2.3386560000e-03, 5.1294579869e-02
-2.3381120000e-03, 5.3737178911e-02
-2.3375680000e-03, 5.3737178911e-02
-2.3370240000e-03, 5.1294579869e-02
-2.3364800000e-03, 5.1294579869e-02
-2.3359360000e-03, 5.1294579869e-02
-2.3353920000e-03, 5.1294579869e-02
-2.3348480000e-03, 5.1294579869e-02
-2.3343040000e-03, 5.3737178911e-02
-2.3337600000e-03, 5.1294579869e-02
-2.3332160000e-03, 5.3737178911e-02
-2.3326720000e-03, 5.3737178911e-02
-2.3321280000e-03, 5.1294579869e-02
-2.3315840000e-03, 5.1294579869e-02
-2.3310400000e-03, 5.3737178911e-02
-2.3304960000e-03, 5.1294579869e-02
-2.3299520000e-03, 5.3737178911e-02
-2.3294080000e-03, 5.3737178911e-02
-2.3288640000e-03, 5.3737178911e-02
-2.3283200000e-03, 5.1294579869e-02
-2.3277760000e-03, 5.1294579869e-02
-2.3272320000e-03, 5.3737178911e-02
-2.3266880000e-03, 5.3737178911e-02
-2.3261440000e-03, 5.3737178911e-02
-2.3256000000e-03, 5.3737178911e-02
-2.3250560000e-03, 5.3737178911e-02
-2.3245120000e-03, 5.1294579869e-02
-2.3239680000e-03, 5.1294579869e-02
-2.3234240000e-03, 5.1294579869e-02
-2.3228800000e-03, 5.3737178911e-02
-2.3223360000e-03, 5.1294579869e-02
-2.3217920000e-03, 5.3737178911e-02
-2.3212480000e-03, 5.3737178911e-02
-2.3207040000e-03, 5.1294579869e-02
-2.3201600000e-03, 5.1294579869e-02
-2.3196160000e-03, 4.8851980828e-02
-2.3190720000e-03, 5.1294579869e-02
-2.3185280000e-03, 5.1294579869e-02
-2.3179840000e-03, 5.3737178911e-02
-2.3174400000e-03, 5.3737178911e-02
-2.3168960000e-03, 5.3737178911e-02
-2.3163520000e-03, 5.3737178911e-02
-2.3158080000e-03, 5.3737178911e-02
-2.3152640000e-03, 5.6179777952e-02
-2.3147200000e-03, 5.3737178911e-02
-2.3141760000e-03, 5.3737178911e-02
-2.3136320000e-03, 5.3737178911e-02
-2.3130880000e-03, 5.3737178911e-02
-2.3125440000e-03, 5.3737178911e-02
-2.3120000000e-03, 5.3737178911e-02
-2.3114560000e-03, 5.3737178911e-02
-2.3109120000e-03, 5.1294579869e-02
-2.3103680000e-03, 5.1294579869e-02
-2.3098240000e-03, 5.6179777952e-02
-2.3092800000e-03, 5.3737178911e-02
-2.3087360000e-03, 5.3737178911e-02
-2.3081920000e-03, 5.6179777952e-02
-2.3076480000e-03, 5.1294579869e-02
-2.3071040000e-03, 5.1294579869e-02
-2.3065600000e-03, 5.3737178911e-02
-2.3060160000e-03, 5.3737178911e-02
-2.3054720000e-03, 5.3737178911e-02
-2.3049280000e-03, 5.6179777952e-02
-2.3043840000e-03, 5.3737178911e-02
-2.3038400000e-03, 5.6179777952e-02
-2.3032960000e-03, 5.1294579869e-02
-2.3027520000e-03, 5.3737178911e-02
-2.3022080000e-03, 5.3737178911e-02
-2.3016640000e-03, 5.1294579869e-02
-2.3011200000e-03, 5.1294579869e-02
-2.3005760000e-03, 5.1294579869e-02
-2.3000320000e-03, 5.3737178911e-02
-2.2994880000e-03, 5.1294579869e-02
-2.2989440000e-03, 5.3737178911e-02
-2.2984000000e-03, 5.3737178911e-02
-2.2978560000e-03, 5.3737178911e-02
-2.2973120000e-03, 5.3737178911e-02
-2.2967680000e-03, 5.6179777952e-02
-2.2962240000e-03, 5.3737178911e-02
-2.2956800000e-03, 5.3737178911e-02
-2.2951360000e-03, 5.6179777952e-02
-2.2945920000e-03, 5.3737178911e-02
-2.2940480000e-03, 5.3737178911e-02
-2.2935040000e-03, 5.3737178911e-02
-2.2929600000e-03, 5.3737178911e-02
-2.2924160000e-03, 5.3737178911e-02
-2.2918720000e-03, 5.3737178911e-02
-2.2913280000e-03, 5.6179777952e-02
-2.2907840000e-03, 5.3737178911e-02
-2.2902400000e-03, 5.3737178911e-02
-2.2896960000e-03, 5.6179777952e-02
-2.2891520000e-03, 5.3737178911e-02
-2.2886080000e-03, 5.3737178911e-02
-2.2880640000e-03, 5.3737178911e-02
-2.2875200000e-03, 5.3737178911e-02
-2.2869760000e-03, 5.3737178911e-02
-2.2864320000e-03, 5.3737178911e-02
-2.2858880000e-03, 5.6179777952e-02
-2.2853440000e-03, 5.1294579869e-02
-2.2848000000e-03, 5.6179777952e-02
-2.2842560000e-03, 5.3737178911e-02
-2.2837120000e-03, 5.6179777952e-02
-2.2831680000e-03, 5.3737178911e-02
-2.2826240000e-03, 5.6179777952e-02
-2.2820800000e-03, 5.3737178911e-02
-2.2815360000e-03, 5.8622376993e-02
-2.2809920000e-03, 5.3737178911e-02
-2.2804480000e-03, 5.3737178911e-02
-2.2799040000e-03, 5.6179777952e-02
-2.2793600000e-03, 5.1294579869e-02
-2.2788160000e-03, 5.3737178911e-02
-2.2782720000e-03, 5.3737178911e-02
-2.2777280000e-03, 5.6179777952e-02
-2.2771840000e-03, 5.3737178911e-02
-2.2766400000e-03, 5.3737178911e-02
-2.2760960000e-03, 5.6179777952e-02
-2.2755520000e-03, 5.6179777952e-02
-2.2750080000e-03, 5.3737178911e-02
-2.2744640000e-03, 5.3737178911e-02
-2.2739200000e-03, 5.3737178911e-02
-2.2733760000e-03, 5.6179777952e-02
-2.2728320000e-03, 5.6179777952e-02
-2.2722880000e-03, 5.6179777952e-02
-2.2717440000e-03, 5.6179777952e-02
-2.2712000000e-03, 5.3737178911e-02
-2.2706560000e-03, 5.6179777952e-02
-2.2701120000e-03, 5.6179777952e-02
-2.2695680000e-03, 5.6179777952e-02
-2.2690240000e-03, 5.6179777952e-02
-2.2684800000e-03, 5.3737178911e-02
-2.2679360000e-03, 5.6179777952e-02
-2.2673920000e-03, 5.6179777952e-02
-2.2668480000e-03, 5.3737178911e-02
-2.2663040000e-03, 5.6179777952e-02
-2.2657600000e-03, 5.3737178911e-02
-2.2652160000e-03, 5.6179777952e-02
-2.2646720000e-03, 5.6179777952e-02
-2.2641280000e-03, 5.3737178911e-02
-2.2635840000e-03, 5.6179777952e-02
-2.2630400000e-03, 5.6179777952e-02
-2.2624960000e-03, 5.6179777952e-02
-2.2619520000e-03, 5.3737178911e-02
-2.2614080000e-03, 5.6179777952e-02
-2.2608640000e-03, 5.6179777952e-02
-2.2603200000e-03, 5.6179777952e-02
-2.2597760000e-03, 5.6179777952e-02
-2.2592320000e-03, 5.6179777952e-02
-2.2586880000e-03, 5.6179777952e-02
-2.2581440000e-03, 5.6179777952e-02
-2.2576000000e-03, 5.6179777952e-02
-2.2570560000e-03, 5.6179777952e-02
-2.2565120000e-03, 5.3737178911e-02
-2.2559680000e-03, 5.6179777952e-02
-2.2554240000e-03, 5.6179777952e-02
-2.2548800000e-03, 5.6179777952e-02
-2.2543360000e-03, 5.8622376993e-02
-2.2537920000e-03, 5.6179777952e-02
-2.2532480000e-03, 5.6179777952e-02
-2.2527040000e-03, 5.8622376993e-02
-2.2521600000e-03, 5.6179777952e-02
-2.2516160000e-03, 5.6179777952e-02
-2.2510720000e-03, 5.6179777952e-02
-2.2505280000e-03, 5.6179777952e-02
-2.2499840000e-03, 5.3737178911e-02
-2.2494400000e-03, 5.6179777952e-02
-2.2488960000e-03, 5.6179777952e-02
-2.2483520000e-03, 5.3737178911e-02
-2.2478080000e-03, 5.6179777952e-02
-2.2472640000e-03, 5.8622376993e-02
-2.2467200000e-03, 5.8622376993e-02
-2.2461760000e-03, 5.8622376993e-02
-2.2456320000e-03, 5.6179777952e-02
-2.2450880000e-03, 5.6179777952e-02
-2.2445440000e-03, 5.6179777952e-02
-2.2440000000e-03, 5.6179777952e-02
-2.2434560000e-03, 5.8622376993e-02
-2.2429120000e-03, 5.8622376993e-02
-2.2423680000e-03, 5.8622376993e-02
-2.2418240000e-03, 5.6179777952e-02
-2.2412800000e-03, 5.6179777952e-02
-2.2407360000e-03, 5.8622376993e-02
-2.2401920000e-03, 5.6179777952e-02
-2.2396480000e-03, 5.8622376993e-02
-2.2391040000e-03, 5.8622376993e-02
-2.2385600000e-03, 5.6179777952e-02
-2.2380160000e-03, 5.6179777952e-02
-2.2374720000e-03, 5.8622376993e-02
-2.2369280000e-03, 5.8622376993e-02
-2.2363840000e-03, 5.8622376993e-02
-2.2358400000e-03, 5.8622376993e-02
-2.2352960000e-03, 5.6179777952e-02
-2.2347520000e-03, 5.8622376993e-02
-2.2342080000e-03, 5.6179777952e-02
-2.2336640000e-03, 5.8622376993e-02
-2.2331200000e-03, 5.8622376993e-02
-2.2325760000e-03, 5.8622376993e-02
-2.2320320000e-03, 5.8622376993e-02
-2.2314880000e-03, 5.6179777952e-02
-2.2309440000e-03, 5.6179777952e-02
-2.2304000000e-03, 5.6179777952e-02
-2.2298560000e-03, 5.8622376993e-02
-2.2293120000e-03, 5.6179777952e-02
-2.2287680000e-03, 5.6179777952e-02
-2.2282240000e-03, 5.8622376993e-02
-2.2276800000e-03, 5.8622376993e-02
-2.2271360000e-03, 5.8622376993e-02
-2.2265920000e-03, 5.8622376993e-02
-2.2260480000e-03, 5.8622376993e-02
-2.2255040000e-03, 5.8622376993e-02
-2.2249600000e-03, 5.8622376993e-02
-2.2244160000e-03, 5.8622376993e-02
-2.2238720000e-03, 5.6179777952e-02
-2.2233280000e-03, 5.6179777952e-02
-2.2227840000e-03, 5.8622376993e-02
-2.2222400000e-03, 5.8622376993e-02
-2.2216960000e-03, 5.8622376993e-02
-2.2211520000e-03, 5.8622376993e-02
-2.2206080000e-03, 5.8622376993e-02
-2.2200640000e-03, 5.8622376993e-02
-2.2195200000e-03, 5.6179777952e-02
-2.2189760000e-03, 5.6179777952e-02
-2.2184320000e-03, 5.8622376993e-02
-2.2178880000e-03, 5.8622376993e-02
-2.2173440000e-03, 5.8622376993e-02
-2.2168000000e-03, 5.6179777952e-02
-2.2162560000e-03, 5.8622376993e-02
-2.2157120000e-03, 5.8622376993e-02
-2.2151680000e-03, 5.8622376993e-02
-2.2146240000e-03, 5.8622376993e-02
-2.2140800000e-03, 5.8622376993e-02
-2.2135360000e-03, 5.8622376993e-02
-2.2129920000e-03, 5.8622376993e-02
-2.2124480000e-03, 5.8622376993e-02
-2.2119040000e-03, 5.8622376993e-02
-2.2113600000e-03, 5.8622376993e-02
-2.2108160000e-03, 5.8622376993e-02
-2.2102720000e-03, 5.8622376993e-02
-2.2097280000e-03, 5.8622376993e-02
-2.2091840000e-03, 5.8622376993e-02
-2.2086400000e-03, 5.8622376993e-02
-2.2080960000e-03, 5.8622376993e-02
-2.2075520000e-03, 5.6179777952e-02
-2.2070080000e-03, 5.8622376993e-02
-2.2064640000e-03, 5.8622376993e-02
-2.2059200000e-03, 5.8622376993e-02
-2.2053760000e-03, 5.6179777952e-02
-2.2048320000e-03, 5.8622376993e-02
-2.2042880000e-03, 5.8622376993e-02
-2.2037440000e-03, 5.8622376993e-02
-2.2032000000e-03, 5.8622376993e-02
-2.2026560000e-03, 5.8622376993e-02
-2.2021120000e-03, 6.1064976035e-02
-2.2015680000e-03, 5.6179777952e-02
-2.2010240000e-03, 5.8622376993e-02
-2.2004800000e-03, 5.8622376993e-02
-2.1999360000e-03, 5.8622376993e-02
-2.1993920000e-03, 6.1064976035e-02
-2.1988480000e-03, 6.1064976035e-02
-2.1983040000e-03, 5.8622376993e-02
-2.1977600000e-03, 6.1064976035e-02
-2.1972160000e-03, 5.8622376993e-02
-2.1966720000e-03, 5.8622376993e-02
-2.1961280000e-03, 6.1064976035e-02
-2.1955840000e-03, 5.8622376993e-02
-2.1950400000e-03, 6.1064976035e-02
-2.1944960000e-03, 6.1064976035e-02
-2.1939520000e-03, 6.1064976035e-02
-2.1934080000e-03, 6.1064976035e-02
-2.1928640000e-03, 6.1064976035e-02
-2.1923200000e-03, 6.1064976035e-02
-2.1917760000e-03, 5.8622376993e-02
-2.1912320000e-03, 6.1064976035e-02
-2.1906880000e-03, 5.8622376993e-02
-2.1901440000e-03, 6.1064976035e-02
-2.1896000000e-03, 6.1064976035e-02
-2.1890560000e-03, 6.1064976035e-02
-2.1885120000e-03, 5.8622376993e-02
-2.1879680000e-03, 6.1064976035e-02
-2.1874240000e-03, 5.8622376993e-02
-2.1868800000e-03, 6.1064976035e-02
-2.1863360000e-03, 6.1064976035e-02
-2.1857920000e-03, 6.1064976035e-02
-2.1852480000e-03, 6.1064976035e-02
-2.1847040000e-03, 6.1064976035e-02
-2.1841600000e-03, 6.1064976035e-02
-2.1836160000e-03, 5.8622376993e-02
-2.1830720000e-03, 5.8622376993e-02
-2.1825280000e-03, 6.1064976035e-02
-2.1819840000e-03, 5.8622376993e-02
-2.1814400000e-03, 6.1064976035e-02
-2.1808960000e-03, 6.1064976035e-02
-2.1803520000e-03, 6.1064976035e-02
-2.1798080000e-03, 6.1064976035e-02
-2.1792640000e-03, 6.1064976035e-02
-2.1787200000e-03, 6.1064976035e-02
-2.1781760000e-03, 6.1064976035e-02
-2.1776320000e-03, 6.1064976035e-02
-2.1770880000e-03, 6.1064976035e-02
-2.1765440000e-03, 6.1064976035e-02
-2.1760000000e-03, 6.3507575076e-02
-2.1754560000e-03, 6.1064976035e-02
-2.1749120000e-03, 6.1064976035e-02
-2.1743680000e-03, 5.8622376993e-02
-2.1738240000e-03, 5.8622376993e-02
-2.1732800000e-03, 5.8622376993e-02
-2.1727360000e-03, 6.1064976035e-02
-2.1721920000e-03, 6.1064976035e-02
-2.1716480000e-03, 6.1064976035e-02
-2.1711040000e-03, 6.1064976035e-02
-2.1705600000e-03, 6.1064976035e-02
-2.1700160000e-03, 6.1064976035e-02
-2.1694720000e-03, 6.1064976035e-02
-2.1689280000e-03, 6.1064976035e-02
-2.1683840000e-03, 6.1064976035e-02
-2.1678400000e-03, 6.1064976035e-02
-2.1672960000e-03, 6.1064976035e-02
-2.1667520000e-03, 6.1064976035e-02
-2.1662080000e-03, 6.1064976035e-02
-2.1656640000e-03, 6.1064976035e-02
-2.1651200000e-03, 6.1064976035e-02
-2.1645760000e-03, 6.3507575076e-02
-2.1640320000e-03, 6.1064976035e-02
-2.1634880000e-03, 6.1064976035e-02
-2.1629440000e-03, 6.1064976035e-02
-2.1624000000e-03, 6.1064976035e-02
-2.1618560000e-03, 6.3507575076e-02
-2.1613120000e-03, 6.1064976035e-02
-2.1607680000e-03, 6.1064976035e-02
-2.1602240000e-03, 6.3507575076e-02
-2.1596800000e-03, 6.3507575076e-02
-2.1591360000e-03, 6.1064976035e-02
-2.1585920000e-03, 6.3507575076e-02
-2.1580480000e-03, 6.3507575076e-02
-2.1575040000e-03, 6.3507575076e-02
-2.1569600000e-03, 6.1064976035e-02
-2.1564160000e-03, 6.1064976035e-02
-2.1558720000e-03, 6.1064976035e-02
-2.1553280000e-03, 6.1064976035e-02
-2.1547840000e-03, 6.1064976035e-02
-2.1542400000e-03, 6.1064976035e-02
-2.1536960000e-03, 6.3507575076e-02
-2.1531520000e-03, 6.1064976035e-02
-2.1526080000e-03, 6.1064976035e-02
-2.1520640000e-03, 6.1064976035e-02
-2.1515200000e-03, 6.3507575076e-02
-2.1509760000e-03, 6.3507575076e-02
-2.1504320000e-03, 6.1064976035e-02
-2.1498880000e-03, 6.3507575076e-02
-2.1493440000e-03, 6.3507575076e-02
-2.1488000000e-03, 6.1064976035e-02
-2.1482560000e-03, 5.8622376993e-02
-2.1477120000e-03, 6.1064976035e-02
-2.1471680000e-03, 5.8622376993e-02
-2.1466240000e-03, 6.1064976035e-02
-2.1460800000e-03, 6.3507575076e-02
-2.1455360000e-03, 6.1064976035e-02
-2.1449920000e-03, 6.3507575076e-02
-2.1444480000e-03, 6.1064976035e-02
-2.1439040000e-03, 6.1064976035e-02
-2.1433600000e-03, 6.1064976035e-02
-2.1428160000e-03, 6.1064976035e-02
-2.1422720000e-03, 6.3507575076e-02
-2.1417280000e-03, 6.3507575076e-02
-2.1411840000e-03, 5.8622376993e-02
-2.1406400000e-03, 6.1064976035e-02
-2.1400960000e-03, 6.1064976035e-02
-2.1395520000e-03, 6.1064976035e-02
-2.1390080000e-03, 6.3507575076e-02
-2.1384640000e-03, 6.1064976035e-02
-2.1379200000e-03, 6.1064976035e-02
-2.1373760000e-03, 6.1064976035e-02
-2.1368320000e-03, 6.3507575076e-02
-2.1362880000e-03, 6.3507575076e-02
-2.1357440000e-03, 6.1064976035e-02
-2.1352000000e-03, 6.3507575076e-02
-2.1346560000e-03, 6.1064976035e-02
-2.1341120000e-03, 6.1064976035e-02
-2.1335680000e-03, 6.1064976035e-02
-2.1330240000e-03, 6.1064976035e-02
-2.1324800000e-03, 6.1064976035e-02
-2.1319360000e-03, 6.1064976035e-02
-2.1313920000e-03, 6.1064976035e-02
-2.1308480000e-03, 6.3507575076e-02
-2.1303040000e-03, 6.1064976035e-02
-2.1297600000e-03, 6.1064976035e-02
-2.1292160000e-03, 6.1064976035e-02
-2.1286720000e-03, 5.8622376993e-02
-2.1281280000e-03, 6.1064976035e-02
-2.1275840000e-03, 6.3507575076e-02
-2.1270400000e-03, 6.1064976035e-02
-2.1264960000e-03, 6.1064976035e-02
-2.1259520000e-03, 5.8622376993e-02
-2.1254080000e-03, 6.3507575076e-02
-2.1248640000e-03, 6.1064976035e-02
-2.1243200000e-03, 6.1064976035e-02
-2.1237760000e-03, 5.8622376993e-02
-2.1232320000e-03, 6.1064976035e-02
-2.1226880000e-03, 5.8622376993e-02
-2.1221440000e-03, 6.3507575076e-02
-2.1216000000e-03, 6.3507575076e-02
-2.1210560000e-03, 6.3507575076e-02
-2.1205120000e-03, 6.1064976035e-02
-2.1199680000e-03, 6.1064976035e-02
-2.1194240000e-03, 6.1064976035e-02
-2.1188800000e-03, 6.1064976035e-02
-2.1183360000e-03, 6.1064976035e-02
-2.1177920000e-03, 6.3507575076e-02
-2.1172480000e-03, 6.1064976035e-02
-2.1167040000e-03, 6.3507575076e-02
-2.1161600000e-03, 6.3507575076e-02
-2.1156160000e-03, 6.3507575076e-02
-2.1150720000e-03, 6.1064976035e-02
-2.1145280000e-03, 6.1064976035e-02
-2.1139840000e-03, 6.1064976035e-02
-2.1134400000e-03, 6.1064976035e-02
-2.1128960000e-03, 6.3507575076e-02
-2.1123520000e-03, 6.1064976035e-02
