% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 11.00 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 900.000 000 Hz, 5.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:56:20 -0400
% Time (s), Channel A (V)
-7.1180960000e-03, 1.4655594248e-02
-7.1171920000e-03, 1.4655594248e-02
-7.1162880000e-03, 1.4655594248e-02
-7.1153840000e-03, 1.4655594248e-02
-7.1144800000e-03, 1.4655594248e-02
-7.1135760000e-03, 1.2212995207e-02
-7.1126720000e-03, 1.4655594248e-02
-7.1117680000e-03, 1.4655594248e-02
-7.1108640000e-03, 1.4655594248e-02
-7.1099600000e-03, 1.4655594248e-02
-7.1090560000e-03, 1.4655594248e-02
-7.1081520000e-03, 1.4655594248e-02
-7.1072480000e-03, 1.4655594248e-02
-7.1063440000e-03, 1.4655594248e-02
-7.1054400000e-03, 1.4655594248e-02
-7.1045360000e-03, 1.4655594248e-02
-7.1036320000e-03, 1.4655594248e-02
-7.1027280000e-03, 1.2212995207e-02
-7.1018240000e-03, 1.4655594248e-02
-7.1009200000e-03, 9.7703961655e-03
-7.1000160000e-03, 1.4655594248e-02
-7.0991120000e-03, 1.4655594248e-02
-7.0982080000e-03, 1.2212995207e-02
-7.0973040000e-03, 1.2212995207e-02
-7.0964000000e-03, 1.4655594248e-02
-7.0954960000e-03, 9.7703961655e-03
-7.0945920000e-03, 1.4655594248e-02
-7.0936880000e-03, 1.4655594248e-02
-7.0927840000e-03, 1.4655594248e-02
-7.0918800000e-03, 1.4655594248e-02
-7.0909760000e-03, 1.2212995207e-02
-7.0900720000e-03, 1.4655594248e-02
-7.0891680000e-03, 1.2212995207e-02
-7.0882640000e-03, 1.2212995207e-02
-7.0873600000e-03, 1.4655594248e-02
-7.0864560000e-03, 1.2212995207e-02
-7.0855520000e-03, 1.4655594248e-02
-7.0846480000e-03, 1.4655594248e-02
-7.0837440000e-03, 1.4655594248e-02
-7.0828400000e-03, 1.2212995207e-02
-7.0819360000e-03, 1.2212995207e-02
-7.0810320000e-03, 1.4655594248e-02
-7.0801280000e-03, 1.2212995207e-02
-7.0792240000e-03, 1.4655594248e-02
-7.0783200000e-03, 1.4655594248e-02
-7.0774160000e-03, 1.4655594248e-02
-7.0765120000e-03, 1.2212995207e-02
-7.0756080000e-03, 1.4655594248e-02
-7.0747040000e-03, 1.4655594248e-02
-7.0738000000e-03, 1.4655594248e-02
-7.0728960000e-03, 1.4655594248e-02
-7.0719920000e-03, 1.4655594248e-02
-7.0710880000e-03, 1.4655594248e-02
-7.0701840000e-03, 1.2212995207e-02
-7.0692800000e-03, 1.4655594248e-02
-7.0683760000e-03, 1.7098193290e-02
-7.0674720000e-03, 1.4655594248e-02
-7.0665680000e-03, 1.4655594248e-02
-7.0656640000e-03, 1.4655594248e-02
-7.0647600000e-03, 1.7098193290e-02
-7.0638560000e-03, 1.4655594248e-02
-7.0629520000e-03, 1.4655594248e-02
-7.0620480000e-03, 1.4655594248e-02
-7.0611440000e-03, 1.4655594248e-02
-7.0602400000e-03, 1.4655594248e-02
-7.0593360000e-03, 1.4655594248e-02
-7.0584320000e-03, 1.4655594248e-02
-7.0575280000e-03, 1.4655594248e-02
-7.0566240000e-03, 1.7098193290e-02
-7.0557200000e-03, 1.4655594248e-02
-7.0548160000e-03, 1.4655594248e-02
-7.0539120000e-03, 1.4655594248e-02
-7.0530080000e-03, 1.4655594248e-02
-7.0521040000e-03, 1.4655594248e-02
-7.0512000000e-03, 1.4655594248e-02
-7.0502960000e-03, 1.4655594248e-02
-7.0493920000e-03, 1.4655594248e-02
-7.0484880000e-03, 1.4655594248e-02
-7.0475840000e-03, 1.4655594248e-02
-7.0466800000e-03, 1.4655594248e-02
-7.0457760000e-03, 1.4655594248e-02
-7.0448720000e-03, 1.4655594248e-02
-7.0439680000e-03, 1.7098193290e-02
-7.0430640000e-03, 1.4655594248e-02
-7.0421600000e-03, 1.4655594248e-02
-7.0412560000e-03, 1.4655594248e-02
-7.0403520000e-03, 1.7098193290e-02
-7.0394480000e-03, 1.4655594248e-02
-7.0385440000e-03, 1.4655594248e-02
-7.0376400000e-03, 1.4655594248e-02
-7.0367360000e-03, 1.4655594248e-02
-7.0358320000e-03, 1.4655594248e-02
-7.0349280000e-03, 1.7098193290e-02
-7.0340240000e-03, 1.4655594248e-02
-7.0331200000e-03, 1.4655594248e-02
-7.0322160000e-03, 1.4655594248e-02
-7.0313120000e-03, 1.7098193290e-02
-7.0304080000e-03, 1.4655594248e-02
-7.0295040000e-03, 1.4655594248e-02
-7.0286000000e-03, 1.4655594248e-02
-7.0276960000e-03, 1.7098193290e-02
-7.0267920000e-03, 1.7098193290e-02
-7.0258880000e-03, 1.4655594248e-02
-7.0249840000e-03, 1.7098193290e-02
-7.0240800000e-03, 1.4655594248e-02
-7.0231760000e-03, 1.7098193290e-02
-7.0222720000e-03, 1.7098193290e-02
-7.0213680000e-03, 1.4655594248e-02
-7.0204640000e-03, 1.7098193290e-02
-7.0195600000e-03, 1.7098193290e-02
-7.0186560000e-03, 1.7098193290e-02
-7.0177520000e-03, 1.7098193290e-02
-7.0168480000e-03, 1.4655594248e-02
-7.0159440000e-03, 1.4655594248e-02
-7.0150400000e-03, 1.4655594248e-02
-7.0141360000e-03, 1.7098193290e-02
-7.0132320000e-03, 1.7098193290e-02
-7.0123280000e-03, 1.4655594248e-02
-7.0114240000e-03, 1.7098193290e-02
-7.0105200000e-03, 1.4655594248e-02
-7.0096160000e-03, 1.4655594248e-02
-7.0087120000e-03, 1.7098193290e-02
-7.0078080000e-03, 1.7098193290e-02
-7.0069040000e-03, 1.4655594248e-02
-7.0060000000e-03, 1.7098193290e-02
-7.0050960000e-03, 1.4655594248e-02
-7.0041920000e-03, 1.7098193290e-02
-7.0032880000e-03, 1.7098193290e-02
-7.0023840000e-03, 1.7098193290e-02
-7.0014800000e-03, 1.4655594248e-02
-7.0005760000e-03, 1.7098193290e-02
-6.9996720000e-03, 1.7098193290e-02
-6.9987680000e-03, 1.7098193290e-02
-6.9978640000e-03, 1.4655594248e-02
-6.9969600000e-03, 1.7098193290e-02
-6.9960560000e-03, 1.4655594248e-02
-6.9951520000e-03, 1.7098193290e-02
-6.9942480000e-03, 1.7098193290e-02
-6.9933440000e-03, 1.4655594248e-02
-6.9924400000e-03, 1.7098193290e-02
-6.9915360000e-03, 1.9540792331e-02
-6.9906320000e-03, 1.7098193290e-02
-6.9897280000e-03, 1.7098193290e-02
-6.9888240000e-03, 1.7098193290e-02
-6.9879200000e-03, 1.7098193290e-02
-6.9870160000e-03, 1.9540792331e-02
-6.9861120000e-03, 1.7098193290e-02
-6.9852080000e-03, 1.9540792331e-02
-6.9843040000e-03, 1.7098193290e-02
-6.9834000000e-03, 1.7098193290e-02
-6.9824960000e-03, 1.4655594248e-02
-6.9815920000e-03, 1.4655594248e-02
-6.9806880000e-03, 1.7098193290e-02
-6.9797840000e-03, 1.9540792331e-02
-6.9788800000e-03, 1.7098193290e-02
-6.9779760000e-03, 1.7098193290e-02
-6.9770720000e-03, 1.7098193290e-02
-6.9761680000e-03, 1.7098193290e-02
-6.9752640000e-03, 1.7098193290e-02
-6.9743600000e-03, 1.7098193290e-02
-6.9734560000e-03, 1.7098193290e-02
-6.9725520000e-03, 1.9540792331e-02
-6.9716480000e-03, 1.7098193290e-02
-6.9707440000e-03, 1.9540792331e-02
-6.9698400000e-03, 1.7098193290e-02
-6.9689360000e-03, 1.7098193290e-02
-6.9680320000e-03, 1.7098193290e-02
-6.9671280000e-03, 1.7098193290e-02
-6.9662240000e-03, 1.7098193290e-02
-6.9653200000e-03, 1.7098193290e-02
-6.9644160000e-03, 1.9540792331e-02
-6.9635120000e-03, 1.9540792331e-02
-6.9626080000e-03, 1.7098193290e-02
-6.9617040000e-03, 1.7098193290e-02
-6.9608000000e-03, 1.9540792331e-02
-6.9598960000e-03, 1.7098193290e-02
-6.9589920000e-03, 1.7098193290e-02
-6.9580880000e-03, 1.7098193290e-02
-6.9571840000e-03, 1.7098193290e-02
-6.9562800000e-03, 1.9540792331e-02
-6.9553760000e-03, 1.9540792331e-02
-6.9544720000e-03, 1.7098193290e-02
-6.9535680000e-03, 1.9540792331e-02
-6.9526640000e-03, 1.7098193290e-02
-6.9517600000e-03, 1.9540792331e-02
-6.9508560000e-03, 2.1983391372e-02
-6.9499520000e-03, 1.9540792331e-02
-6.9490480000e-03, 1.7098193290e-02
-6.9481440000e-03, 1.9540792331e-02
-6.9472400000e-03, 2.1983391372e-02
-6.9463360000e-03, 1.9540792331e-02
-6.9454320000e-03, 1.9540792331e-02
-6.9445280000e-03, 1.9540792331e-02
-6.9436240000e-03, 1.9540792331e-02
-6.9427200000e-03, 1.9540792331e-02
-6.9418160000e-03, 1.9540792331e-02
-6.9409120000e-03, 2.1983391372e-02
-6.9400080000e-03, 1.9540792331e-02
-6.9391040000e-03, 1.9540792331e-02
-6.9382000000e-03, 1.9540792331e-02
-6.9372960000e-03, 2.1983391372e-02
-6.9363920000e-03, 1.9540792331e-02
-6.9354880000e-03, 1.9540792331e-02
-6.9345840000e-03, 1.9540792331e-02
-6.9336800000e-03, 1.9540792331e-02
-6.9327760000e-03, 1.7098193290e-02
-6.9318720000e-03, 1.9540792331e-02
-6.9309680000e-03, 1.9540792331e-02
-6.9300640000e-03, 1.9540792331e-02
-6.9291600000e-03, 1.9540792331e-02
-6.9282560000e-03, 2.1983391372e-02
-6.9273520000e-03, 1.9540792331e-02
-6.9264480000e-03, 1.9540792331e-02
-6.9255440000e-03, 1.9540792331e-02
-6.9246400000e-03, 2.1983391372e-02
-6.9237360000e-03, 2.1983391372e-02
-6.9228320000e-03, 1.9540792331e-02
-6.9219280000e-03, 1.9540792331e-02
-6.9210240000e-03, 2.1983391372e-02
-6.9201200000e-03, 1.9540792331e-02
-6.9192160000e-03, 1.9540792331e-02
-6.9183120000e-03, 2.1983391372e-02
-6.9174080000e-03, 1.9540792331e-02
-6.9165040000e-03, 1.9540792331e-02
-6.9156000000e-03, 1.9540792331e-02
-6.9146960000e-03, 2.1983391372e-02
-6.9137920000e-03, 1.9540792331e-02
-6.9128880000e-03, 1.9540792331e-02
-6.9119840000e-03, 2.1983391372e-02
-6.9110800000e-03, 1.9540792331e-02
-6.9101760000e-03, 1.9540792331e-02
-6.9092720000e-03, 2.1983391372e-02
-6.9083680000e-03, 2.1983391372e-02
-6.9074640000e-03, 2.1983391372e-02
-6.9065600000e-03, 2.1983391372e-02
-6.9056560000e-03, 2.4425990414e-02
-6.9047520000e-03, 2.1983391372e-02
-6.9038480000e-03, 2.1983391372e-02
-6.9029440000e-03, 2.1983391372e-02
-6.9020400000e-03, 2.1983391372e-02
-6.9011360000e-03, 2.1983391372e-02
-6.9002320000e-03, 2.4425990414e-02
-6.8993280000e-03, 2.1983391372e-02
-6.8984240000e-03, 2.1983391372e-02
-6.8975200000e-03, 2.1983391372e-02
-6.8966160000e-03, 2.4425990414e-02
-6.8957120000e-03, 2.1983391372e-02
-6.8948080000e-03, 2.1983391372e-02
-6.8939040000e-03, 2.1983391372e-02
-6.8930000000e-03, 2.1983391372e-02
-6.8920960000e-03, 2.1983391372e-02
-6.8911920000e-03, 2.1983391372e-02
-6.8902880000e-03, 2.4425990414e-02
-6.8893840000e-03, 2.1983391372e-02
-6.8884800000e-03, 2.1983391372e-02
-6.8875760000e-03, 2.1983391372e-02
-6.8866720000e-03, 2.4425990414e-02
-6.8857680000e-03, 2.1983391372e-02
-6.8848640000e-03, 2.1983391372e-02
-6.8839600000e-03, 2.1983391372e-02
-6.8830560000e-03, 2.1983391372e-02
-6.8821520000e-03, 2.4425990414e-02
-6.8812480000e-03, 2.4425990414e-02
-6.8803440000e-03, 2.1983391372e-02
-6.8794400000e-03, 2.1983391372e-02
-6.8785360000e-03, 2.4425990414e-02
-6.8776320000e-03, 2.4425990414e-02
-6.8767280000e-03, 2.4425990414e-02
-6.8758240000e-03, 2.1983391372e-02
-6.8749200000e-03, 2.4425990414e-02
-6.8740160000e-03, 2.4425990414e-02
-6.8731120000e-03, 2.4425990414e-02
-6.8722080000e-03, 2.6868589455e-02
-6.8713040000e-03, 2.1983391372e-02
-6.8704000000e-03, 2.4425990414e-02
-6.8694960000e-03, 2.6868589455e-02
-6.8685920000e-03, 2.4425990414e-02
-6.8676880000e-03, 2.4425990414e-02
-6.8667840000e-03, 2.4425990414e-02
-6.8658800000e-03, 2.4425990414e-02
-6.8649760000e-03, 2.4425990414e-02
-6.8640720000e-03, 2.4425990414e-02
-6.8631680000e-03, 2.4425990414e-02
-6.8622640000e-03, 2.4425990414e-02
-6.8613600000e-03, 2.6868589455e-02
-6.8604560000e-03, 2.6868589455e-02
-6.8595520000e-03, 2.6868589455e-02
-6.8586480000e-03, 2.4425990414e-02
-6.8577440000e-03, 2.6868589455e-02
-6.8568400000e-03, 2.4425990414e-02
-6.8559360000e-03, 2.6868589455e-02
-6.8550320000e-03, 2.6868589455e-02
-6.8541280000e-03, 2.6868589455e-02
-6.8532240000e-03, 2.6868589455e-02
-6.8523200000e-03, 2.6868589455e-02
-6.8514160000e-03, 2.6868589455e-02
-6.8505120000e-03, 2.4425990414e-02
-6.8496080000e-03, 2.4425990414e-02
-6.8487040000e-03, 2.4425990414e-02
-6.8478000000e-03, 2.6868589455e-02
-6.8468960000e-03, 2.4425990414e-02
-6.8459920000e-03, 2.9311188497e-02
-6.8450880000e-03, 2.6868589455e-02
-6.8441840000e-03, 2.4425990414e-02
-6.8432800000e-03, 2.6868589455e-02
-6.8423760000e-03, 2.4425990414e-02
-6.8414720000e-03, 2.6868589455e-02
-6.8405680000e-03, 2.6868589455e-02
-6.8396640000e-03, 2.4425990414e-02
-6.8387600000e-03, 2.6868589455e-02
-6.8378560000e-03, 2.6868589455e-02
-6.8369520000e-03, 2.6868589455e-02
-6.8360480000e-03, 2.6868589455e-02
-6.8351440000e-03, 2.6868589455e-02
-6.8342400000e-03, 2.4425990414e-02
-6.8333360000e-03, 2.6868589455e-02
-6.8324320000e-03, 2.6868589455e-02
-6.8315280000e-03, 2.6868589455e-02
-6.8306240000e-03, 2.6868589455e-02
-6.8297200000e-03, 2.6868589455e-02
