% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 400.0 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 25.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:47:53 -0400
% Time (s), Channel A (Input 1) (V)
-1.505860000000e-01, 1.102833e+00
-1.501937760000e-01, 1.119932e+00
-1.498015520000e-01, 1.116268e+00
-1.494093280000e-01, 1.097948e+00
-1.490171040000e-01, 1.077186e+00
-1.486248800000e-01, 1.066194e+00
-1.482326560000e-01, 1.079629e+00
-1.478404320000e-01, 1.111383e+00
-1.474482080000e-01, 1.155349e+00
-1.470559840000e-01, 1.204201e+00
-1.466637600000e-01, 1.248168e+00
-1.462715360000e-01, 1.272594e+00
-1.458793120000e-01, 1.281143e+00
-1.454870880000e-01, 1.278701e+00
-1.450948640000e-01, 1.275037e+00
-1.447026400000e-01, 1.259160e+00
-1.443104160000e-01, 1.237176e+00
-1.439181920000e-01, 1.221300e+00
-1.435259680000e-01, 1.217636e+00
-1.431337440000e-01, 1.233513e+00
-1.427415200000e-01, 1.257939e+00
-1.423492960000e-01, 1.289692e+00
-1.419570720000e-01, 1.319003e+00
-1.415648480000e-01, 1.338544e+00
-1.411726240000e-01, 1.342208e+00
-1.407804000000e-01, 1.323889e+00
-1.403881760000e-01, 1.292135e+00
-1.399959520000e-01, 1.245726e+00
-1.396037280000e-01, 1.213972e+00
-1.392115040000e-01, 1.204201e+00
-1.388192800000e-01, 1.224963e+00
-1.384270560000e-01, 1.254275e+00
-1.380348320000e-01, 1.281143e+00
-1.376426080000e-01, 1.305569e+00
-1.372503840000e-01, 1.309233e+00
-1.368581600000e-01, 1.283586e+00
-1.364659360000e-01, 1.242062e+00
-1.360737120000e-01, 1.194431e+00
-1.356814880000e-01, 1.149243e+00
-1.352892640000e-01, 1.124817e+00
-1.348970400000e-01, 1.121153e+00
-1.345048160000e-01, 1.139472e+00
-1.341125920000e-01, 1.171226e+00
-1.337203680000e-01, 1.191988e+00
-1.333281440000e-01, 1.182218e+00
-1.329359200000e-01, 1.141915e+00
-1.325436960000e-01, 1.090620e+00
-1.321514720000e-01, 1.040547e+00
-1.317592480000e-01, 1.008793e+00
-1.313670240000e-01, 9.953591e-01
-1.309748000000e-01, 9.843674e-01
-1.305825760000e-01, 9.758183e-01
-1.301903520000e-01, 9.697118e-01
-1.297981280000e-01, 9.684905e-01
-1.294059040000e-01, 9.660479e-01
-1.290136800000e-01, 9.562775e-01
-1.286214560000e-01, 9.355154e-01
-1.282292320000e-01, 9.098681e-01
-1.278370080000e-01, 8.854422e-01
-1.274447840000e-01, 8.671227e-01
-1.270525600000e-01, 8.512458e-01
-1.266603360000e-01, 8.341476e-01
-1.262681120000e-01, 8.121642e-01
-1.258758880000e-01, 7.889595e-01
-1.254836640000e-01, 7.718613e-01
-1.250914400000e-01, 7.596483e-01
-1.246992160000e-01, 7.474353e-01
-1.243069920000e-01, 7.388862e-01
-1.239147680000e-01, 7.474353e-01
-1.235225440000e-01, 7.572057e-01
-1.231303200000e-01, 7.633122e-01
-1.227380960000e-01, 7.608696e-01
-1.223458720000e-01, 7.523205e-01
-1.219536480000e-01, 7.437714e-01
-1.215614240000e-01, 7.315584e-01
-1.211692000000e-01, 7.205667e-01
-1.207769760000e-01, 7.169028e-01
-1.203847520000e-01, 7.181241e-01
-1.199925280000e-01, 7.095750e-01
-1.196003040000e-01, 7.046898e-01
-1.192080800000e-01, 7.120176e-01
-1.188158560000e-01, 7.266732e-01
-1.184236320000e-01, 7.462140e-01
-1.180314080000e-01, 7.645335e-01
-1.176391840000e-01, 7.755252e-01
-1.172469600000e-01, 7.694187e-01
-1.168547360000e-01, 7.596483e-01
-1.164625120000e-01, 7.633122e-01
-1.160702880000e-01, 7.865169e-01
-1.156780640000e-01, 8.072790e-01
-1.152858400000e-01, 8.182707e-01
-1.148936160000e-01, 8.317050e-01
-1.145013920000e-01, 8.549097e-01
-1.141091680000e-01, 8.829996e-01
-1.137169440000e-01, 9.037616e-01
-1.133247200000e-01, 9.135320e-01
-1.129324960000e-01, 9.208598e-01
-1.125402720000e-01, 9.220811e-01
-1.121480480000e-01, 9.269663e-01
-1.117558240000e-01, 9.355154e-01
-1.113636000000e-01, 9.538349e-01
-1.109713760000e-01, 9.770396e-01
-1.105791520000e-01, 1.001466e+00
-1.101869280000e-01, 1.031998e+00
-1.097947040000e-01, 1.069858e+00
-1.094024800000e-01, 1.095506e+00
-1.090102560000e-01, 1.105276e+00
-1.086180320000e-01, 1.099170e+00
-1.082258080000e-01, 1.096727e+00
-1.078335840000e-01, 1.097948e+00
-1.074413600000e-01, 1.105276e+00
-1.070491360000e-01, 1.128481e+00
-1.066569120000e-01, 1.176111e+00
-1.062646880000e-01, 1.222521e+00
-1.058724640000e-01, 1.254275e+00
-1.054802400000e-01, 1.266488e+00
-1.050880160000e-01, 1.262824e+00
-1.046957920000e-01, 1.253053e+00
-1.043035680000e-01, 1.233513e+00
-1.039113440000e-01, 1.198095e+00
-1.035191200000e-01, 1.173669e+00
-1.031268960000e-01, 1.173669e+00
-1.027346720000e-01, 1.194431e+00
-1.023424480000e-01, 1.233513e+00
-1.019502240000e-01, 1.273815e+00
-1.015580000000e-01, 1.311676e+00
-1.011657760000e-01, 1.327553e+00
-1.007735520000e-01, 1.327553e+00
-1.003813280000e-01, 1.311676e+00
-9.998910400000e-02, 1.282364e+00
-9.959688000000e-02, 1.256717e+00
-9.920465600000e-02, 1.226185e+00
-9.881243200000e-02, 1.202980e+00
-9.842020800000e-02, 1.191988e+00
-9.802798400000e-02, 1.188324e+00
-9.763576000000e-02, 1.194431e+00
-9.724353600000e-02, 1.206644e+00
-9.685131200000e-02, 1.221300e+00
-9.645908800000e-02, 1.227406e+00
-9.606686400000e-02, 1.217636e+00
-9.567464000000e-02, 1.195652e+00
-9.528241600000e-02, 1.170005e+00
-9.489019200000e-02, 1.148022e+00
-9.449796800000e-02, 1.121153e+00
-9.410574400000e-02, 1.089399e+00
-9.371352000000e-02, 1.058867e+00
-9.332129600000e-02, 1.042990e+00
-9.292907200000e-02, 1.051539e+00
-9.253684800000e-02, 1.062531e+00
-9.214462400000e-02, 1.073522e+00
-9.175240000000e-02, 1.075965e+00
-9.136017600000e-02, 1.063752e+00
-9.096795200000e-02, 1.036883e+00
-9.057572800000e-02, 9.916952e-01
-9.018350400000e-02, 9.367367e-01
-8.979128000000e-02, 8.805570e-01
-8.939905600000e-02, 8.390328e-01
-8.900683200000e-02, 8.219346e-01
-8.861460800000e-02, 8.341476e-01
-8.822238400000e-02, 8.610162e-01
-8.783016000000e-02, 8.842209e-01
-8.743793600000e-02, 8.988764e-01
-8.704571200000e-02, 9.037616e-01
-8.665348800000e-02, 8.903274e-01
-8.626126400000e-02, 8.512458e-01
-8.586904000000e-02, 7.950660e-01
-8.547681600000e-02, 7.474353e-01
-8.508459200000e-02, 7.242306e-01
-8.469236800000e-02, 7.205667e-01
-8.430014400000e-02, 7.315584e-01
-8.390792000000e-02, 7.401075e-01
-8.351569600000e-02, 7.413288e-01
-8.312347200000e-02, 7.327797e-01
-8.273124800000e-02, 7.205667e-01
-8.233902400000e-02, 7.120176e-01
-8.194680000000e-02, 7.095750e-01
-8.155457600000e-02, 7.071324e-01
-8.116235200000e-02, 7.034685e-01
-8.077012800000e-02, 7.083537e-01
-8.037790400000e-02, 7.193454e-01
-7.998568000000e-02, 7.303371e-01
-7.959345600000e-02, 7.303371e-01
-7.920123200000e-02, 7.230093e-01
-7.880900800000e-02, 7.169028e-01
-7.841678400000e-02, 7.266732e-01
-7.802456000000e-02, 7.510992e-01
-7.763233600000e-02, 7.743039e-01
-7.724011200000e-02, 7.987299e-01
-7.684788800000e-02, 8.121642e-01
-7.645566400000e-02, 8.072790e-01
-7.606344000000e-02, 7.999512e-01
-7.567121600000e-02, 7.926234e-01
-7.527899200000e-02, 7.962873e-01
-7.488676800000e-02, 8.085003e-01
-7.449454400000e-02, 8.268198e-01
-7.410232000000e-02, 8.561310e-01
-7.371009600000e-02, 8.939912e-01
-7.331787200000e-02, 9.306302e-01
-7.292564800000e-02, 9.574988e-01
-7.253342400000e-02, 9.636053e-01
-7.214120000000e-02, 9.648266e-01
-7.174897600000e-02, 9.794822e-01
-7.135675200000e-02, 1.002687e+00
-7.096452800000e-02, 1.028334e+00
-7.057230400000e-02, 1.045432e+00
-7.018008000000e-02, 1.061309e+00
-6.978785600000e-02, 1.079629e+00
-6.939563200000e-02, 1.089399e+00
-6.900340800000e-02, 1.088178e+00
-6.861118400000e-02, 1.086957e+00
-6.821896000000e-02, 1.091842e+00
-6.782673600000e-02, 1.110161e+00
-6.743451200000e-02, 1.150464e+00
-6.704228800000e-02, 1.187103e+00
-6.665006400000e-02, 1.221300e+00
-6.625784000000e-02, 1.234734e+00
-6.586561600000e-02, 1.242062e+00
-6.547339200000e-02, 1.242062e+00
-6.508116800000e-02, 1.245726e+00
-6.468894400000e-02, 1.253053e+00
-6.429672000000e-02, 1.255496e+00
-6.390449600000e-02, 1.261602e+00
-6.351227200000e-02, 1.268930e+00
-6.312004800000e-02, 1.276258e+00
-6.272782400000e-02, 1.278701e+00
-6.233560000000e-02, 1.275037e+00
-6.194337600000e-02, 1.265266e+00
-6.155115200000e-02, 1.259160e+00
-6.115892800000e-02, 1.262824e+00
-6.076670400000e-02, 1.279922e+00
-6.037448000000e-02, 1.300684e+00
-5.998225600000e-02, 1.319003e+00
-5.959003200000e-02, 1.320225e+00
-5.919780800000e-02, 1.298241e+00
-5.880558400000e-02, 1.267709e+00
-5.841336000000e-02, 1.238398e+00
-5.802113600000e-02, 1.222521e+00
-5.762891200000e-02, 1.216414e+00
-5.723668800000e-02, 1.222521e+00
-5.684446400000e-02, 1.231070e+00
-5.645224000000e-02, 1.243283e+00
-5.606001600000e-02, 1.249389e+00
-5.566779200000e-02, 1.240840e+00
-5.527556800000e-02, 1.213972e+00
-5.488334400000e-02, 1.177333e+00
-5.449112000000e-02, 1.143136e+00
-5.409889600000e-02, 1.110161e+00
-5.370667200000e-02, 1.090620e+00
-5.331444800000e-02, 1.069858e+00
-5.292222400000e-02, 1.055203e+00
-5.253000000000e-02, 1.045432e+00
-5.213777600000e-02, 1.039326e+00
-5.174555200000e-02, 1.030777e+00
-5.135332800000e-02, 1.014900e+00
-5.096110400000e-02, 9.990230e-01
-5.056888000000e-02, 9.953591e-01
-5.017665600000e-02, 1.000244e+00
-4.978443200000e-02, 9.953591e-01
-4.939220800000e-02, 9.697118e-01
-4.899998400000e-02, 9.318515e-01
-4.860776000000e-02, 8.829996e-01
-4.821553600000e-02, 8.304837e-01
-4.782331200000e-02, 7.816317e-01
-4.743108800000e-02, 7.584270e-01
-4.703886400000e-02, 7.620909e-01
-4.664664000000e-02, 7.804104e-01
-4.625441600000e-02, 7.987299e-01
-4.586219200000e-02, 8.121642e-01
-4.546996800000e-02, 8.097216e-01
-4.507774400000e-02, 7.914021e-01
-4.468552000000e-02, 7.633122e-01
-4.429329600000e-02, 7.388862e-01
-4.390107200000e-02, 7.193454e-01
-4.350884800000e-02, 7.010259e-01
-4.311662400000e-02, 6.888129e-01
-4.272440000000e-02, 6.900342e-01
-4.233217600000e-02, 6.961407e-01
-4.193995200000e-02, 6.998046e-01
-4.154772800000e-02, 6.973620e-01
-4.115550400000e-02, 6.924768e-01
-4.076328000000e-02, 6.998046e-01
-4.037105600000e-02, 7.083537e-01
-3.997883200000e-02, 7.046898e-01
-3.958660800000e-02, 6.985833e-01
-3.919438400000e-02, 6.973620e-01
-3.880216000000e-02, 7.010259e-01
-3.840993600000e-02, 7.046898e-01
-3.801771200000e-02, 7.120176e-01
-3.762548800000e-02, 7.327797e-01
-3.723326400000e-02, 7.694187e-01
-3.684104000000e-02, 8.072790e-01
-3.644881600000e-02, 8.426967e-01
-3.605659200000e-02, 8.597949e-01
-3.566436800000e-02, 8.524671e-01
-3.527214400000e-02, 8.268198e-01
-3.487992000000e-02, 7.987299e-01
-3.448769600000e-02, 7.840743e-01
-3.409547200000e-02, 8.023938e-01
-3.370324800000e-02, 8.365902e-01
-3.331102400000e-02, 8.829996e-01
-3.291880000000e-02, 9.404006e-01
-3.252657600000e-02, 9.880313e-01
-3.213435200000e-02, 1.012457e+00
-3.174212800000e-02, 1.014900e+00
-3.134990400000e-02, 1.003908e+00
-3.095768000000e-02, 9.953591e-01
-3.056545600000e-02, 9.916952e-01
-3.017323200000e-02, 1.002687e+00
-2.978100800000e-02, 1.025892e+00
-2.938878400000e-02, 1.063752e+00
-2.899656000000e-02, 1.096727e+00
-2.860433600000e-02, 1.116268e+00
-2.821211200000e-02, 1.130923e+00
-2.781988800000e-02, 1.145579e+00
-2.742766400000e-02, 1.152907e+00
-2.703544000000e-02, 1.155349e+00
-2.664321600000e-02, 1.161456e+00
-2.625099200000e-02, 1.172448e+00
-2.585876800000e-02, 1.189546e+00
-2.546654400000e-02, 1.201759e+00
-2.507432000000e-02, 1.211529e+00
-2.468209600000e-02, 1.223742e+00
-2.428987200000e-02, 1.233513e+00
-2.389764800000e-02, 1.244504e+00
-2.350542400000e-02, 1.261602e+00
-2.311320000000e-02, 1.281143e+00
-2.272097600000e-02, 1.290914e+00
-2.232875200000e-02, 1.279922e+00
-2.193652800000e-02, 1.253053e+00
-2.154430400000e-02, 1.223742e+00
-2.115208000000e-02, 1.212750e+00
-2.075985600000e-02, 1.216414e+00
-2.036763200000e-02, 1.226185e+00
-1.997540800000e-02, 1.250611e+00
-1.958318400000e-02, 1.276258e+00
-1.919096000000e-02, 1.306790e+00
-1.879873600000e-02, 1.320225e+00
-1.840651200000e-02, 1.304348e+00
-1.801428800000e-02, 1.266488e+00
-1.762206400000e-02, 1.215193e+00
-1.722984000000e-02, 1.172448e+00
-1.683761600000e-02, 1.145579e+00
-1.644539200000e-02, 1.138251e+00
-1.605316800000e-02, 1.148022e+00
-1.566094400000e-02, 1.157792e+00
-1.526872000000e-02, 1.162677e+00
-1.487649600000e-02, 1.160235e+00
-1.448427200000e-02, 1.149243e+00
-1.409204800000e-02, 1.127259e+00
-1.369982400000e-02, 1.100391e+00
-1.330760000000e-02, 1.074744e+00
-1.291537600000e-02, 1.053981e+00
-1.252315200000e-02, 1.035662e+00
-1.213092800000e-02, 1.022228e+00
-1.173870400000e-02, 1.010015e+00
-1.134648000000e-02, 9.929165e-01
-1.095425600000e-02, 9.733757e-01
-1.056203200000e-02, 9.538349e-01
-1.016980800000e-02, 9.367367e-01
-9.777584000000e-03, 9.294089e-01
-9.385360000000e-03, 9.196385e-01
-8.993136000000e-03, 9.062042e-01
-8.600912000000e-03, 8.805570e-01
-8.208688000000e-03, 8.463606e-01
-7.816464000000e-03, 8.170494e-01
-7.424240000000e-03, 7.962873e-01
-7.032016000000e-03, 7.767465e-01
-6.639792000000e-03, 7.633122e-01
-6.247568000000e-03, 7.620909e-01
-5.855344000000e-03, 7.791891e-01
-5.463120000000e-03, 8.023938e-01
-5.070896000000e-03, 8.085003e-01
-4.678672000000e-03, 7.926234e-01
-4.286448000000e-03, 7.633122e-01
-3.894224000000e-03, 7.413288e-01
-3.502000000000e-03, 7.376649e-01
-3.109776000000e-03, 7.437714e-01
-2.717552000000e-03, 7.535418e-01
-2.325328000000e-03, 7.535418e-01
-1.933104000000e-03, 7.486566e-01
-1.540880000000e-03, 7.425501e-01
-1.148656000000e-03, 7.327797e-01
-7.564320000000e-04, 7.169028e-01
-3.642080000000e-04, 7.059111e-01
2.801600000002e-05, 7.046898e-01
4.202400000000e-04, 7.120176e-01
8.124640000000e-04, 7.315584e-01
1.204688000000e-03, 7.584270e-01
1.596912000000e-03, 7.804104e-01
1.989136000000e-03, 7.877382e-01
2.381360000000e-03, 7.804104e-01
2.773584000000e-03, 7.718613e-01
3.165808000000e-03, 7.791891e-01
3.558032000000e-03, 7.999512e-01
3.950256000000e-03, 8.231559e-01
4.342480000000e-03, 8.414754e-01
4.734704000000e-03, 8.536884e-01
5.126928000000e-03, 8.695653e-01
5.519152000000e-03, 8.768931e-01
5.911376000000e-03, 8.817783e-01
6.303600000000e-03, 8.878848e-01
6.695824000000e-03, 8.903274e-01
7.088048000000e-03, 9.062042e-01
7.480272000000e-03, 9.306302e-01
7.872496000000e-03, 9.611627e-01
8.264720000000e-03, 9.904739e-01
8.656944000000e-03, 1.017343e+00
9.049168000000e-03, 1.033219e+00
9.441392000000e-03, 1.046654e+00
9.833616000000e-03, 1.058867e+00
1.022584000000e-02, 1.080850e+00
1.061806400000e-02, 1.100391e+00
1.101028800000e-02, 1.123596e+00
1.140251200000e-02, 1.137030e+00
1.179473600000e-02, 1.156571e+00
1.218696000000e-02, 1.179775e+00
1.257918400000e-02, 1.199316e+00
1.297140800000e-02, 1.210308e+00
1.336363200000e-02, 1.216414e+00
1.375585600000e-02, 1.223742e+00
1.414808000000e-02, 1.229849e+00
1.454030400000e-02, 1.224963e+00
1.493252800000e-02, 1.211529e+00
1.532475200000e-02, 1.202980e+00
1.571697600000e-02, 1.206644e+00
1.610920000000e-02, 1.224963e+00
1.650142400000e-02, 1.259160e+00
1.689364800000e-02, 1.304348e+00
1.728587200000e-02, 1.345872e+00
1.767809600000e-02, 1.371519e+00
1.807032000000e-02, 1.375183e+00
1.846254400000e-02, 1.360528e+00
1.885476800000e-02, 1.337323e+00
1.924699200000e-02, 1.301905e+00
1.963921600000e-02, 1.261602e+00
2.003144000000e-02, 1.232291e+00
2.042366400000e-02, 1.215193e+00
2.081588800000e-02, 1.216414e+00
2.120811200000e-02, 1.226185e+00
2.160033600000e-02, 1.244504e+00
2.199256000000e-02, 1.264045e+00
2.238478400000e-02, 1.276258e+00
2.277700800000e-02, 1.282364e+00
2.316923200000e-02, 1.275037e+00
2.356145600000e-02, 1.256717e+00
2.395368000000e-02, 1.229849e+00
2.434590400000e-02, 1.200537e+00
2.473812800000e-02, 1.163898e+00
2.513035200000e-02, 1.124817e+00
2.552257600000e-02, 1.089399e+00
2.591480000000e-02, 1.073522e+00
2.630702400000e-02, 1.071080e+00
2.669924800000e-02, 1.079629e+00
2.709147200000e-02, 1.088178e+00
2.748369600000e-02, 1.091842e+00
2.787592000000e-02, 1.083293e+00
2.826814400000e-02, 1.053981e+00
2.866036800000e-02, 1.012457e+00
2.905259200000e-02, 9.697118e-01
2.944481600000e-02, 9.391793e-01
2.983704000000e-02, 9.220811e-01
3.022926400000e-02, 9.171959e-01
3.062148800000e-02, 9.123107e-01
3.101371200000e-02, 9.086468e-01
3.140593600000e-02, 8.939912e-01
3.179816000000e-02, 8.659014e-01
3.219038400000e-02, 8.268198e-01
3.258260800000e-02, 7.901808e-01
3.297483200000e-02, 7.669761e-01
3.336705600000e-02, 7.620909e-01
3.375928000000e-02, 7.767465e-01
3.415150400000e-02, 7.889595e-01
3.454372800000e-02, 8.011725e-01
3.493595200000e-02, 7.938447e-01
3.532817600000e-02, 7.743039e-01
3.572040000000e-02, 7.437714e-01
3.611262400000e-02, 7.181241e-01
3.650484800000e-02, 6.961407e-01
3.689707200000e-02, 6.863703e-01
3.728929600000e-02, 6.924768e-01
3.768152000000e-02, 7.095750e-01
3.807374400000e-02, 7.291158e-01
3.846596800000e-02, 7.413288e-01
3.885819200000e-02, 7.327797e-01
3.925041600000e-02, 7.046898e-01
3.964264000000e-02, 6.790425e-01
4.003486400000e-02, 6.680508e-01
4.042708800000e-02, 6.814851e-01
4.081931200000e-02, 7.034685e-01
4.121153600000e-02, 7.193454e-01
4.160376000000e-02, 7.278945e-01
4.199598400000e-02, 7.327797e-01
4.238820800000e-02, 7.340010e-01
4.278043200000e-02, 7.327797e-01
4.317265600000e-02, 7.388862e-01
4.356488000000e-02, 7.510992e-01
4.395710400000e-02, 7.779678e-01
4.434932800000e-02, 8.158281e-01
4.474155200000e-02, 8.549097e-01
4.513377600000e-02, 8.829996e-01
4.552600000000e-02, 8.915487e-01
4.591822400000e-02, 8.817783e-01
4.631044800000e-02, 8.695653e-01
4.670267200000e-02, 8.610162e-01
4.709489600000e-02, 8.695653e-01
4.748712000000e-02, 8.866635e-01
4.787934400000e-02, 9.049829e-01
4.827156800000e-02, 9.269663e-01
4.866379200000e-02, 9.452858e-01
4.905601600000e-02, 9.807035e-01
4.944824000000e-02, 1.018564e+00
4.984046400000e-02, 1.053981e+00
5.023268800000e-02, 1.082071e+00
5.062491200000e-02, 1.107719e+00
5.101713600000e-02, 1.135809e+00
5.140936000000e-02, 1.151685e+00
5.180158400000e-02, 1.149243e+00
5.219380800000e-02, 1.128481e+00
5.258603200000e-02, 1.101612e+00
5.297825600000e-02, 1.085735e+00
5.337048000000e-02, 1.102833e+00
5.376270400000e-02, 1.141915e+00
5.415492800000e-02, 1.200537e+00
5.454715200000e-02, 1.245726e+00
5.493937600000e-02, 1.270152e+00
5.533160000000e-02, 1.270152e+00
5.572382400000e-02, 1.260381e+00
5.611604800000e-02, 1.246947e+00
5.650827200000e-02, 1.233513e+00
5.690049600000e-02, 1.226185e+00
5.729272000000e-02, 1.240840e+00
5.768494400000e-02, 1.268930e+00
5.807716800000e-02, 1.303127e+00
5.846939200000e-02, 1.322667e+00
5.886161600000e-02, 1.327553e+00
5.925384000000e-02, 1.306790e+00
5.964606400000e-02, 1.271373e+00
6.003828800000e-02, 1.234734e+00
6.043051200000e-02, 1.215193e+00
6.082273600000e-02, 1.215193e+00
6.121496000000e-02, 1.222521e+00
6.160718400000e-02, 1.231070e+00
6.199940800000e-02, 1.239619e+00
6.239163200000e-02, 1.250611e+00
6.278385600000e-02, 1.257939e+00
6.317608000000e-02, 1.256717e+00
6.356830400000e-02, 1.255496e+00
6.396052800000e-02, 1.246947e+00
