% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 400.0 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 25.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:47:53 -0400
% Time (s), Channel A (V)
-2.1942131200e-01, 1.3336590766e+00
-2.1939329600e-01, 1.3263312795e+00
-2.1936528000e-01, 1.3263312795e+00
-2.1933726400e-01, 1.3287738785e+00
-2.1930924800e-01, 1.3238886804e+00
-2.1928123200e-01, 1.3190034823e+00
-2.1925321600e-01, 1.3141182843e+00
-2.1922520000e-01, 1.3165608833e+00
-2.1919718400e-01, 1.3116756852e+00
-2.1916916800e-01, 1.3092330862e+00
-2.1914115200e-01, 1.3092330862e+00
-2.1911313600e-01, 1.3019052891e+00
-2.1908512000e-01, 1.2994626900e+00
-2.1905710400e-01, 1.2970200910e+00
-2.1902908800e-01, 1.2945774919e+00
-2.1900107200e-01, 1.2896922939e+00
-2.1897305600e-01, 1.2896922939e+00
-2.1894504000e-01, 1.2872496948e+00
-2.1891702400e-01, 1.2799218977e+00
-2.1888900800e-01, 1.2823644967e+00
-2.1886099200e-01, 1.2774792986e+00
-2.1883297600e-01, 1.2701515015e+00
-2.1880496000e-01, 1.2701515015e+00
-2.1877694400e-01, 1.2677089025e+00
-2.1874892800e-01, 1.2628237044e+00
-2.1872091200e-01, 1.2579385063e+00
-2.1869289600e-01, 1.2603811054e+00
-2.1866488000e-01, 1.2506107092e+00
-2.1863686400e-01, 1.2530533082e+00
-2.1860884800e-01, 1.2506107092e+00
-2.1858083200e-01, 1.2432829121e+00
-2.1855281600e-01, 1.2408403130e+00
-2.1852480000e-01, 1.2383977140e+00
-2.1849678400e-01, 1.2359551149e+00
-2.1846876800e-01, 1.2335125159e+00
-2.1844075200e-01, 1.2335125159e+00
-2.1841273600e-01, 1.2310699169e+00
-2.1838472000e-01, 1.2310699169e+00
-2.1835670400e-01, 1.2286273178e+00
-2.1832868800e-01, 1.2261847188e+00
-2.1830067200e-01, 1.2237421197e+00
-2.1827265600e-01, 1.2212995207e+00
-2.1824464000e-01, 1.2188569217e+00
-2.1821662400e-01, 1.2188569217e+00
-2.1818860800e-01, 1.2164143226e+00
-2.1816059200e-01, 1.2139717236e+00
-2.1813257600e-01, 1.2115291245e+00
-2.1810456000e-01, 1.2090865255e+00
-2.1807654400e-01, 1.2090865255e+00
-2.1804852800e-01, 1.2066439264e+00
-2.1802051200e-01, 1.2090865255e+00
-2.1799249600e-01, 1.2090865255e+00
-2.1796448000e-01, 1.2042013274e+00
-2.1793646400e-01, 1.2090865255e+00
-2.1790844800e-01, 1.2066439264e+00
-2.1788043200e-01, 1.2042013274e+00
-2.1785241600e-01, 1.2042013274e+00
-2.1782440000e-01, 1.2042013274e+00
-2.1779638400e-01, 1.2066439264e+00
-2.1776836800e-01, 1.2090865255e+00
-2.1774035200e-01, 1.2017587284e+00
-2.1771233600e-01, 1.2066439264e+00
-2.1768432000e-01, 1.2090865255e+00
-2.1765630400e-01, 1.2090865255e+00
-2.1762828800e-01, 1.2042013274e+00
-2.1760027200e-01, 1.2066439264e+00
-2.1757225600e-01, 1.2115291245e+00
-2.1754424000e-01, 1.2115291245e+00
-2.1751622400e-01, 1.2115291245e+00
-2.1748820800e-01, 1.2164143226e+00
-2.1746019200e-01, 1.2164143226e+00
-2.1743217600e-01, 1.2115291245e+00
-2.1740416000e-01, 1.2164143226e+00
-2.1737614400e-01, 1.2212995207e+00
-2.1734812800e-01, 1.2188569217e+00
-2.1732011200e-01, 1.2212995207e+00
-2.1729209600e-01, 1.2237421197e+00
-2.1726408000e-01, 1.2261847188e+00
-2.1723606400e-01, 1.2286273178e+00
-2.1720804800e-01, 1.2310699169e+00
-2.1718003200e-01, 1.2335125159e+00
-2.1715201600e-01, 1.2310699169e+00
-2.1712400000e-01, 1.2383977140e+00
-2.1709598400e-01, 1.2383977140e+00
-2.1706796800e-01, 1.2408403130e+00
-2.1703995200e-01, 1.2408403130e+00
-2.1701193600e-01, 1.2457255111e+00
-2.1698392000e-01, 1.2481681101e+00
-2.1695590400e-01, 1.2530533082e+00
-2.1692788800e-01, 1.2554959073e+00
-2.1689987200e-01, 1.2554959073e+00
-2.1687185600e-01, 1.2603811054e+00
-2.1684384000e-01, 1.2579385063e+00
-2.1681582400e-01, 1.2603811054e+00
-2.1678780800e-01, 1.2652663034e+00
-2.1675979200e-01, 1.2677089025e+00
-2.1673177600e-01, 1.2677089025e+00
-2.1670376000e-01, 1.2725941006e+00
-2.1667574400e-01, 1.2750366996e+00
-2.1664772800e-01, 1.2725941006e+00
-2.1661971200e-01, 1.2774792986e+00
-2.1659169600e-01, 1.2774792986e+00
-2.1656368000e-01, 1.2799218977e+00
-2.1653566400e-01, 1.2823644967e+00
-2.1650764800e-01, 1.2848070958e+00
-2.1647963200e-01, 1.2848070958e+00
-2.1645161600e-01, 1.2848070958e+00
-2.1642360000e-01, 1.2848070958e+00
-2.1639558400e-01, 1.2896922939e+00
-2.1636756800e-01, 1.2872496948e+00
-2.1633955200e-01, 1.2896922939e+00
-2.1631153600e-01, 1.2896922939e+00
-2.1628352000e-01, 1.2896922939e+00
-2.1625550400e-01, 1.2872496948e+00
-2.1622748800e-01, 1.2896922939e+00
-2.1619947200e-01, 1.2896922939e+00
-2.1617145600e-01, 1.2872496948e+00
-2.1614344000e-01, 1.2872496948e+00
-2.1611542400e-01, 1.2872496948e+00
-2.1608740800e-01, 1.2872496948e+00
-2.1605939200e-01, 1.2848070958e+00
-2.1603137600e-01, 1.2848070958e+00
-2.1600336000e-01, 1.2823644967e+00
-2.1597534400e-01, 1.2799218977e+00
-2.1594732800e-01, 1.2774792986e+00
-2.1591931200e-01, 1.2774792986e+00
-2.1589129600e-01, 1.2750366996e+00
-2.1586328000e-01, 1.2701515015e+00
-2.1583526400e-01, 1.2701515015e+00
-2.1580724800e-01, 1.2677089025e+00
-2.1577923200e-01, 1.2652663034e+00
-2.1575121600e-01, 1.2652663034e+00
-2.1572320000e-01, 1.2628237044e+00
-2.1569518400e-01, 1.2603811054e+00
-2.1566716800e-01, 1.2530533082e+00
-2.1563915200e-01, 1.2554959073e+00
-2.1561113600e-01, 1.2506107092e+00
-2.1558312000e-01, 1.2481681101e+00
-2.1555510400e-01, 1.2457255111e+00
-2.1552708800e-01, 1.2408403130e+00
-2.1549907200e-01, 1.2383977140e+00
-2.1547105600e-01, 1.2335125159e+00
-2.1544304000e-01, 1.2286273178e+00
-2.1541502400e-01, 1.2237421197e+00
-2.1538700800e-01, 1.2212995207e+00
-2.1535899200e-01, 1.2237421197e+00
-2.1533097600e-01, 1.2164143226e+00
-2.1530296000e-01, 1.2115291245e+00
-2.1527494400e-01, 1.2090865255e+00
-2.1524692800e-01, 1.2115291245e+00
-2.1521891200e-01, 1.2042013274e+00
-2.1519089600e-01, 1.2017587284e+00
-2.1516288000e-01, 1.1968735303e+00
-2.1513486400e-01, 1.1968735303e+00
-2.1510684800e-01, 1.1895457332e+00
-2.1507883200e-01, 1.1895457332e+00
-2.1505081600e-01, 1.1846605351e+00
-2.1502280000e-01, 1.1846605351e+00
-2.1499478400e-01, 1.1797753370e+00
-2.1496676800e-01, 1.1724475399e+00
-2.1493875200e-01, 1.1724475399e+00
-2.1491073600e-01, 1.1675623418e+00
-2.1488272000e-01, 1.1651197427e+00
-2.1485470400e-01, 1.1626771437e+00
-2.1482668800e-01, 1.1602345447e+00
-2.1479867200e-01, 1.1602345447e+00
-2.1477065600e-01, 1.1577919456e+00
-2.1474264000e-01, 1.1577919456e+00
-2.1471462400e-01, 1.1504641485e+00
-2.1468660800e-01, 1.1480215495e+00
-2.1465859200e-01, 1.1480215495e+00
-2.1463057600e-01, 1.1455789504e+00
-2.1460256000e-01, 1.1431363514e+00
-2.1457454400e-01, 1.1431363514e+00
-2.1454652800e-01, 1.1382511533e+00
-2.1451851200e-01, 1.1406937523e+00
-2.1449049600e-01, 1.1406937523e+00
-2.1446248000e-01, 1.1382511533e+00
-2.1443446400e-01, 1.1358085542e+00
-2.1440644800e-01, 1.1333659552e+00
-2.1437843200e-01, 1.1358085542e+00
-2.1435041600e-01, 1.1358085542e+00
-2.1432240000e-01, 1.1333659552e+00
-2.1429438400e-01, 1.1358085542e+00
-2.1426636800e-01, 1.1382511533e+00
-2.1423835200e-01, 1.1333659552e+00
-2.1421033600e-01, 1.1358085542e+00
-2.1418232000e-01, 1.1382511533e+00
-2.1415430400e-01, 1.1358085542e+00
-2.1412628800e-01, 1.1382511533e+00
-2.1409827200e-01, 1.1382511533e+00
-2.1407025600e-01, 1.1382511533e+00
-2.1404224000e-01, 1.1431363514e+00
-2.1401422400e-01, 1.1406937523e+00
-2.1398620800e-01, 1.1406937523e+00
-2.1395819200e-01, 1.1406937523e+00
-2.1393017600e-01, 1.1480215495e+00
-2.1390216000e-01, 1.1480215495e+00
-2.1387414400e-01, 1.1529067475e+00
-2.1384612800e-01, 1.1504641485e+00
-2.1381811200e-01, 1.1504641485e+00
-2.1379009600e-01, 1.1553493466e+00
-2.1376208000e-01, 1.1577919456e+00
-2.1373406400e-01, 1.1553493466e+00
-2.1370604800e-01, 1.1602345447e+00
-2.1367803200e-01, 1.1626771437e+00
-2.1365001600e-01, 1.1602345447e+00
-2.1362200000e-01, 1.1602345447e+00
-2.1359398400e-01, 1.1651197427e+00
-2.1356596800e-01, 1.1675623418e+00
-2.1353795200e-01, 1.1675623418e+00
-2.1350993600e-01, 1.1700049408e+00
-2.1348192000e-01, 1.1700049408e+00
-2.1345390400e-01, 1.1700049408e+00
-2.1342588800e-01, 1.1724475399e+00
-2.1339787200e-01, 1.1724475399e+00
-2.1336985600e-01, 1.1700049408e+00
-2.1334184000e-01, 1.1724475399e+00
-2.1331382400e-01, 1.1724475399e+00
-2.1328580800e-01, 1.1700049408e+00
-2.1325779200e-01, 1.1700049408e+00
-2.1322977600e-01, 1.1700049408e+00
-2.1320176000e-01, 1.1675623418e+00
-2.1317374400e-01, 1.1700049408e+00
-2.1314572800e-01, 1.1675623418e+00
-2.1311771200e-01, 1.1675623418e+00
-2.1308969600e-01, 1.1675623418e+00
-2.1306168000e-01, 1.1651197427e+00
-2.1303366400e-01, 1.1577919456e+00
-2.1300564800e-01, 1.1626771437e+00
-2.1297763200e-01, 1.1602345447e+00
-2.1294961600e-01, 1.1577919456e+00
-2.1292160000e-01, 1.1553493466e+00
-2.1289358400e-01, 1.1529067475e+00
-2.1286556800e-01, 1.1480215495e+00
-2.1283755200e-01, 1.1480215495e+00
-2.1280953600e-01, 1.1504641485e+00
-2.1278152000e-01, 1.1480215495e+00
-2.1275350400e-01, 1.1431363514e+00
-2.1272548800e-01, 1.1406937523e+00
-2.1269747200e-01, 1.1382511533e+00
-2.1266945600e-01, 1.1358085542e+00
-2.1264144000e-01, 1.1333659552e+00
-2.1261342400e-01, 1.1333659552e+00
-2.1258540800e-01, 1.1284807571e+00
-2.1255739200e-01, 1.1260381581e+00
-2.1252937600e-01, 1.1235955590e+00
-2.1250136000e-01, 1.1187103610e+00
-2.1247334400e-01, 1.1187103610e+00
-2.1244532800e-01, 1.1162677619e+00
-2.1241731200e-01, 1.1162677619e+00
-2.1238929600e-01, 1.1138251629e+00
-2.1236128000e-01, 1.1089399648e+00
-2.1233326400e-01, 1.1089399648e+00
-2.1230524800e-01, 1.1064973657e+00
-2.1227723200e-01, 1.1064973657e+00
-2.1224921600e-01, 1.1040547667e+00
-2.1222120000e-01, 1.0991695686e+00
-2.1219318400e-01, 1.0967269696e+00
-2.1216516800e-01, 1.0967269696e+00
-2.1213715200e-01, 1.0918417715e+00
-2.1210913600e-01, 1.0918417715e+00
-2.1208112000e-01, 1.0918417715e+00
-2.1205310400e-01, 1.0869565734e+00
-2.1202508800e-01, 1.0845139744e+00
-2.1199707200e-01, 1.0845139744e+00
-2.1196905600e-01, 1.0845139744e+00
-2.1194104000e-01, 1.0796287763e+00
-2.1191302400e-01, 1.0723009792e+00
-2.1188500800e-01, 1.0747435782e+00
-2.1185699200e-01, 1.0698583801e+00
-2.1182897600e-01, 1.0698583801e+00
-2.1180096000e-01, 1.0674157811e+00
-2.1177294400e-01, 1.0649731820e+00
-2.1174492800e-01, 1.0576453849e+00
-2.1171691200e-01, 1.0600879840e+00
-2.1168889600e-01, 1.0552027859e+00
-2.1166088000e-01, 1.0552027859e+00
