% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 100.0 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 100.000 000 Hz, 5.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:51:01 -0400
% Time (s), Channel A (V)
-5.6680704000e-02, 5.6912557664e-01
-5.6673696000e-02, 5.8133857185e-01
-5.6666688000e-02, 6.0087936418e-01
-5.6659680000e-02, 6.1797755747e-01
-5.6652672000e-02, 6.3019055268e-01
-5.6645664000e-02, 6.4973134501e-01
-5.6638656000e-02, 6.6438693926e-01
-5.6631648000e-02, 6.8148513255e-01
-5.6624640000e-02, 6.9614072680e-01
-5.6617632000e-02, 7.1568151913e-01
-5.6610624000e-02, 7.3277971242e-01
-5.6603616000e-02, 7.4743530666e-01
-5.6596608000e-02, 7.6453349995e-01
-5.6589600000e-02, 7.7674649516e-01
-5.6582592000e-02, 7.9628728749e-01
-5.6575584000e-02, 8.1827067886e-01
-5.6568576000e-02, 8.3292627311e-01
-5.6561568000e-02, 8.4513926832e-01
-5.6554560000e-02, 8.6468006065e-01
-5.6547552000e-02, 8.7933565490e-01
-5.6540544000e-02, 8.9887644723e-01
-5.6533536000e-02, 9.1353204148e-01
-5.6526528000e-02, 9.3307283381e-01
-5.6519520000e-02, 9.4528582902e-01
-5.6512512000e-02, 9.6482662135e-01
-5.6505504000e-02, 9.8192481464e-01
-5.6498496000e-02, 9.9902300793e-01
-5.6491488000e-02, 1.0136786022e+00
-5.6484480000e-02, 1.0283341964e+00
-5.6477472000e-02, 1.0478749888e+00
-5.6470464000e-02, 1.0649731820e+00
-5.6463456000e-02, 1.0796287763e+00
-5.6456448000e-02, 1.0967269696e+00
-5.6449440000e-02, 1.1113825638e+00
-5.6442432000e-02, 1.1260381581e+00
-5.6435424000e-02, 1.1455789504e+00
-5.6428416000e-02, 1.1577919456e+00
-5.6421408000e-02, 1.1724475399e+00
-5.6414400000e-02, 1.1846605351e+00
-5.6407392000e-02, 1.1993161293e+00
-5.6400384000e-02, 1.2188569217e+00
-5.6393376000e-02, 1.2310699169e+00
-5.6386368000e-02, 1.2457255111e+00
-5.6379360000e-02, 1.2579385063e+00
-5.6372352000e-02, 1.2701515015e+00
-5.6365344000e-02, 1.2872496948e+00
-5.6358336000e-02, 1.3019052891e+00
-5.6351328000e-02, 1.3141182843e+00
-5.6344320000e-02, 1.3263312795e+00
-5.6337312000e-02, 1.3361016756e+00
-5.6330304000e-02, 1.3483146708e+00
-5.6323296000e-02, 1.3605276661e+00
-5.6316288000e-02, 1.3702980622e+00
-5.6309280000e-02, 1.3800684584e+00
-5.6302272000e-02, 1.3922814536e+00
-5.6295264000e-02, 1.4069370478e+00
-5.6288256000e-02, 1.4167074440e+00
-5.6281248000e-02, 1.4264778402e+00
-5.6274240000e-02, 1.4362482363e+00
-5.6267232000e-02, 1.4435760335e+00
-5.6260224000e-02, 1.4509038306e+00
-5.6253216000e-02, 1.4606742267e+00
-5.6246208000e-02, 1.4728872220e+00
-5.6239200000e-02, 1.4777724200e+00
-5.6232192000e-02, 1.4826576181e+00
-5.6225184000e-02, 1.4948706133e+00
-5.6218176000e-02, 1.4997558114e+00
-5.6211168000e-02, 1.5070836085e+00
-5.6204160000e-02, 1.5144114057e+00
-5.6197152000e-02, 1.5192966037e+00
-5.6190144000e-02, 1.5217392028e+00
-5.6183136000e-02, 1.5290669999e+00
-5.6176128000e-02, 1.5290669999e+00
-5.6169120000e-02, 1.5339521980e+00
-5.6162112000e-02, 1.5412799951e+00
-5.6155104000e-02, 1.5437225942e+00
-5.6148096000e-02, 1.5486077922e+00
-5.6141088000e-02, 1.5486077922e+00
-5.6134080000e-02, 1.5534929903e+00
-5.6127072000e-02, 1.5559355894e+00
-5.6120064000e-02, 1.5583781884e+00
-5.6113056000e-02, 1.5583781884e+00
-5.6106048000e-02, 1.5608207874e+00
-5.6099040000e-02, 1.5608207874e+00
-5.6092032000e-02, 1.5583781884e+00
-5.6085024000e-02, 1.5608207874e+00
-5.6078016000e-02, 1.5583781884e+00
-5.6071008000e-02, 1.5559355894e+00
-5.6064000000e-02, 1.5559355894e+00
-5.6056992000e-02, 1.5510503913e+00
-5.6049984000e-02, 1.5534929903e+00
-5.6042976000e-02, 1.5437225942e+00
-5.6035968000e-02, 1.5412799951e+00
-5.6028960000e-02, 1.5412799951e+00
-5.6021952000e-02, 1.5315095989e+00
-5.6014944000e-02, 1.5290669999e+00
-5.6007936000e-02, 1.5290669999e+00
-5.6000928000e-02, 1.5217392028e+00
-5.5993920000e-02, 1.5168540047e+00
-5.5986912000e-02, 1.5119688066e+00
-5.5979904000e-02, 1.5070836085e+00
-5.5972896000e-02, 1.5021984105e+00
-5.5965888000e-02, 1.4899854152e+00
-5.5958880000e-02, 1.4875428162e+00
-5.5951872000e-02, 1.4802150191e+00
-5.5944864000e-02, 1.4728872220e+00
-5.5937856000e-02, 1.4655594248e+00
-5.5930848000e-02, 1.4557890287e+00
-5.5923840000e-02, 1.4484612315e+00
-5.5916832000e-02, 1.4386908354e+00
-5.5909824000e-02, 1.4289204392e+00
-5.5902816000e-02, 1.4191500430e+00
-5.5895808000e-02, 1.4093796469e+00
-5.5888800000e-02, 1.4020518498e+00
-5.5881792000e-02, 1.3898388545e+00
-5.5874784000e-02, 1.3751832603e+00
-5.5867776000e-02, 1.3678554632e+00
-5.5860768000e-02, 1.3556424680e+00
-5.5853760000e-02, 1.3458720718e+00
-5.5846752000e-02, 1.3336590766e+00
-5.5839744000e-02, 1.3190034823e+00
-5.5832736000e-02, 1.3067904871e+00
-5.5825728000e-02, 1.2945774919e+00
-5.5818720000e-02, 1.2823644967e+00
-5.5811712000e-02, 1.2725941006e+00
-5.5804704000e-02, 1.2554959073e+00
-5.5797696000e-02, 1.2408403130e+00
-5.5790688000e-02, 1.2310699169e+00
-5.5783680000e-02, 1.2188569217e+00
-5.5776672000e-02, 1.2066439264e+00
-5.5769664000e-02, 1.1919883322e+00
-5.5762656000e-02, 1.1773327379e+00
-5.5755648000e-02, 1.1651197427e+00
-5.5748640000e-02, 1.1529067475e+00
-5.5741632000e-02, 1.1309233562e+00
-5.5734624000e-02, 1.1211529600e+00
-5.5727616000e-02, 1.1016121677e+00
-5.5720608000e-02, 1.0918417715e+00
-5.5713600000e-02, 1.0747435782e+00
-5.5706592000e-02, 1.0600879840e+00
-5.5699584000e-02, 1.0478749888e+00
-5.5692576000e-02, 1.0283341964e+00
-5.5685568000e-02, 1.0136786022e+00
-5.5678560000e-02, 1.0039082060e+00
-5.5671552000e-02, 9.8681001272e-01
-5.5664544000e-02, 9.6971181943e-01
-5.5657536000e-02, 9.5749882422e-01
-5.5650528000e-02, 9.4284322998e-01
-5.5643520000e-02, 9.2574503669e-01
-5.5636512000e-02, 9.1353204148e-01
-5.5629504000e-02, 8.9643384819e-01
-5.5622496000e-02, 8.8177825394e-01
-5.5615488000e-02, 8.6223746161e-01
-5.5608480000e-02, 8.5002446640e-01
-5.5601472000e-02, 8.3292627311e-01
-5.5594464000e-02, 8.1827067886e-01
-5.5587456000e-02, 8.0117248558e-01
-5.5580448000e-02, 7.8895949037e-01
-5.5573440000e-02, 7.7186129708e-01
-5.5566432000e-02, 7.5720570283e-01
-5.5559424000e-02, 7.4010750954e-01
-5.5552416000e-02, 7.2545191529e-01
-5.5545408000e-02, 7.1079632104e-01
-5.5538400000e-02, 6.9614072680e-01
-5.5531392000e-02, 6.8637033063e-01
-5.5524384000e-02, 6.6927213734e-01
-5.5517376000e-02, 6.5461654309e-01
-5.5510368000e-02, 6.3996094884e-01
-5.5503360000e-02, 6.2530535460e-01
-5.5496352000e-02, 6.1064976035e-01
-5.5489344000e-02, 5.9110896802e-01
-5.5482336000e-02, 5.8378117089e-01
-5.5475328000e-02, 5.6912557664e-01
-5.5468320000e-02, 5.5446998239e-01
-5.5461312000e-02, 5.4225698719e-01
-5.5454304000e-02, 5.3004399198e-01
-5.5447296000e-02, 5.1294579869e-01
-5.5440288000e-02, 5.0073280348e-01
-5.5433280000e-02, 4.8851980828e-01
-5.5426272000e-02, 4.7874941211e-01
-5.5419264000e-02, 4.6653641691e-01
-5.5412256000e-02, 4.5188082266e-01
-5.5405248000e-02, 4.3722522841e-01
-5.5398240000e-02, 4.2501223320e-01
-5.5391232000e-02, 4.1279923799e-01
-5.5384224000e-02, 4.0058624279e-01
-5.5377216000e-02, 3.9081584662e-01
-5.5370208000e-02, 3.7860285142e-01
-5.5363200000e-02, 3.6883245525e-01
-5.5356192000e-02, 3.5906205908e-01
-5.5349184000e-02, 3.4684906388e-01
-5.5342176000e-02, 3.3707866771e-01
-5.5335168000e-02, 3.2486567250e-01
-5.5328160000e-02, 3.1509527634e-01
-5.5321152000e-02, 3.0288228113e-01
-5.5314144000e-02, 2.9555448401e-01
-5.5307136000e-02, 2.8578408784e-01
-5.5300128000e-02, 2.7601369168e-01
-5.5293120000e-02, 2.6624329551e-01
-5.5286112000e-02, 2.5891549839e-01
-5.5279104000e-02, 2.4914510222e-01
-5.5272096000e-02, 2.3937470606e-01
-5.5265088000e-02, 2.3448950797e-01
-5.5258080000e-02, 2.2471911181e-01
-5.5251072000e-02, 2.1983391372e-01
-5.5244064000e-02, 2.1006351756e-01
-5.5237056000e-02, 2.0273572044e-01
-5.5230048000e-02, 1.9540792331e-01
-5.5223040000e-02, 1.9052272523e-01
-5.5216032000e-02, 1.8319492810e-01
-5.5209024000e-02, 1.7586713098e-01
-5.5202016000e-02, 1.7342453194e-01
-5.5195008000e-02, 1.6609673481e-01
-5.5188000000e-02, 1.5876893769e-01
-5.5180992000e-02, 1.5388373961e-01
-5.5173984000e-02, 1.4655594248e-01
-5.5166976000e-02, 1.4167074440e-01
-5.5159968000e-02, 1.3922814536e-01
-5.5152960000e-02, 1.3434294728e-01
-5.5145952000e-02, 1.2945774919e-01
-5.5138944000e-02, 1.2701515015e-01
-5.5131936000e-02, 1.2457255111e-01
-5.5124928000e-02, 1.2212995207e-01
-5.5117920000e-02, 1.1724475399e-01
-5.5110912000e-02, 1.1235955590e-01
-5.5103904000e-02, 1.0991695686e-01
-5.5096896000e-02, 1.0503175878e-01
-5.5089888000e-02, 1.0503175878e-01
-5.5082880000e-02, 1.0503175878e-01
-5.5075872000e-02, 1.0014656070e-01
-5.5068864000e-02, 1.0014656070e-01
-5.5061856000e-02, 9.7703961655e-02
-5.5054848000e-02, 9.5261362614e-02
-5.5047840000e-02, 9.7703961655e-02
-5.5040832000e-02, 9.2818763573e-02
-5.5033824000e-02, 9.5261362614e-02
-5.5026816000e-02, 9.2818763573e-02
-5.5019808000e-02, 9.5261362614e-02
-5.5012800000e-02, 9.2818763573e-02
-5.5005792000e-02, 9.5261362614e-02
-5.4998784000e-02, 9.2818763573e-02
-5.4991776000e-02, 9.2818763573e-02
-5.4984768000e-02, 9.5261362614e-02
-5.4977760000e-02, 9.5261362614e-02
-5.4970752000e-02, 1.0014656070e-01
-5.4963744000e-02, 1.0014656070e-01
-5.4956736000e-02, 1.0258915974e-01
-5.4949728000e-02, 1.0503175878e-01
-5.4942720000e-02, 1.0747435782e-01
-5.4935712000e-02, 1.0747435782e-01
-5.4928704000e-02, 1.0991695686e-01
-5.4921696000e-02, 1.1480215495e-01
-5.4914688000e-02, 1.1724475399e-01
-5.4907680000e-02, 1.2212995207e-01
-5.4900672000e-02, 1.2212995207e-01
-5.4893664000e-02, 1.2701515015e-01
-5.4886656000e-02, 1.2945774919e-01
-5.4879648000e-02, 1.3190034823e-01
-5.4872640000e-02, 1.3434294728e-01
-5.4865632000e-02, 1.4411334344e-01
-5.4858624000e-02, 1.4411334344e-01
-5.4851616000e-02, 1.4899854152e-01
-5.4844608000e-02, 1.5388373961e-01
-5.4837600000e-02, 1.5876893769e-01
-5.4830592000e-02, 1.6365413577e-01
-5.4823584000e-02, 1.6853933386e-01
-5.4816576000e-02, 1.7342453194e-01
-5.4809568000e-02, 1.8075232906e-01
-5.4802560000e-02, 1.8319492810e-01
-5.4795552000e-02, 1.8808012619e-01
-5.4788544000e-02, 1.9540792331e-01
-5.4781536000e-02, 2.0273572044e-01
-5.4774528000e-02, 2.0762091852e-01
-5.4767520000e-02, 2.1006351756e-01
-5.4760512000e-02, 2.1494871564e-01
-5.4753504000e-02, 2.2716171085e-01
-5.4746496000e-02, 2.3204690893e-01
-5.4739488000e-02, 2.3448950797e-01
-5.4732480000e-02, 2.4181730510e-01
-5.4725472000e-02, 2.4914510222e-01
-5.4718464000e-02, 2.5647289935e-01
-5.4711456000e-02, 2.6135809743e-01
-5.4704448000e-02, 2.6868589455e-01
-5.4697440000e-02, 2.7601369168e-01
-5.4690432000e-02, 2.8578408784e-01
-5.4683424000e-02, 2.9311188497e-01
-5.4676416000e-02, 2.9799708305e-01
-5.4669408000e-02, 3.0532488017e-01
-5.4662400000e-02, 3.1265267730e-01
-5.4655392000e-02, 3.1753787538e-01
-5.4648384000e-02, 3.2730827155e-01
-5.4641376000e-02, 3.3463606867e-01
-5.4634368000e-02, 3.4196386579e-01
-5.4627360000e-02, 3.5173426196e-01
-5.4620352000e-02, 3.5661946004e-01
-5.4613344000e-02, 3.6638985621e-01
-5.4606336000e-02, 3.7127505429e-01
-5.4599328000e-02, 3.7860285142e-01
-5.4592320000e-02, 3.8837324758e-01
-5.4585312000e-02, 3.9325844566e-01
-5.4578304000e-02, 4.0302884183e-01
-5.4571296000e-02, 4.1279923799e-01
-5.4564288000e-02, 4.2012703512e-01
-5.4557280000e-02, 4.2745483224e-01
-5.4550272000e-02, 4.3478262937e-01
-5.4543264000e-02, 4.3966782745e-01
-5.4536256000e-02, 4.4943822362e-01
-5.4529248000e-02, 4.5676602074e-01
-5.4522240000e-02, 4.6653641691e-01
-5.4515232000e-02, 4.7386421403e-01
-5.4508224000e-02, 4.8607720924e-01
-5.4501216000e-02, 4.9096240732e-01
-5.4494208000e-02, 4.9584760540e-01
-5.4487200000e-02, 5.0317540253e-01
-5.4480192000e-02, 5.1783099677e-01
-5.4473184000e-02, 5.2271619486e-01
-5.4466176000e-02, 5.3248659102e-01
-5.4459168000e-02, 5.3981438815e-01
-5.4452160000e-02, 5.4469958623e-01
-5.4445152000e-02, 5.5446998239e-01
-5.4438144000e-02, 5.6179777952e-01
-5.4431136000e-02, 5.6912557664e-01
-5.4424128000e-02, 5.7889597281e-01
-5.4417120000e-02, 5.8622376993e-01
-5.4410112000e-02, 5.9599416610e-01
-5.4403104000e-02, 6.0576456226e-01
-5.4396096000e-02, 6.0820716131e-01
-5.4389088000e-02, 6.1797755747e-01
-5.4382080000e-02, 6.2530535460e-01
-5.4375072000e-02, 6.3263315172e-01
-5.4368064000e-02, 6.4240354788e-01
-5.4361056000e-02, 6.4973134501e-01
-5.4354048000e-02, 6.5705914213e-01
-5.4347040000e-02, 6.6438693926e-01
-5.4340032000e-02, 6.7171473638e-01
-5.4333024000e-02, 6.8148513255e-01
-5.4326016000e-02, 6.8881292967e-01
-5.4319008000e-02, 6.9369812775e-01
-5.4312000000e-02, 7.0102592488e-01
-5.4304992000e-02, 7.1079632104e-01
-5.4297984000e-02, 7.1812411817e-01
-5.4290976000e-02, 7.2545191529e-01
-5.4283968000e-02, 7.3277971242e-01
-5.4276960000e-02, 7.3766491050e-01
-5.4269952000e-02, 7.4499270762e-01
-5.4262944000e-02, 7.5232050475e-01
-5.4255936000e-02, 7.5964830187e-01
-5.4248928000e-02, 7.6453349995e-01
-5.4241920000e-02, 7.7430389612e-01
-5.4234912000e-02, 7.8163169324e-01
-5.4227904000e-02, 7.8895949037e-01
-5.4220896000e-02, 7.9384468845e-01
-5.4213888000e-02, 8.0117248558e-01
-5.4206880000e-02, 8.0605768366e-01
-5.4199872000e-02, 8.0850028270e-01
-5.4192864000e-02, 8.1827067886e-01
-5.4185856000e-02, 8.2559847599e-01
-5.4178848000e-02, 8.3048367407e-01
-5.4171840000e-02, 8.3781147120e-01
-5.4164832000e-02, 8.4513926832e-01
-5.4157824000e-02, 8.4513926832e-01
-5.4150816000e-02, 8.5735226353e-01
-5.4143808000e-02, 8.5979486257e-01
-5.4136800000e-02, 8.6468006065e-01
-5.4129792000e-02, 8.7200785778e-01
-5.4122784000e-02, 8.7933565490e-01
-5.4115776000e-02, 8.8422085298e-01
-5.4108768000e-02, 8.9154865011e-01
-5.4101760000e-02, 8.9399124915e-01
-5.4094752000e-02, 9.0131904627e-01
-5.4087744000e-02, 9.0620424435e-01
-5.4080736000e-02, 9.1108944244e-01
-5.4073728000e-02, 9.1597464052e-01
-5.4066720000e-02, 9.2085983860e-01
-5.4059712000e-02, 9.2574503669e-01
-5.4052704000e-02, 9.2818763573e-01
-5.4045696000e-02, 9.3551543285e-01
-5.4038688000e-02, 9.4040063093e-01
-5.4031680000e-02, 9.4284322998e-01
-5.4024672000e-02, 9.5017102710e-01
-5.4017664000e-02, 9.5261362614e-01
-5.4010656000e-02, 9.5505622518e-01
-5.4003648000e-02, 9.6482662135e-01
-5.3996640000e-02, 9.6726922039e-01
-5.3989632000e-02, 9.6971181943e-01
-5.3982624000e-02, 9.7703961655e-01
-5.3975616000e-02, 9.7948221560e-01
-5.3968608000e-02, 9.8192481464e-01
-5.3961600000e-02, 9.8681001272e-01
-5.3954592000e-02, 9.8681001272e-01
-5.3947584000e-02, 9.9169521080e-01
-5.3940576000e-02, 9.9902300793e-01
-5.3933568000e-02, 1.0014656070e+00
-5.3926560000e-02, 1.0039082060e+00
-5.3919552000e-02, 1.0087934041e+00
-5.3912544000e-02, 1.0112360031e+00
-5.3905536000e-02, 1.0136786022e+00
-5.3898528000e-02, 1.0161212012e+00
-5.3891520000e-02, 1.0185638003e+00
-5.3884512000e-02, 1.0210063993e+00
-5.3877504000e-02, 1.0258915974e+00
-5.3870496000e-02, 1.0283341964e+00
-5.3863488000e-02, 1.0283341964e+00
-5.3856480000e-02, 1.0307767955e+00
-5.3849472000e-02, 1.0356619935e+00
-5.3842464000e-02, 1.0356619935e+00
-5.3835456000e-02, 1.0356619935e+00
-5.3828448000e-02, 1.0405471916e+00
-5.3821440000e-02, 1.0429897907e+00
-5.3814432000e-02, 1.0478749888e+00
-5.3807424000e-02, 1.0454323897e+00
-5.3800416000e-02, 1.0478749888e+00
-5.3793408000e-02, 1.0527601868e+00
-5.3786400000e-02, 1.0552027859e+00
-5.3779392000e-02, 1.0552027859e+00
-5.3772384000e-02, 1.0527601868e+00
-5.3765376000e-02, 1.0552027859e+00
-5.3758368000e-02, 1.0576453849e+00
-5.3751360000e-02, 1.0576453849e+00
-5.3744352000e-02, 1.0576453849e+00
-5.3737344000e-02, 1.0625305830e+00
-5.3730336000e-02, 1.0649731820e+00
-5.3723328000e-02, 1.0625305830e+00
-5.3716320000e-02, 1.0625305830e+00
-5.3709312000e-02, 1.0600879840e+00
-5.3702304000e-02, 1.0625305830e+00
-5.3695296000e-02, 1.0674157811e+00
-5.3688288000e-02, 1.0649731820e+00
-5.3681280000e-02, 1.0649731820e+00
-5.3674272000e-02, 1.0649731820e+00
-5.3667264000e-02, 1.0649731820e+00
-5.3660256000e-02, 1.0674157811e+00
-5.3653248000e-02, 1.0625305830e+00
-5.3646240000e-02, 1.0674157811e+00
-5.3639232000e-02, 1.0649731820e+00
-5.3632224000e-02, 1.0649731820e+00
-5.3625216000e-02, 1.0625305830e+00
-5.3618208000e-02, 1.0649731820e+00
-5.3611200000e-02, 1.0600879840e+00
-5.3604192000e-02, 1.0625305830e+00
-5.3597184000e-02, 1.0649731820e+00
-5.3590176000e-02, 1.0625305830e+00
-5.3583168000e-02, 1.0649731820e+00
-5.3576160000e-02, 1.0625305830e+00
-5.3569152000e-02, 1.0600879840e+00
-5.3562144000e-02, 1.0552027859e+00
-5.3555136000e-02, 1.0576453849e+00
-5.3548128000e-02, 1.0552027859e+00
-5.3541120000e-02, 1.0552027859e+00
-5.3534112000e-02, 1.0527601868e+00
-5.3527104000e-02, 1.0527601868e+00
-5.3520096000e-02, 1.0454323897e+00
-5.3513088000e-02, 1.0503175878e+00
-5.3506080000e-02, 1.0478749888e+00
-5.3499072000e-02, 1.0454323897e+00
-5.3492064000e-02, 1.0405471916e+00
-5.3485056000e-02, 1.0381045926e+00
-5.3478048000e-02, 1.0356619935e+00
-5.3471040000e-02, 1.0356619935e+00
-5.3464032000e-02, 1.0332193945e+00
-5.3457024000e-02, 1.0332193945e+00
-5.3450016000e-02, 1.0283341964e+00
-5.3443008000e-02, 1.0258915974e+00
-5.3436000000e-02, 1.0210063993e+00
-5.3428992000e-02, 1.0185638003e+00
-5.3421984000e-02, 1.0185638003e+00
-5.3414976000e-02, 1.0136786022e+00
-5.3407968000e-02, 1.0112360031e+00
-5.3400960000e-02, 1.0063508051e+00
-5.3393952000e-02, 1.0063508051e+00
-5.3386944000e-02, 1.0014656070e+00
-5.3379936000e-02, 9.9902300793e-01
-5.3372928000e-02, 9.9169521080e-01
-5.3365920000e-02, 9.9169521080e-01
-5.3358912000e-02, 9.8681001272e-01
-5.3351904000e-02, 9.8436741368e-01
-5.3344896000e-02, 9.7948221560e-01
-5.3337888000e-02, 9.7703961655e-01
-5.3330880000e-02, 9.7215441847e-01
-5.3323872000e-02, 9.6971181943e-01
-5.3316864000e-02, 9.6726922039e-01
-5.3309856000e-02, 9.5994142327e-01
-5.3302848000e-02, 9.5505622518e-01
-5.3295840000e-02, 9.4772842806e-01
-5.3288832000e-02, 9.4284322998e-01
-5.3281824000e-02, 9.4284322998e-01
-5.3274816000e-02, 9.3551543285e-01
-5.3267808000e-02, 9.3307283381e-01
-5.3260800000e-02, 9.2574503669e-01
-5.3253792000e-02, 9.2330243764e-01
-5.3246784000e-02, 9.1841723956e-01
-5.3239776000e-02, 9.1353204148e-01
-5.3232768000e-02, 9.0864684340e-01
-5.3225760000e-02, 9.0376164531e-01
-5.3218752000e-02, 8.9399124915e-01
-5.3211744000e-02, 8.8910605107e-01
-5.3204736000e-02, 8.8177825394e-01
-5.3197728000e-02, 8.8422085298e-01
-5.3190720000e-02, 8.7689305586e-01
-5.3183712000e-02, 8.6956525873e-01
-5.3176704000e-02, 8.5979486257e-01
-5.3169696000e-02, 8.5490966449e-01
-5.3162688000e-02, 8.5002446640e-01
-5.3155680000e-02, 8.4513926832e-01
-5.3148672000e-02, 8.4269666928e-01
-5.3141664000e-02, 8.3536887215e-01
-5.3134656000e-02, 8.2804107503e-01
-5.3127648000e-02, 8.2071327791e-01
-5.3120640000e-02, 8.1338548078e-01
-5.3113632000e-02, 8.0605768366e-01
-5.3106624000e-02, 8.0117248558e-01
-5.3099616000e-02, 7.9628728749e-01
-5.3092608000e-02, 7.8895949037e-01
-5.3085600000e-02, 7.7674649516e-01
-5.3078592000e-02, 7.7430389612e-01
-5.3071584000e-02, 7.6697609900e-01
-5.3064576000e-02, 7.6209090091e-01
-5.3057568000e-02, 7.5232050475e-01
-5.3050560000e-02, 7.4743530666e-01
-5.3043552000e-02, 7.4010750954e-01
-5.3036544000e-02, 7.3522231146e-01
-5.3029536000e-02, 7.2545191529e-01
-5.3022528000e-02, 7.1812411817e-01
-5.3015520000e-02, 7.1079632104e-01
-5.3008512000e-02, 7.0346852392e-01
-5.3001504000e-02, 6.9858332584e-01
-5.2994496000e-02, 6.8637033063e-01
-5.2987488000e-02, 6.7904253351e-01
-5.2980480000e-02, 6.6682953830e-01
-5.2973472000e-02, 6.6438693926e-01
-5.2966464000e-02, 6.5705914213e-01
-5.2959456000e-02, 6.5217394405e-01
-5.2952448000e-02, 6.4240354788e-01
-5.2945440000e-02, 6.3507575076e-01
