% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 400.0 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 25.000 000 Hz, 5.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:49:24 -0400
% Time (s), Channel A (Input 1) (V)
-1.486248800000e-01, 1.444797e+00
-1.482326560000e-01, 1.522961e+00
-1.478404320000e-01, 1.603566e+00
-1.474482080000e-01, 1.668295e+00
-1.470559840000e-01, 1.714705e+00
-1.466637600000e-01, 1.736688e+00
-1.462715360000e-01, 1.750122e+00
-1.458793120000e-01, 1.758671e+00
-1.454870880000e-01, 1.764778e+00
-1.450948640000e-01, 1.763557e+00
-1.447026400000e-01, 1.744016e+00
-1.443104160000e-01, 1.712262e+00
-1.439181920000e-01, 1.669516e+00
-1.435259680000e-01, 1.621886e+00
-1.431337440000e-01, 1.566927e+00
-1.427415200000e-01, 1.511969e+00
-1.423492960000e-01, 1.453346e+00
-1.419570720000e-01, 1.382511e+00
-1.415648480000e-01, 1.289692e+00
-1.411726240000e-01, 1.167562e+00
-1.407804000000e-01, 1.018564e+00
-1.403881760000e-01, 8.683440e-01
-1.399959520000e-01, 7.315584e-01
-1.396037280000e-01, 6.191989e-01
-1.392115040000e-01, 5.190523e-01
-1.388192800000e-01, 4.360039e-01
-1.384270560000e-01, 3.639473e-01
-1.380348320000e-01, 3.163166e-01
-1.376426080000e-01, 2.967758e-01
-1.372503840000e-01, 2.979971e-01
-1.368581600000e-01, 3.138740e-01
-1.364659360000e-01, 3.224231e-01
-1.360737120000e-01, 3.224231e-01
-1.356814880000e-01, 3.016610e-01
-1.352892640000e-01, 2.625794e-01
-1.348970400000e-01, 2.015144e-01
-1.345048160000e-01, 1.404494e-01
-1.341125920000e-01, 9.037616e-02
-1.337203680000e-01, 5.984368e-02
-1.333281440000e-01, 5.373718e-02
-1.329359200000e-01, 6.839277e-02
-1.325436960000e-01, 1.038105e-01
-1.321514720000e-01, 1.465559e-01
-1.317592480000e-01, 1.929653e-01
-1.313670240000e-01, 2.357108e-01
-1.309748000000e-01, 2.723498e-01
-1.305825760000e-01, 3.004397e-01
-1.301903520000e-01, 3.224231e-01
-1.297981280000e-01, 3.419639e-01
-1.294059040000e-01, 3.724964e-01
-1.290136800000e-01, 4.262335e-01
-1.286214560000e-01, 5.007328e-01
-1.282292320000e-01, 5.776747e-01
-1.278370080000e-01, 6.448461e-01
-1.274447840000e-01, 6.936981e-01
-1.270525600000e-01, 7.388862e-01
-1.266603360000e-01, 7.791891e-01
-1.262681120000e-01, 8.329263e-01
-1.258758880000e-01, 8.927699e-01
-1.254836640000e-01, 9.794822e-01
-1.250914400000e-01, 1.086957e+00
-1.246992160000e-01, 1.218857e+00
-1.243069920000e-01, 1.354421e+00
-1.239147680000e-01, 1.472887e+00
-1.235225440000e-01, 1.569370e+00
-1.231303200000e-01, 1.643869e+00
-1.227380960000e-01, 1.691500e+00
-1.223458720000e-01, 1.720811e+00
-1.219536480000e-01, 1.742794e+00
-1.215614240000e-01, 1.758671e+00
-1.211692000000e-01, 1.765999e+00
-1.207769760000e-01, 1.765999e+00
-1.203847520000e-01, 1.761114e+00
-1.199925280000e-01, 1.747680e+00
-1.196003040000e-01, 1.725696e+00
-1.192080800000e-01, 1.690279e+00
-1.188158560000e-01, 1.656082e+00
-1.184236320000e-01, 1.614558e+00
-1.180314080000e-01, 1.575476e+00
-1.176391840000e-01, 1.522961e+00
-1.172469600000e-01, 1.446019e+00
-1.168547360000e-01, 1.359306e+00
-1.164625120000e-01, 1.277479e+00
-1.160702880000e-01, 1.217636e+00
-1.156780640000e-01, 1.173669e+00
-1.152858400000e-01, 1.138251e+00
-1.148936160000e-01, 1.099170e+00
-1.145013920000e-01, 1.069858e+00
-1.141091680000e-01, 1.061309e+00
-1.137169440000e-01, 1.082071e+00
-1.133247200000e-01, 1.116268e+00
-1.129324960000e-01, 1.159013e+00
-1.125402720000e-01, 1.204201e+00
-1.121480480000e-01, 1.259160e+00
-1.117558240000e-01, 1.311676e+00
-1.113636000000e-01, 1.342208e+00
-1.109713760000e-01, 1.353200e+00
-1.105791520000e-01, 1.353200e+00
-1.101869280000e-01, 1.358085e+00
-1.097947040000e-01, 1.378847e+00
-1.094024800000e-01, 1.414265e+00
-1.090102560000e-01, 1.461896e+00
-1.086180320000e-01, 1.519297e+00
-1.082258080000e-01, 1.565706e+00
-1.078335840000e-01, 1.609673e+00
-1.074413600000e-01, 1.645090e+00
-1.070491360000e-01, 1.680508e+00
-1.066569120000e-01, 1.713483e+00
-1.062646880000e-01, 1.739131e+00
-1.058724640000e-01, 1.759893e+00
-1.054802400000e-01, 1.762335e+00
-1.050880160000e-01, 1.736688e+00
-1.046957920000e-01, 1.691500e+00
-1.043035680000e-01, 1.638984e+00
-1.039113440000e-01, 1.586468e+00
-1.035191200000e-01, 1.540059e+00
-1.031268960000e-01, 1.478994e+00
-1.027346720000e-01, 1.394724e+00
-1.023424480000e-01, 1.289692e+00
-1.019502240000e-01, 1.200537e+00
-1.015580000000e-01, 1.137030e+00
-1.011657760000e-01, 1.094284e+00
-1.007735520000e-01, 1.047875e+00
-1.003813280000e-01, 9.819248e-01
-9.998910400000e-02, 8.915487e-01
-9.959688000000e-02, 7.804104e-01
-9.920465600000e-02, 6.448461e-01
-9.881243200000e-02, 5.007328e-01
-9.842020800000e-02, 3.798242e-01
-9.802798400000e-02, 2.931119e-01
-9.763576000000e-02, 2.454812e-01
-9.724353600000e-02, 2.234978e-01
-9.685131200000e-02, 2.112848e-01
-9.645908800000e-02, 1.954079e-01
-9.606686400000e-02, 1.709819e-01
-9.567464000000e-02, 1.453346e-01
-9.528241600000e-02, 1.209087e-01
-9.489019200000e-02, 1.086957e-01
-9.449796800000e-02, 1.111383e-01
-9.410574400000e-02, 1.294577e-01
-9.371352000000e-02, 1.636541e-01
-9.332129600000e-02, 1.941866e-01
-9.292907200000e-02, 2.088422e-01
-9.253684800000e-02, 1.941866e-01
-9.214462400000e-02, 1.551050e-01
-9.175240000000e-02, 1.123596e-01
-9.136017600000e-02, 8.426967e-02
-9.096795200000e-02, 8.426967e-02
-9.057572800000e-02, 1.123596e-01
-9.018350400000e-02, 1.697606e-01
-8.979128000000e-02, 2.491451e-01
-8.939905600000e-02, 3.383000e-01
-8.900683200000e-02, 4.115779e-01
-8.861460800000e-02, 4.640938e-01
-8.822238400000e-02, 4.958476e-01
-8.783016000000e-02, 5.166097e-01
-8.743793600000e-02, 5.556913e-01
-8.704571200000e-02, 6.094285e-01
-8.665348800000e-02, 6.790425e-01
-8.626126400000e-02, 7.633122e-01
-8.586904000000e-02, 8.585736e-01
-8.547681600000e-02, 9.587201e-01
-8.508459200000e-02, 1.064973e+00
-8.469236800000e-02, 1.178554e+00
-8.430014400000e-02, 1.297020e+00
-8.390792000000e-02, 1.400831e+00
-8.351569600000e-02, 1.486322e+00
-8.312347200000e-02, 1.564485e+00
-8.273124800000e-02, 1.635320e+00
-8.233902400000e-02, 1.690279e+00
-8.194680000000e-02, 1.729360e+00
-8.155457600000e-02, 1.753786e+00
-8.116235200000e-02, 1.763557e+00
-8.077012800000e-02, 1.761114e+00
-8.037790400000e-02, 1.752565e+00
-7.998568000000e-02, 1.740352e+00
-7.959345600000e-02, 1.729360e+00
-7.920123200000e-02, 1.713483e+00
-7.880900800000e-02, 1.690279e+00
-7.841678400000e-02, 1.640205e+00
-7.802456000000e-02, 1.558378e+00
-7.763233600000e-02, 1.446019e+00
-7.724011200000e-02, 1.331216e+00
-7.684788800000e-02, 1.244504e+00
-7.645566400000e-02, 1.200537e+00
-7.606344000000e-02, 1.206644e+00
-7.567121600000e-02, 1.243283e+00
-7.527899200000e-02, 1.281143e+00
-7.488676800000e-02, 1.292135e+00
-7.449454400000e-02, 1.262824e+00
-7.410232000000e-02, 1.193210e+00
-7.371009600000e-02, 1.108940e+00
-7.331787200000e-02, 1.040547e+00
-7.292564800000e-02, 1.029555e+00
-7.253342400000e-02, 1.089399e+00
-7.214120000000e-02, 1.189546e+00
-7.174897600000e-02, 1.283586e+00
-7.135675200000e-02, 1.350757e+00
-7.096452800000e-02, 1.375183e+00
-7.057230400000e-02, 1.375183e+00
-7.018008000000e-02, 1.362970e+00
-6.978785600000e-02, 1.358085e+00
-6.939563200000e-02, 1.373962e+00
-6.900340800000e-02, 1.417929e+00
-6.861118400000e-02, 1.480215e+00
-6.821896000000e-02, 1.552272e+00
-6.782673600000e-02, 1.613337e+00
-6.743451200000e-02, 1.656082e+00
-6.704228800000e-02, 1.687836e+00
-6.665006400000e-02, 1.718368e+00
-6.625784000000e-02, 1.744016e+00
-6.586561600000e-02, 1.759893e+00
-6.547339200000e-02, 1.759893e+00
-6.508116800000e-02, 1.746458e+00
-6.468894400000e-02, 1.718368e+00
-6.429672000000e-02, 1.691500e+00
-6.390449600000e-02, 1.663410e+00
-6.351227200000e-02, 1.632877e+00
-6.312004800000e-02, 1.588911e+00
-6.272782400000e-02, 1.525403e+00
-6.233560000000e-02, 1.432584e+00
-6.194337600000e-02, 1.317782e+00
-6.155115200000e-02, 1.202980e+00
-6.115892800000e-02, 1.108940e+00
-6.076670400000e-02, 1.045432e+00
-6.037448000000e-02, 9.953591e-01
-5.998225600000e-02, 9.342941e-01
-5.959003200000e-02, 8.268198e-01
-5.919780800000e-02, 6.729360e-01
-5.880558400000e-02, 5.019541e-01
-5.841336000000e-02, 3.529556e-01
-5.802113600000e-02, 2.552516e-01
-5.762891200000e-02, 2.063996e-01
-5.723668800000e-02, 1.978505e-01
-5.684446400000e-02, 2.210552e-01
-5.645224000000e-02, 2.564729e-01
-5.606001600000e-02, 2.808989e-01
-5.566779200000e-02, 2.747924e-01
-5.527556800000e-02, 2.430386e-01
-5.488334400000e-02, 2.051783e-01
-5.449112000000e-02, 1.722032e-01
-5.409889600000e-02, 1.563263e-01
-5.370667200000e-02, 1.575476e-01
-5.331444800000e-02, 1.636541e-01
-5.292222400000e-02, 1.587689e-01
-5.253000000000e-02, 1.428920e-01
-5.213777600000e-02, 1.257939e-01
-5.174555200000e-02, 1.099170e-01
-5.135332800000e-02, 1.038105e-01
-5.096110400000e-02, 1.123596e-01
-5.056888000000e-02, 1.465559e-01
-5.017665600000e-02, 2.076209e-01
-4.978443200000e-02, 2.882267e-01
-4.939220800000e-02, 3.676112e-01
-4.899998400000e-02, 4.164631e-01
-4.860776000000e-02, 4.469956e-01
-4.821553600000e-02, 4.726429e-01
-4.782331200000e-02, 5.129458e-01
-4.743108800000e-02, 5.813386e-01
-4.703886400000e-02, 6.790425e-01
-4.664664000000e-02, 7.950660e-01
-4.625441600000e-02, 9.074255e-01
-4.586219200000e-02, 1.001466e+00
-4.546996800000e-02, 1.069858e+00
-4.507774400000e-02, 1.119932e+00
-4.468552000000e-02, 1.168784e+00
-4.429329600000e-02, 1.244504e+00
-4.390107200000e-02, 1.354421e+00
-4.350884800000e-02, 1.476551e+00
-4.311662400000e-02, 1.585247e+00
-4.272440000000e-02, 1.658525e+00
-4.233217600000e-02, 1.702492e+00
-4.193995200000e-02, 1.729360e+00
-4.154772800000e-02, 1.745237e+00
-4.115550400000e-02, 1.758671e+00
-4.076328000000e-02, 1.763557e+00
-4.037105600000e-02, 1.747680e+00
-3.997883200000e-02, 1.722032e+00
-3.958660800000e-02, 1.686615e+00
-3.919438400000e-02, 1.660967e+00
-3.880216000000e-02, 1.632877e+00
-3.840993600000e-02, 1.608451e+00
-3.801771200000e-02, 1.575476e+00
-3.762548800000e-02, 1.526624e+00
-3.723326400000e-02, 1.444797e+00
-3.684104000000e-02, 1.328774e+00
-3.644881600000e-02, 1.223742e+00
-3.605659200000e-02, 1.168784e+00
-3.566436800000e-02, 1.177333e+00
-3.527214400000e-02, 1.226185e+00
-3.487992000000e-02, 1.272594e+00
-3.448769600000e-02, 1.287250e+00
-3.409547200000e-02, 1.262824e+00
-3.370324800000e-02, 1.216414e+00
-3.331102400000e-02, 1.168784e+00
-3.291880000000e-02, 1.128481e+00
-3.252657600000e-02, 1.115046e+00
-3.213435200000e-02, 1.150464e+00
-3.174212800000e-02, 1.233513e+00
-3.134990400000e-02, 1.336102e+00
-3.095768000000e-02, 1.413044e+00
-3.056545600000e-02, 1.439912e+00
-3.017323200000e-02, 1.436248e+00
-2.978100800000e-02, 1.417929e+00
-2.938878400000e-02, 1.410601e+00
-2.899656000000e-02, 1.437470e+00
-2.860433600000e-02, 1.489985e+00
-2.821211200000e-02, 1.546165e+00
-2.781988800000e-02, 1.593796e+00
-2.742766400000e-02, 1.626771e+00
-2.703544000000e-02, 1.659746e+00
-2.664321600000e-02, 1.698828e+00
-2.625099200000e-02, 1.736688e+00
-2.585876800000e-02, 1.759893e+00
-2.546654400000e-02, 1.746458e+00
-2.507432000000e-02, 1.693942e+00
-2.468209600000e-02, 1.637763e+00
-2.428987200000e-02, 1.602345e+00
-2.389764800000e-02, 1.614558e+00
-2.350542400000e-02, 1.652418e+00
-2.311320000000e-02, 1.682951e+00
-2.272097600000e-02, 1.681729e+00
-2.232875200000e-02, 1.612115e+00
-2.193652800000e-02, 1.465559e+00
-2.154430400000e-02, 1.249389e+00
-2.115208000000e-02, 1.021006e+00
-2.075985600000e-02, 8.207133e-01
-2.036763200000e-02, 6.656082e-01
-1.997540800000e-02, 5.691256e-01
-1.958318400000e-02, 5.263801e-01
-1.919096000000e-02, 5.080606e-01
-1.879873600000e-02, 4.860772e-01
-1.840651200000e-02, 4.347826e-01
-1.801428800000e-02, 3.712751e-01
-1.762206400000e-02, 3.199805e-01
-1.722984000000e-02, 2.992184e-01
-1.683761600000e-02, 3.016610e-01
-1.644539200000e-02, 3.053249e-01
-1.605316800000e-02, 2.882267e-01
-1.566094400000e-02, 2.491451e-01
-1.526872000000e-02, 2.002931e-01
-1.487649600000e-02, 1.514411e-01
-1.448427200000e-02, 1.148022e-01
-1.409204800000e-02, 9.648266e-02
-1.369982400000e-02, 9.037616e-02
-1.330760000000e-02, 9.770396e-02
-1.291537600000e-02, 1.025892e-01
-1.252315200000e-02, 9.892526e-02
-1.213092800000e-02, 8.793357e-02
-1.173870400000e-02, 8.182707e-02
-1.134648000000e-02, 9.037616e-02
-1.095425600000e-02, 1.160235e-01
-1.056203200000e-02, 1.758671e-01
-1.016980800000e-02, 2.638007e-01
-9.777584000000e-03, 3.627260e-01
-9.385360000000e-03, 4.408891e-01
-8.993136000000e-03, 4.726429e-01
-8.600912000000e-03, 4.518808e-01
-8.208688000000e-03, 4.103566e-01
-7.816464000000e-03, 4.005862e-01
-7.424240000000e-03, 4.482169e-01
-7.032016000000e-03, 5.569126e-01
-6.639792000000e-03, 7.095750e-01
-6.247568000000e-03, 8.854422e-01
-5.855344000000e-03, 1.042990e+00
-5.463120000000e-03, 1.162677e+00
-5.070896000000e-03, 1.228627e+00
-4.678672000000e-03, 1.244504e+00
-4.286448000000e-03, 1.235955e+00
-3.894224000000e-03, 1.259160e+00
-3.502000000000e-03, 1.328774e+00
-3.109776000000e-03, 1.449683e+00
-2.717552000000e-03, 1.569370e+00
-2.325328000000e-03, 1.665853e+00
-1.933104000000e-03, 1.730581e+00
-1.540880000000e-03, 1.757450e+00
-1.148656000000e-03, 1.759893e+00
-7.564320000000e-04, 1.742794e+00
-3.642080000000e-04, 1.714705e+00
2.801600000002e-05, 1.691500e+00
4.202400000000e-04, 1.686615e+00
8.124640000000e-04, 1.690279e+00
1.204688000000e-03, 1.693942e+00
1.596912000000e-03, 1.685393e+00
1.989136000000e-03, 1.653640e+00
2.381360000000e-03, 1.588911e+00
2.773584000000e-03, 1.487543e+00
3.165808000000e-03, 1.348315e+00
3.558032000000e-03, 1.210308e+00
3.950256000000e-03, 1.107719e+00
4.342480000000e-03, 1.072301e+00
4.734704000000e-03, 1.128481e+00
5.126928000000e-03, 1.223742e+00
5.519152000000e-03, 1.317782e+00
5.911376000000e-03, 1.361749e+00
6.303600000000e-03, 1.336102e+00
6.695824000000e-03, 1.265266e+00
7.088048000000e-03, 1.174890e+00
7.480272000000e-03, 1.101612e+00
7.872496000000e-03, 1.067416e+00
8.264720000000e-03, 1.097948e+00
8.656944000000e-03, 1.168784e+00
9.049168000000e-03, 1.254275e+00
9.441392000000e-03, 1.329995e+00
9.833616000000e-03, 1.386175e+00
1.022584000000e-02, 1.417929e+00
1.061806400000e-02, 1.448461e+00
1.101028800000e-02, 1.483879e+00
1.140251200000e-02, 1.527846e+00
1.179473600000e-02, 1.582804e+00
1.218696000000e-02, 1.637763e+00
1.257918400000e-02, 1.681729e+00
1.297140800000e-02, 1.718368e+00
1.336363200000e-02, 1.737909e+00
1.375585600000e-02, 1.748901e+00
1.414808000000e-02, 1.757450e+00
1.454030400000e-02, 1.762335e+00
1.493252800000e-02, 1.765999e+00
1.532475200000e-02, 1.755007e+00
1.571697600000e-02, 1.726918e+00
1.610920000000e-02, 1.687836e+00
1.650142400000e-02, 1.638984e+00
1.689364800000e-02, 1.579140e+00
1.728587200000e-02, 1.500977e+00
1.767809600000e-02, 1.394724e+00
1.807032000000e-02, 1.260381e+00
1.846254400000e-02, 1.106497e+00
1.885476800000e-02, 9.611627e-01
1.924699200000e-02, 8.475819e-01
1.963921600000e-02, 7.718613e-01
2.003144000000e-02, 7.217880e-01
2.042366400000e-02, 6.802638e-01
2.081588800000e-02, 6.411822e-01
2.120811200000e-02, 6.021007e-01
2.160033600000e-02, 5.642404e-01
2.199256000000e-02, 5.105032e-01
2.238478400000e-02, 4.384465e-01
2.277700800000e-02, 3.627260e-01
2.316923200000e-02, 2.979971e-01
2.356145600000e-02, 2.467025e-01
2.395368000000e-02, 2.076209e-01
2.434590400000e-02, 1.819736e-01
2.473812800000e-02, 1.636541e-01
2.513035200000e-02, 1.599902e-01
2.552257600000e-02, 1.709819e-01
2.591480000000e-02, 1.868588e-01
2.630702400000e-02, 1.929653e-01
2.669924800000e-02, 1.770884e-01
2.709147200000e-02, 1.404494e-01
2.748369600000e-02, 1.013679e-01
2.787592000000e-02, 7.449927e-02
2.826814400000e-02, 6.350758e-02
2.866036800000e-02, 7.572057e-02
2.905259200000e-02, 1.172448e-01
2.944481600000e-02, 1.978505e-01
2.983704000000e-02, 3.175379e-01
3.022926400000e-02, 4.408891e-01
3.062148800000e-02, 5.349292e-01
3.101371200000e-02, 5.837812e-01
3.140593600000e-02, 5.825599e-01
3.179816000000e-02, 5.569126e-01
3.219038400000e-02, 5.410357e-01
3.258260800000e-02, 5.666830e-01
3.297483200000e-02, 6.289693e-01
3.336705600000e-02, 7.266732e-01
3.375928000000e-02, 8.243772e-01
3.415150400000e-02, 9.135320e-01
3.454372800000e-02, 9.868100e-01
3.493595200000e-02, 1.068637e+00
3.532817600000e-02, 1.172448e+00
3.572040000000e-02, 1.295799e+00
3.611262400000e-02, 1.424035e+00
3.650484800000e-02, 1.538837e+00
3.689707200000e-02, 1.634099e+00
3.728929600000e-02, 1.698828e+00
3.768152000000e-02, 1.737909e+00
3.807374400000e-02, 1.756229e+00
3.846596800000e-02, 1.763557e+00
3.885819200000e-02, 1.764778e+00
3.925041600000e-02, 1.756229e+00
3.964264000000e-02, 1.741573e+00
4.003486400000e-02, 1.718368e+00
4.042708800000e-02, 1.690279e+00
4.081931200000e-02, 1.667074e+00
4.121153600000e-02, 1.643869e+00
4.160376000000e-02, 1.620664e+00
4.199598400000e-02, 1.590132e+00
4.238820800000e-02, 1.554714e+00
4.278043200000e-02, 1.500977e+00
4.317265600000e-02, 1.432584e+00
4.356488000000e-02, 1.354421e+00
4.395710400000e-02, 1.277479e+00
4.434932800000e-02, 1.202980e+00
4.474155200000e-02, 1.123596e+00
4.513377600000e-02, 1.047875e+00
4.552600000000e-02, 9.953591e-01
4.591822400000e-02, 9.758183e-01
4.631044800000e-02, 1.001466e+00
4.670267200000e-02, 1.071080e+00
4.709489600000e-02, 1.174890e+00
4.748712000000e-02, 1.281143e+00
4.787934400000e-02, 1.349536e+00
4.827156800000e-02, 1.382511e+00
4.866379200000e-02, 1.371519e+00
4.905601600000e-02, 1.337323e+00
4.944824000000e-02, 1.295799e+00
4.984046400000e-02, 1.275037e+00
5.023268800000e-02, 1.301905e+00
5.062491200000e-02, 1.370298e+00
5.101713600000e-02, 1.457010e+00
5.140936000000e-02, 1.540059e+00
5.180158400000e-02, 1.602345e+00
5.219380800000e-02, 1.635320e+00
5.258603200000e-02, 1.642648e+00
5.297825600000e-02, 1.646312e+00
5.337048000000e-02, 1.665853e+00
5.376270400000e-02, 1.704934e+00
5.415492800000e-02, 1.744016e+00
5.454715200000e-02, 1.759893e+00
5.493937600000e-02, 1.737909e+00
5.533160000000e-02, 1.696385e+00
5.572382400000e-02, 1.658525e+00
5.611604800000e-02, 1.627992e+00
5.650827200000e-02, 1.599902e+00
5.690049600000e-02, 1.552272e+00
5.729272000000e-02, 1.487543e+00
5.768494400000e-02, 1.395945e+00
5.807716800000e-02, 1.267709e+00
5.846939200000e-02, 1.128481e+00
5.886161600000e-02, 9.978017e-01
5.925384000000e-02, 9.013190e-01
5.964606400000e-02, 8.365902e-01
6.003828800000e-02, 7.962873e-01
6.043051200000e-02, 7.608696e-01
6.082273600000e-02, 7.059111e-01
6.121496000000e-02, 6.314119e-01
6.160718400000e-02, 5.398144e-01
6.199940800000e-02, 4.494382e-01
6.239163200000e-02, 3.724964e-01
6.278385600000e-02, 3.041036e-01
6.317608000000e-02, 2.430386e-01
6.356830400000e-02, 1.880801e-01
6.396052800000e-02, 1.416707e-01
