% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 33.00 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 300.000 000 Hz, 10.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:53:26 -0400
% Time (s), Channel A (V)
-1.4550224000e-02, 7.7186129708e-01
-1.4547520000e-02, 7.7918909420e-01
-1.4544816000e-02, 7.8651689133e-01
-1.4542112000e-02, 7.9628728749e-01
-1.4539408000e-02, 8.0361508462e-01
-1.4536704000e-02, 8.1094288174e-01
-1.4534000000e-02, 8.1827067886e-01
-1.4531296000e-02, 8.2559847599e-01
-1.4528592000e-02, 8.3048367407e-01
-1.4525888000e-02, 8.3781147120e-01
-1.4523184000e-02, 8.4513926832e-01
-1.4520480000e-02, 8.5490966449e-01
-1.4517776000e-02, 8.6223746161e-01
-1.4515072000e-02, 8.6956525873e-01
-1.4512368000e-02, 8.7933565490e-01
-1.4509664000e-02, 8.8422085298e-01
-1.4506960000e-02, 8.9643384819e-01
-1.4504256000e-02, 9.0131904627e-01
-1.4501552000e-02, 9.0864684340e-01
-1.4498848000e-02, 9.1841723956e-01
-1.4496144000e-02, 9.2330243764e-01
-1.4493440000e-02, 9.3063023477e-01
-1.4490736000e-02, 9.3307283381e-01
-1.4488032000e-02, 9.4284322998e-01
-1.4485328000e-02, 9.5261362614e-01
-1.4482624000e-02, 9.5994142327e-01
-1.4479920000e-02, 9.6482662135e-01
-1.4477216000e-02, 9.6971181943e-01
-1.4474512000e-02, 9.8192481464e-01
-1.4471808000e-02, 9.8925261176e-01
-1.4469104000e-02, 9.9413780984e-01
-1.4466400000e-02, 1.0014656070e+00
-1.4463696000e-02, 1.0087934041e+00
-1.4460992000e-02, 1.0136786022e+00
-1.4458288000e-02, 1.0161212012e+00
-1.4455584000e-02, 1.0283341964e+00
-1.4452880000e-02, 1.0332193945e+00
-1.4450176000e-02, 1.0405471916e+00
-1.4447472000e-02, 1.0478749888e+00
-1.4444768000e-02, 1.0527601868e+00
-1.4442064000e-02, 1.0625305830e+00
-1.4439360000e-02, 1.0674157811e+00
-1.4436656000e-02, 1.0723009792e+00
-1.4433952000e-02, 1.0796287763e+00
-1.4431248000e-02, 1.0893991725e+00
-1.4428544000e-02, 1.0893991725e+00
-1.4425840000e-02, 1.0967269696e+00
-1.4423136000e-02, 1.1040547667e+00
-1.4420432000e-02, 1.1089399648e+00
-1.4417728000e-02, 1.1162677619e+00
-1.4415024000e-02, 1.1187103610e+00
-1.4412320000e-02, 1.1260381581e+00
-1.4409616000e-02, 1.1333659552e+00
-1.4406912000e-02, 1.1406937523e+00
-1.4404208000e-02, 1.1382511533e+00
-1.4401504000e-02, 1.1455789504e+00
-1.4398800000e-02, 1.1553493466e+00
-1.4396096000e-02, 1.1602345447e+00
-1.4393392000e-02, 1.1651197427e+00
-1.4390688000e-02, 1.1700049408e+00
-1.4387984000e-02, 1.1724475399e+00
-1.4385280000e-02, 1.1773327379e+00
-1.4382576000e-02, 1.1846605351e+00
-1.4379872000e-02, 1.1895457332e+00
-1.4377168000e-02, 1.1944309312e+00
-1.4374464000e-02, 1.1993161293e+00
-1.4371760000e-02, 1.2066439264e+00
-1.4369056000e-02, 1.2066439264e+00
-1.4366352000e-02, 1.2164143226e+00
-1.4363648000e-02, 1.2164143226e+00
-1.4360944000e-02, 1.2261847188e+00
-1.4358240000e-02, 1.2286273178e+00
-1.4355536000e-02, 1.2335125159e+00
-1.4352832000e-02, 1.2359551149e+00
-1.4350128000e-02, 1.2408403130e+00
-1.4347424000e-02, 1.2432829121e+00
-1.4344720000e-02, 1.2506107092e+00
-1.4342016000e-02, 1.2554959073e+00
-1.4339312000e-02, 1.2554959073e+00
-1.4336608000e-02, 1.2603811054e+00
-1.4333904000e-02, 1.2652663034e+00
-1.4331200000e-02, 1.2652663034e+00
-1.4328496000e-02, 1.2677089025e+00
-1.4325792000e-02, 1.2750366996e+00
-1.4323088000e-02, 1.2774792986e+00
-1.4320384000e-02, 1.2823644967e+00
-1.4317680000e-02, 1.2848070958e+00
-1.4314976000e-02, 1.2896922939e+00
-1.4312272000e-02, 1.2921348929e+00
-1.4309568000e-02, 1.2970200910e+00
-1.4306864000e-02, 1.2945774919e+00
-1.4304160000e-02, 1.3019052891e+00
-1.4301456000e-02, 1.3043478881e+00
-1.4298752000e-02, 1.3067904871e+00
-1.4296048000e-02, 1.3092330862e+00
-1.4293344000e-02, 1.3092330862e+00
-1.4290640000e-02, 1.3141182843e+00
-1.4287936000e-02, 1.3190034823e+00
-1.4285232000e-02, 1.3214460814e+00
-1.4282528000e-02, 1.3190034823e+00
-1.4279824000e-02, 1.3238886804e+00
-1.4277120000e-02, 1.3263312795e+00
-1.4274416000e-02, 1.3287738785e+00
-1.4271712000e-02, 1.3312164776e+00
-1.4269008000e-02, 1.3312164776e+00
-1.4266304000e-02, 1.3336590766e+00
-1.4263600000e-02, 1.3361016756e+00
-1.4260896000e-02, 1.3385442747e+00
-1.4258192000e-02, 1.3385442747e+00
-1.4255488000e-02, 1.3434294728e+00
-1.4252784000e-02, 1.3385442747e+00
-1.4250080000e-02, 1.3458720718e+00
-1.4247376000e-02, 1.3458720718e+00
-1.4244672000e-02, 1.3434294728e+00
-1.4241968000e-02, 1.3483146708e+00
-1.4239264000e-02, 1.3434294728e+00
-1.4236560000e-02, 1.3483146708e+00
-1.4233856000e-02, 1.3507572699e+00
-1.4231152000e-02, 1.3507572699e+00
-1.4228448000e-02, 1.3507572699e+00
-1.4225744000e-02, 1.3507572699e+00
-1.4223040000e-02, 1.3507572699e+00
-1.4220336000e-02, 1.3531998689e+00
-1.4217632000e-02, 1.3507572699e+00
-1.4214928000e-02, 1.3531998689e+00
-1.4212224000e-02, 1.3507572699e+00
-1.4209520000e-02, 1.3531998689e+00
-1.4206816000e-02, 1.3556424680e+00
-1.4204112000e-02, 1.3531998689e+00
-1.4201408000e-02, 1.3507572699e+00
-1.4198704000e-02, 1.3483146708e+00
-1.4196000000e-02, 1.3507572699e+00
-1.4193296000e-02, 1.3483146708e+00
-1.4190592000e-02, 1.3507572699e+00
-1.4187888000e-02, 1.3458720718e+00
-1.4185184000e-02, 1.3458720718e+00
-1.4182480000e-02, 1.3434294728e+00
-1.4179776000e-02, 1.3434294728e+00
-1.4177072000e-02, 1.3434294728e+00
-1.4174368000e-02, 1.3409868737e+00
-1.4171664000e-02, 1.3409868737e+00
-1.4168960000e-02, 1.3385442747e+00
-1.4166256000e-02, 1.3361016756e+00
-1.4163552000e-02, 1.3361016756e+00
-1.4160848000e-02, 1.3361016756e+00
-1.4158144000e-02, 1.3336590766e+00
-1.4155440000e-02, 1.3263312795e+00
-1.4152736000e-02, 1.3287738785e+00
-1.4150032000e-02, 1.3238886804e+00
-1.4147328000e-02, 1.3214460814e+00
-1.4144624000e-02, 1.3190034823e+00
-1.4141920000e-02, 1.3165608833e+00
-1.4139216000e-02, 1.3116756852e+00
-1.4136512000e-02, 1.3092330862e+00
-1.4133808000e-02, 1.3067904871e+00
-1.4131104000e-02, 1.3019052891e+00
-1.4128400000e-02, 1.2994626900e+00
-1.4125696000e-02, 1.2945774919e+00
-1.4122992000e-02, 1.2921348929e+00
-1.4120288000e-02, 1.2872496948e+00
-1.4117584000e-02, 1.2823644967e+00
-1.4114880000e-02, 1.2799218977e+00
-1.4112176000e-02, 1.2725941006e+00
-1.4109472000e-02, 1.2701515015e+00
-1.4106768000e-02, 1.2677089025e+00
-1.4104064000e-02, 1.2603811054e+00
-1.4101360000e-02, 1.2530533082e+00
-1.4098656000e-02, 1.2506107092e+00
-1.4095952000e-02, 1.2457255111e+00
-1.4093248000e-02, 1.2335125159e+00
-1.4090544000e-02, 1.2359551149e+00
-1.4087840000e-02, 1.2286273178e+00
-1.4085136000e-02, 1.2237421197e+00
-1.4082432000e-02, 1.2164143226e+00
-1.4079728000e-02, 1.2090865255e+00
-1.4077024000e-02, 1.2017587284e+00
-1.4074320000e-02, 1.1968735303e+00
-1.4071616000e-02, 1.1919883322e+00
-1.4068912000e-02, 1.1846605351e+00
-1.4066208000e-02, 1.1773327379e+00
-1.4063504000e-02, 1.1724475399e+00
-1.4060800000e-02, 1.1626771437e+00
-1.4058096000e-02, 1.1577919456e+00
-1.4055392000e-02, 1.1480215495e+00
-1.4052688000e-02, 1.1431363514e+00
-1.4049984000e-02, 1.1333659552e+00
-1.4047280000e-02, 1.1260381581e+00
-1.4044576000e-02, 1.1187103610e+00
-1.4041872000e-02, 1.1113825638e+00
-1.4039168000e-02, 1.1016121677e+00
-1.4036464000e-02, 1.0967269696e+00
-1.4033760000e-02, 1.0869565734e+00
-1.4031056000e-02, 1.0771861773e+00
-1.4028352000e-02, 1.0698583801e+00
-1.4025648000e-02, 1.0576453849e+00
-1.4022944000e-02, 1.0527601868e+00
-1.4020240000e-02, 1.0429897907e+00
-1.4017536000e-02, 1.0356619935e+00
-1.4014832000e-02, 1.0258915974e+00
-1.4012128000e-02, 1.0185638003e+00
-1.4009424000e-02, 1.0087934041e+00
-1.4006720000e-02, 1.0014656070e+00
-1.4004016000e-02, 9.8681001272e-01
-1.4001312000e-02, 9.7948221560e-01
-1.3998608000e-02, 9.6971181943e-01
-1.3995904000e-02, 9.5994142327e-01
-1.3993200000e-02, 9.5017102710e-01
-1.3990496000e-02, 9.4040063093e-01
-1.3987792000e-02, 9.3063023477e-01
-1.3985088000e-02, 9.1597464052e-01
-1.3982384000e-02, 9.1108944244e-01
-1.3979680000e-02, 9.0131904627e-01
-1.3976976000e-02, 8.8666345202e-01
-1.3974272000e-02, 8.8177825394e-01
-1.3971568000e-02, 8.6956525873e-01
-1.3968864000e-02, 8.5979486257e-01
-1.3966160000e-02, 8.4758186736e-01
-1.3963456000e-02, 8.3781147120e-01
-1.3960752000e-02, 8.3048367407e-01
-1.3958048000e-02, 8.2559847599e-01
-1.3955344000e-02, 8.1094288174e-01
-1.3952640000e-02, 8.0117248558e-01
-1.3949936000e-02, 7.8895949037e-01
-1.3947232000e-02, 7.7674649516e-01
-1.3944528000e-02, 7.6697609900e-01
-1.3941824000e-02, 7.5964830187e-01
-1.3939120000e-02, 7.4255010858e-01
-1.3936416000e-02, 7.4010750954e-01
-1.3933712000e-02, 7.2789451433e-01
-1.3931008000e-02, 7.1812411817e-01
-1.3928304000e-02, 7.1079632104e-01
-1.3925600000e-02, 6.9614072680e-01
-1.3922896000e-02, 6.8881292967e-01
-1.3920192000e-02, 6.7904253351e-01
-1.3917488000e-02, 6.7171473638e-01
-1.3914784000e-02, 6.6194434022e-01
-1.3912080000e-02, 6.5461654309e-01
-1.3909376000e-02, 6.4240354788e-01
-1.3906672000e-02, 6.3507575076e-01
-1.3903968000e-02, 6.2530535460e-01
-1.3901264000e-02, 6.1553495843e-01
-1.3898560000e-02, 6.0576456226e-01
-1.3895856000e-02, 6.0087936418e-01
-1.3893152000e-02, 5.9110896802e-01
-1.3890448000e-02, 5.8133857185e-01
-1.3887744000e-02, 5.7645337377e-01
-1.3885040000e-02, 5.6179777952e-01
-1.3882336000e-02, 5.6179777952e-01
-1.3879632000e-02, 5.5446998239e-01
-1.3876928000e-02, 5.4225698719e-01
-1.3874224000e-02, 5.3737178911e-01
-1.3871520000e-02, 5.3492919006e-01
-1.3868816000e-02, 5.2515879390e-01
-1.3866112000e-02, 5.1783099677e-01
-1.3863408000e-02, 5.1538839773e-01
-1.3860704000e-02, 5.0806060061e-01
-1.3858000000e-02, 5.0317540253e-01
-1.3855296000e-02, 4.9584760540e-01
-1.3852592000e-02, 4.9340500636e-01
-1.3849888000e-02, 4.8851980828e-01
-1.3847184000e-02, 4.8119201115e-01
-1.3844480000e-02, 4.7874941211e-01
-1.3841776000e-02, 4.7386421403e-01
-1.3839072000e-02, 4.7386421403e-01
-1.3836368000e-02, 4.6897901595e-01
-1.3833664000e-02, 4.6653641691e-01
-1.3830960000e-02, 4.6653641691e-01
-1.3828256000e-02, 4.6165121882e-01
-1.3825552000e-02, 4.5432342170e-01
-1.3822848000e-02, 4.5676602074e-01
-1.3820144000e-02, 4.5676602074e-01
-1.3817440000e-02, 4.5676602074e-01
-1.3814736000e-02, 4.5676602074e-01
-1.3812032000e-02, 4.5432342170e-01
-1.3809328000e-02, 4.5432342170e-01
-1.3806624000e-02, 4.5676602074e-01
-1.3803920000e-02, 4.5676602074e-01
-1.3801216000e-02, 4.5676602074e-01
-1.3798512000e-02, 4.5920861978e-01
-1.3795808000e-02, 4.5676602074e-01
-1.3793104000e-02, 4.6409381786e-01
-1.3790400000e-02, 4.6409381786e-01
-1.3787696000e-02, 4.6897901595e-01
-1.3784992000e-02, 4.7142161499e-01
-1.3782288000e-02, 4.7386421403e-01
-1.3779584000e-02, 4.7874941211e-01
-1.3776880000e-02, 4.8119201115e-01
-1.3774176000e-02, 4.8851980828e-01
-1.3771472000e-02, 4.9096240732e-01
-1.3768768000e-02, 4.9829020444e-01
-1.3766064000e-02, 5.0561800157e-01
-1.3763360000e-02, 5.0806060061e-01
-1.3760656000e-02, 5.1294579869e-01
-1.3757952000e-02, 5.2271619486e-01
-1.3755248000e-02, 5.2515879390e-01
-1.3752544000e-02, 5.3248659102e-01
-1.3749840000e-02, 5.4225698719e-01
-1.3747136000e-02, 5.4958478431e-01
-1.3744432000e-02, 5.5691258144e-01
-1.3741728000e-02, 5.6424037856e-01
-1.3739024000e-02, 5.7401077473e-01
-1.3736320000e-02, 5.7889597281e-01
-1.3733616000e-02, 5.8866636897e-01
-1.3730912000e-02, 5.9843676514e-01
-1.3728208000e-02, 6.0576456226e-01
-1.3725504000e-02, 6.1797755747e-01
-1.3722800000e-02, 6.2774795364e-01
-1.3720096000e-02, 6.3751834980e-01
-1.3717392000e-02, 6.4484614693e-01
-1.3714688000e-02, 6.5705914213e-01
-1.3711984000e-02, 6.6438693926e-01
-1.3709280000e-02, 6.7904253351e-01
-1.3706576000e-02, 6.8392773159e-01
-1.3703872000e-02, 6.9614072680e-01
-1.3701168000e-02, 7.1079632104e-01
-1.3698464000e-02, 7.2300931625e-01
-1.3695760000e-02, 7.3522231146e-01
-1.3693056000e-02, 7.4499270762e-01
-1.3690352000e-02, 7.5476310379e-01
-1.3687648000e-02, 7.6697609900e-01
-1.3684944000e-02, 7.7674649516e-01
-1.3682240000e-02, 7.8895949037e-01
-1.3679536000e-02, 8.0117248558e-01
-1.3676832000e-02, 8.1094288174e-01
-1.3674128000e-02, 8.2559847599e-01
-1.3671424000e-02, 8.3536887215e-01
-1.3668720000e-02, 8.4758186736e-01
-1.3666016000e-02, 8.5490966449e-01
-1.3663312000e-02, 8.6956525873e-01
-1.3660608000e-02, 8.8177825394e-01
-1.3657904000e-02, 8.8666345202e-01
-1.3655200000e-02, 9.0131904627e-01
-1.3652496000e-02, 9.1353204148e-01
-1.3649792000e-02, 9.2574503669e-01
-1.3647088000e-02, 9.3307283381e-01
-1.3644384000e-02, 9.4528582902e-01
-1.3641680000e-02, 9.5261362614e-01
-1.3638976000e-02, 9.6238402231e-01
-1.3636272000e-02, 9.7215441847e-01
-1.3633568000e-02, 9.8681001272e-01
-1.3630864000e-02, 9.9413780984e-01
-1.3628160000e-02, 1.0039082060e+00
-1.3625456000e-02, 1.0112360031e+00
-1.3622752000e-02, 1.0161212012e+00
-1.3620048000e-02, 1.0258915974e+00
-1.3617344000e-02, 1.0356619935e+00
-1.3614640000e-02, 1.0429897907e+00
-1.3611936000e-02, 1.0503175878e+00
-1.3609232000e-02, 1.0576453849e+00
-1.3606528000e-02, 1.0674157811e+00
-1.3603824000e-02, 1.0723009792e+00
-1.3601120000e-02, 1.0747435782e+00
-1.3598416000e-02, 1.0845139744e+00
-1.3595712000e-02, 1.0918417715e+00
-1.3593008000e-02, 1.0942843705e+00
-1.3590304000e-02, 1.0991695686e+00
-1.3587600000e-02, 1.1040547667e+00
-1.3584896000e-02, 1.1089399648e+00
-1.3582192000e-02, 1.1138251629e+00
-1.3579488000e-02, 1.1138251629e+00
-1.3576784000e-02, 1.1162677619e+00
-1.3574080000e-02, 1.1187103610e+00
-1.3571376000e-02, 1.1235955590e+00
-1.3568672000e-02, 1.1235955590e+00
-1.3565968000e-02, 1.1260381581e+00
-1.3563264000e-02, 1.1235955590e+00
-1.3560560000e-02, 1.1260381581e+00
-1.3557856000e-02, 1.1284807571e+00
-1.3555152000e-02, 1.1284807571e+00
-1.3552448000e-02, 1.1260381581e+00
-1.3549744000e-02, 1.1260381581e+00
-1.3547040000e-02, 1.1235955590e+00
-1.3544336000e-02, 1.1235955590e+00
-1.3541632000e-02, 1.1211529600e+00
-1.3538928000e-02, 1.1162677619e+00
-1.3536224000e-02, 1.1138251629e+00
-1.3533520000e-02, 1.1064973657e+00
-1.3530816000e-02, 1.1064973657e+00
-1.3528112000e-02, 1.1016121677e+00
-1.3525408000e-02, 1.0967269696e+00
-1.3522704000e-02, 1.0893991725e+00
-1.3520000000e-02, 1.0845139744e+00
-1.3517296000e-02, 1.0796287763e+00
-1.3514592000e-02, 1.0771861773e+00
-1.3511888000e-02, 1.0674157811e+00
-1.3509184000e-02, 1.0576453849e+00
-1.3506480000e-02, 1.0576453849e+00
-1.3503776000e-02, 1.0478749888e+00
-1.3501072000e-02, 1.0429897907e+00
-1.3498368000e-02, 1.0283341964e+00
-1.3495664000e-02, 1.0283341964e+00
-1.3492960000e-02, 1.0112360031e+00
-1.3490256000e-02, 1.0087934041e+00
-1.3487552000e-02, 1.0014656070e+00
-1.3484848000e-02, 9.8925261176e-01
-1.3482144000e-02, 9.7948221560e-01
-1.3479440000e-02, 9.6971181943e-01
-1.3476736000e-02, 9.6238402231e-01
-1.3474032000e-02, 9.5505622518e-01
-1.3471328000e-02, 9.4040063093e-01
-1.3468624000e-02, 9.3063023477e-01
-1.3465920000e-02, 9.2330243764e-01
-1.3463216000e-02, 9.1353204148e-01
-1.3460512000e-02, 8.9887644723e-01
-1.3457808000e-02, 8.9154865011e-01
-1.3455104000e-02, 8.7933565490e-01
-1.3452400000e-02, 8.6712265969e-01
-1.3449696000e-02, 8.5490966449e-01
-1.3446992000e-02, 8.4513926832e-01
-1.3444288000e-02, 8.3536887215e-01
-1.3441584000e-02, 8.2315587695e-01
-1.3438880000e-02, 8.1338548078e-01
-1.3436176000e-02, 8.0361508462e-01
-1.3433472000e-02, 7.9140208941e-01
-1.3430768000e-02, 7.8407429229e-01
-1.3428064000e-02, 7.7186129708e-01
-1.3425360000e-02, 7.5964830187e-01
-1.3422656000e-02, 7.4987790571e-01
-1.3419952000e-02, 7.4010750954e-01
-1.3417248000e-02, 7.2789451433e-01
-1.3414544000e-02, 7.1812411817e-01
-1.3411840000e-02, 7.1079632104e-01
-1.3409136000e-02, 6.9858332584e-01
-1.3406432000e-02, 6.8637033063e-01
-1.3403728000e-02, 6.8148513255e-01
-1.3401024000e-02, 6.7171473638e-01
-1.3398320000e-02, 6.6438693926e-01
-1.3395616000e-02, 6.4973134501e-01
-1.3392912000e-02, 6.4484614693e-01
-1.3390208000e-02, 6.3507575076e-01
-1.3387504000e-02, 6.3019055268e-01
-1.3384800000e-02, 6.2042015651e-01
-1.3382096000e-02, 6.0820716131e-01
-1.3379392000e-02, 6.0332196322e-01
-1.3376688000e-02, 5.9843676514e-01
-1.3373984000e-02, 5.8866636897e-01
-1.3371280000e-02, 5.8622376993e-01
-1.3368576000e-02, 5.7889597281e-01
-1.3365872000e-02, 5.7401077473e-01
-1.3363168000e-02, 5.6424037856e-01
-1.3360464000e-02, 5.6179777952e-01
-1.3357760000e-02, 5.5446998239e-01
-1.3355056000e-02, 5.5202738335e-01
-1.3352352000e-02, 5.4958478431e-01
-1.3349648000e-02, 5.4469958623e-01
-1.3346944000e-02, 5.4225698719e-01
-1.3344240000e-02, 5.3737178911e-01
-1.3341536000e-02, 5.3492919006e-01
-1.3338832000e-02, 5.3248659102e-01
-1.3336128000e-02, 5.3248659102e-01
-1.3333424000e-02, 5.3004399198e-01
-1.3330720000e-02, 5.2760139294e-01
-1.3328016000e-02, 5.2760139294e-01
-1.3325312000e-02, 5.2271619486e-01
-1.3322608000e-02, 5.2271619486e-01
-1.3319904000e-02, 5.2760139294e-01
-1.3317200000e-02, 5.2760139294e-01
-1.3314496000e-02, 5.3004399198e-01
-1.3311792000e-02, 5.3004399198e-01
-1.3309088000e-02, 5.3004399198e-01
-1.3306384000e-02, 5.3492919006e-01
-1.3303680000e-02, 5.3492919006e-01
-1.3300976000e-02, 5.3737178911e-01
-1.3298272000e-02, 5.3981438815e-01
-1.3295568000e-02, 5.4469958623e-01
-1.3292864000e-02, 5.4958478431e-01
-1.3290160000e-02, 5.5446998239e-01
-1.3287456000e-02, 5.5935518048e-01
-1.3284752000e-02, 5.6179777952e-01
-1.3282048000e-02, 5.6912557664e-01
-1.3279344000e-02, 5.7156817568e-01
-1.3276640000e-02, 5.7889597281e-01
-1.3273936000e-02, 5.8622376993e-01
-1.3271232000e-02, 5.9110896802e-01
-1.3268528000e-02, 5.9843676514e-01
-1.3265824000e-02, 6.0576456226e-01
-1.3263120000e-02, 6.1064976035e-01
-1.3260416000e-02, 6.2042015651e-01
-1.3257712000e-02, 6.2774795364e-01
-1.3255008000e-02, 6.3751834980e-01
-1.3252304000e-02, 6.4240354788e-01
-1.3249600000e-02, 6.5217394405e-01
-1.3246896000e-02, 6.6194434022e-01
-1.3244192000e-02, 6.6682953830e-01
-1.3241488000e-02, 6.7659993446e-01
-1.3238784000e-02, 6.8637033063e-01
-1.3236080000e-02, 6.9614072680e-01
-1.3233376000e-02, 7.0591112296e-01
-1.3230672000e-02, 7.1323892009e-01
-1.3227968000e-02, 7.2545191529e-01
-1.3225264000e-02, 7.3522231146e-01
-1.3222560000e-02, 7.4743530666e-01
-1.3219856000e-02, 7.5476310379e-01
-1.3217152000e-02, 7.6453349995e-01
-1.3214448000e-02, 7.7674649516e-01
-1.3211744000e-02, 7.8651689133e-01
-1.3209040000e-02, 7.9628728749e-01
-1.3206336000e-02, 8.0850028270e-01
-1.3203632000e-02, 8.1338548078e-01
-1.3200928000e-02, 8.2804107503e-01
-1.3198224000e-02, 8.3536887215e-01
-1.3195520000e-02, 8.4758186736e-01
-1.3192816000e-02, 8.5735226353e-01
-1.3190112000e-02, 8.6712265969e-01
-1.3187408000e-02, 8.7933565490e-01
-1.3184704000e-02, 8.9154865011e-01
-1.3182000000e-02, 9.0131904627e-01
-1.3179296000e-02, 9.0864684340e-01
-1.3176592000e-02, 9.2330243764e-01
-1.3173888000e-02, 9.3307283381e-01
-1.3171184000e-02, 9.4040063093e-01
-1.3168480000e-02, 9.5261362614e-01
-1.3165776000e-02, 9.6482662135e-01
-1.3163072000e-02, 9.6971181943e-01
-1.3160368000e-02, 9.8436741368e-01
-1.3157664000e-02, 9.9413780984e-01
-1.3154960000e-02, 1.0014656070e+00
-1.3152256000e-02, 1.0112360031e+00
-1.3149552000e-02, 1.0161212012e+00
-1.3146848000e-02, 1.0283341964e+00
-1.3144144000e-02, 1.0381045926e+00
-1.3141440000e-02, 1.0429897907e+00
-1.3138736000e-02, 1.0527601868e+00
-1.3136032000e-02, 1.0649731820e+00
-1.3133328000e-02, 1.0723009792e+00
-1.3130624000e-02, 1.0771861773e+00
-1.3127920000e-02, 1.0893991725e+00
-1.3125216000e-02, 1.0918417715e+00
-1.3122512000e-02, 1.1016121677e+00
-1.3119808000e-02, 1.1064973657e+00
-1.3117104000e-02, 1.1187103610e+00
-1.3114400000e-02, 1.1260381581e+00
-1.3111696000e-02, 1.1358085542e+00
-1.3108992000e-02, 1.1382511533e+00
-1.3106288000e-02, 1.1455789504e+00
-1.3103584000e-02, 1.1480215495e+00
-1.3100880000e-02, 1.1553493466e+00
-1.3098176000e-02, 1.1602345447e+00
-1.3095472000e-02, 1.1675623418e+00
-1.3092768000e-02, 1.1748901389e+00
-1.3090064000e-02, 1.1748901389e+00
-1.3087360000e-02, 1.1797753370e+00
-1.3084656000e-02, 1.1846605351e+00
-1.3081952000e-02, 1.1919883322e+00
-1.3079248000e-02, 1.1968735303e+00
-1.3076544000e-02, 1.1944309312e+00
-1.3073840000e-02, 1.2042013274e+00
-1.3071136000e-02, 1.2042013274e+00
-1.3068432000e-02, 1.2090865255e+00
-1.3065728000e-02, 1.2115291245e+00
-1.3063024000e-02, 1.2139717236e+00
-1.3060320000e-02, 1.2188569217e+00
-1.3057616000e-02, 1.2188569217e+00
-1.3054912000e-02, 1.2212995207e+00
-1.3052208000e-02, 1.2237421197e+00
-1.3049504000e-02, 1.2261847188e+00
-1.3046800000e-02, 1.2261847188e+00
-1.3044096000e-02, 1.2237421197e+00
-1.3041392000e-02, 1.2261847188e+00
-1.3038688000e-02, 1.2237421197e+00
-1.3035984000e-02, 1.2261847188e+00
-1.3033280000e-02, 1.2286273178e+00
-1.3030576000e-02, 1.2237421197e+00
-1.3027872000e-02, 1.2286273178e+00
-1.3025168000e-02, 1.2237421197e+00
-1.3022464000e-02, 1.2286273178e+00
-1.3019760000e-02, 1.2212995207e+00
-1.3017056000e-02, 1.2237421197e+00
-1.3014352000e-02, 1.2212995207e+00
-1.3011648000e-02, 1.2164143226e+00
-1.3008944000e-02, 1.2164143226e+00
-1.3006240000e-02, 1.2164143226e+00
-1.3003536000e-02, 1.2164143226e+00
-1.3000832000e-02, 1.2115291245e+00
-1.2998128000e-02, 1.2090865255e+00
-1.2995424000e-02, 1.2066439264e+00
-1.2992720000e-02, 1.2042013274e+00
-1.2990016000e-02, 1.2017587284e+00
-1.2987312000e-02, 1.1968735303e+00
-1.2984608000e-02, 1.1944309312e+00
-1.2981904000e-02, 1.1871031341e+00
-1.2979200000e-02, 1.1871031341e+00
-1.2976496000e-02, 1.1797753370e+00
-1.2973792000e-02, 1.1748901389e+00
-1.2971088000e-02, 1.1724475399e+00
-1.2968384000e-02, 1.1651197427e+00
-1.2965680000e-02, 1.1651197427e+00
-1.2962976000e-02, 1.1577919456e+00
-1.2960272000e-02, 1.1553493466e+00
-1.2957568000e-02, 1.1504641485e+00
-1.2954864000e-02, 1.1455789504e+00
-1.2952160000e-02, 1.1406937523e+00
-1.2949456000e-02, 1.1358085542e+00
-1.2946752000e-02, 1.1235955590e+00
-1.2944048000e-02, 1.1235955590e+00
-1.2941344000e-02, 1.1162677619e+00
-1.2938640000e-02, 1.1089399648e+00
-1.2935936000e-02, 1.1040547667e+00
-1.2933232000e-02, 1.0991695686e+00
-1.2930528000e-02, 1.0893991725e+00
-1.2927824000e-02, 1.0869565734e+00
-1.2925120000e-02, 1.0796287763e+00
-1.2922416000e-02, 1.0747435782e+00
-1.2919712000e-02, 1.0649731820e+00
-1.2917008000e-02, 1.0600879840e+00
-1.2914304000e-02, 1.0552027859e+00
-1.2911600000e-02, 1.0478749888e+00
-1.2908896000e-02, 1.0381045926e+00
-1.2906192000e-02, 1.0332193945e+00
-1.2903488000e-02, 1.0258915974e+00
-1.2900784000e-02, 1.0185638003e+00
-1.2898080000e-02, 1.0136786022e+00
-1.2895376000e-02, 1.0087934041e+00
-1.2892672000e-02, 9.9902300793e-01
-1.2889968000e-02, 9.9413780984e-01
-1.2887264000e-02, 9.8681001272e-01
-1.2884560000e-02, 9.8192481464e-01
-1.2881856000e-02, 9.7215441847e-01
-1.2879152000e-02, 9.6482662135e-01
-1.2876448000e-02, 9.5749882422e-01
-1.2873744000e-02, 9.5017102710e-01
